Ort,Gesamtzahl
Ahlen,5110
Beckum,2569
Beelen,508
Drensteinfurt,688
Ennigerloh,1287
Everswinkel,546
Oelde,2319
Ostbevern,677
Sassenberg,1025
Sendenhorst,687
Telgte,1088
Wadersloh,958
Warendorf,2390
GESAMT,19852
