,22.11.2021
Anröchte,373
Lippetal,389
Möhnesee,361
Geseke,965
Werl,1595
Warstein,765
Ense,406
Rüthen,310
Lippstadt,3451
Bad Sassendorf,368
Welver,309
Wickede,505
Soest,1729
Erwitte,601
