,14.07.2021
Anröchte,257
Lippetal,290
Möhnesee,248
Geseke,699
Werl,1232
Warstein,521
Ense,327
Rüthen,242
Lippstadt,2450
Bad Sassendorf,267
Welver,255
Wickede,340
Soest,1194
Erwitte,476
