,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
1,2,Zweibrücken,0,18,11,22.22% ↗
2,3,Emden,1,28,9,-35.71% ↘
3,4,Pirmasens,0,28,9,-35.71% ↘
6,7,Dessau-Roßlau,1,37,15,-18.92% ↘
10,11,Kaufbeuren,0,40,28,40.00% ↗
11,12,Brandenburg a.d.Havel,1,42,20,-4.76% ↘
12,13,Hof,0,43,21,-2.33% ↘
20,21,Wilhelmshaven,1,53,23,-13.21% ↘
22,23,Coburg,0,55,27,-1.82% ↘
25,26,Weiden i.d.OPf.,0,56,26,-7.14% ↘
26,27,Neustadt a.d.Weinstraße,0,56,17,-39.29% ↘
28,29,Frankfurt (Oder),0,59,36,22.03% ↗
29,30,Suhl,0,60,27,-10.00% ↘
37,38,Flensburg,0,66,38,15.15% ↗
38,39,Bamberg,0,66,41,24.24% ↗
40,41,Koblenz,1,68,30,-11.76% ↘
41,42,Landau i.d.Pfalz,0,68,39,14.71% ↗
42,43,Memmingen,0,69,46,33.33% ↗
43,44,Schwerin,2,70,27,-22.86% ↘
46,47,Trier,0,73,31,-15.07% ↘
47,48,Ansbach,0,73,37,1.37% ↗
50,51,Neumünster,1,78,38,-2.56% ↘
54,55,Remscheid,0,78,37,-5.13% ↘
55,56,Passau,0,80,43,7.50% ↗
62,63,Bayreuth,0,83,32,-22.89% ↘
67,68,Delmenhorst,1,93,48,3.23% ↗
69,70,Schwabach,0,95,52,9.47% ↗
78,79,Lübeck,0,102,47,-7.84% ↘
79,80,Speyer,0,103,61,18.45% ↗
83,84,Aschaffenburg,0,106,48,-9.43% ↘
90,91,Heidelberg,0,113,57,0.88% ↗
94,95,Baden-Baden,0,117,67,14.53% ↗
98,99,Erlangen,0,120,59,-1.67% ↘
104,105,Worms,1,126,56,-11.11% ↘
108,109,Herne,0,129,59,-8.53% ↘
109,110,Kaiserslautern,1,130,57,-12.31% ↘
111,112,Schweinfurt,0,130,67,3.08% ↗
113,114,Frankenthal,0,131,55,-16.03% ↘
116,117,Amberg,0,136,57,-16.18% ↘
119,120,Landshut,0,138,62,-10.14% ↘
125,126,Salzgitter,1,142,73,2.82% ↗
130,131,Straubing,0,146,80,9.59% ↗
132,133,Braunschweig,0,147,95,29.25% ↗
133,134,Leverkusen,0,147,76,3.40% ↗
140,141,Mülheim a.d.Ruhr,0,157,69,-12.10% ↘
143,144,Jena,0,160,88,10.00% ↗
146,147,Kassel,0,161,70,-13.04% ↘
149,150,Weimar,0,162,98,20.99% ↗
160,161,Halle,0,169,97,14.79% ↗
164,165,Cottbus,0,172,115,33.72% ↗
165,166,Magdeburg,0,172,101,17.44% ↗
166,167,Osnabrück,0,173,79,-8.67% ↘
167,168,Darmstadt,0,173,82,-5.20% ↘
168,169,Oldenburg,0,174,70,-19.54% ↘
172,173,Bottrop,0,178,102,14.61% ↗
176,177,Würzburg,0,180,91,1.11% ↗
177,178,Solingen,1,182,89,-2.20% ↘
182,183,Oberhausen,0,185,79,-14.59% ↘
185,186,Wolfsburg,0,191,92,-3.66% ↘
187,188,Kempten,0,194,119,22.68% ↗
196,197,Gera,1,200,116,16.00% ↗
199,200,Münster,0,204,102,0.00% →
200,201,Hamm,0,204,96,-5.88% ↘
211,212,Kiel,0,217,117,7.83% ↗
218,219,Krefeld,0,220,114,3.64% ↗
219,220,Potsdam,0,220,100,-9.09% ↘
224,225,Rostock,0,226,141,24.78% ↗
226,227,Bonn,0,229,116,1.31% ↗
256,257,Wuppertal,1,272,115,-15.44% ↘
261,262,Ingolstadt,0,275,136,-1.09% ↘
265,266,Mainz,0,279,146,4.66% ↗
267,268,Berlin Treptow-Köpenick,0,283,156,10.25% ↗
268,269,Rosenheim,0,286,158,10.49% ↗
271,272,Ulm,0,293,154,5.12% ↗
272,273,Offenbach,0,295,121,-17.97% ↘
273,274,Bochum,0,295,153,3.73% ↗
275,276,Fürth,0,297,159,7.07% ↗
279,280,Ludwigshafen,0,310,139,-10.32% ↘
296,297,Wiesbaden,0,336,147,-12.50% ↘
310,311,Berlin Steglitz-Zehlendorf,0,360,179,-0.56% ↘
311,312,Heilbronn,0,360,172,-4.44% ↘
312,313,Bielefeld,0,362,187,3.31% ↗
320,321,Gelsenkirchen,1,375,159,-15.20% ↘
323,324,Berlin Marzahn-Hellersdorf,1,390,189,-3.08% ↘
324,325,Freiburg i.Breisgau,0,390,171,-12.31% ↘
327,328,Mönchengladbach,0,393,194,-1.27% ↘
336,337,Berlin Lichtenberg,1,422,214,1.42% ↗
337,338,Chemnitz,0,431,248,15.08% ↗
342,343,Regensburg,0,444,311,40.09% ↗
345,346,Bremerhaven,0,457,174,-23.85% ↘
347,348,Berlin Spandau,1,463,224,-3.24% ↘
353,354,Berlin Pankow,1,489,242,-1.02% ↘
355,356,Berlin Charlottenburg-Wilmersdorf,0,495,251,1.41% ↗
356,357,Erfurt,1,496,316,27.42% ↗
359,360,Hagen,0,505,227,-10.10% ↘
361,362,Pforzheim,0,511,224,-12.33% ↘
363,364,Karlsruhe,0,527,302,14.61% ↗
364,365,Duisburg,0,529,240,-9.26% ↘
366,367,Essen,0,540,253,-6.30% ↘
369,370,Berlin Reinickendorf,1,589,265,-10.02% ↘
370,371,Berlin Tempelhof-Schöneberg,1,590,318,7.80% ↗
372,373,Mannheim,0,635,335,5.51% ↗
377,378,Berlin Friedrichshain-Kreuzberg,0,652,341,4.60% ↗
378,379,Augsburg,0,653,332,1.68% ↗
379,380,Berlin Neukölln,1,659,296,-10.17% ↘
382,383,Dortmund,0,718,343,-4.46% ↘
385,386,Bremen,0,740,322,-12.97% ↘
387,388,Leipzig,0,783,447,14.18% ↗
390,391,Düsseldorf,0,807,397,-1.61% ↘
394,395,Berlin Mitte,1,881,472,7.15% ↗
400,401,Dresden,0,1091,609,11.64% ↗
405,406,Nürnberg,0,1322,644,-2.57% ↘
406,407,Köln,0,1352,623,-7.84% ↘
407,408,Frankfurt am Main,0,1405,643,-8.47% ↘
408,409,Stuttgart,0,1429,633,-11.41% ↘
