,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
2,3,Weiden i.d.OPf.,7,2,0,-100.00% ↘
5,6,Neumünster,10,4,0,-100.00% ↘
6,7,Pirmasens,10,4,0,-100.00% ↘
7,8,Schwerin,4,4,1,-50.00% ↘
8,9,Bayreuth,9,5,0,-100.00% ↘
9,10,Straubing,5,5,3,20.00% ↗
13,14,Brandenburg a.d.Havel,1,5,3,20.00% ↗
16,17,Flensburg,9,7,0,-100.00% ↘
19,20,Landau i.d.Pfalz,5,8,3,-25.00% ↘
20,21,Wilhelmshaven,4,8,3,-25.00% ↘
26,27,Neustadt a.d.Weinstraße,9,10,0,-100.00% ↘
29,30,Passau,2,10,8,60.00% ↗
33,34,Weimar,3,12,4,-33.33% ↘
34,35,Suhl,1,12,4,-33.33% ↘
38,39,Dessau-Roßlau,4,13,4,-38.46% ↘
41,42,Schwabach,4,14,4,-42.86% ↘
49,50,Baden-Baden,0,16,6,-25.00% ↘
56,57,Rostock,0,17,5,-41.18% ↘
58,59,Amberg,4,18,9,0.00% →
62,63,Frankfurt (Oder),0,18,7,-22.22% ↘
76,77,Cottbus,2,23,13,13.04% ↗
77,78,Eisenach,2,23,16,39.13% ↗
78,79,Coburg,1,23,9,-21.74% ↘
80,81,Kaufbeuren,0,23,10,-13.04% ↘
82,83,Frankenthal,0,24,17,41.67% ↗
87,88,Hof,3,25,16,28.00% ↗
89,90,Braunschweig,0,25,8,-36.00% ↘
94,95,Kempten,1,26,11,-15.38% ↘
99,100,Bremerhaven,2,28,13,-7.14% ↘
100,101,Jena,0,28,9,-35.71% ↘
102,103,Ansbach,0,28,20,42.86% ↗
106,107,Speyer,3,29,9,-37.93% ↘
107,108,Bamberg,1,29,18,24.14% ↗
113,114,Heidelberg,0,31,16,3.23% ↗
114,115,Emden,0,31,7,-54.84% ↘
118,119,Salzgitter,4,33,8,-51.52% ↘
122,123,Gera,0,33,9,-45.45% ↘
127,128,Rosenheim,2,34,15,-11.76% ↘
128,129,Potsdam,0,34,3,-82.35% ↘
129,130,Memmingen,0,34,14,-17.65% ↘
130,131,Worms,0,34,17,0.00% →
138,139,Koblenz,2,36,12,-33.33% ↘
140,141,Magdeburg,2,36,9,-50.00% ↘
142,143,Wolfsburg,2,36,5,-72.22% ↘
146,147,Kiel,2,38,16,-15.79% ↘
147,148,Münster,2,38,20,5.26% ↗
149,150,Trier,0,38,12,-36.84% ↘
160,161,Osnabrück,1,41,18,-12.20% ↘
163,164,Aschaffenburg,0,41,16,-21.95% ↘
168,169,Oldenburg,2,43,13,-39.53% ↘
169,170,Landshut,0,43,27,25.58% ↗
180,181,Remscheid,2,45,18,-20.00% ↘
182,183,Bottrop,1,46,18,-21.74% ↘
186,187,Zweibrücken,1,49,24,-2.04% ↘
187,188,Lübeck,0,49,24,-2.04% ↘
193,194,Berlin Treptow-Köpenick,0,51,20,-21.57% ↘
199,200,Mülheim a.d.Ruhr,0,53,32,20.75% ↗
200,201,Delmenhorst,0,53,28,5.66% ↗
204,205,Erlangen,2,54,21,-22.22% ↘
207,208,Kaiserslautern,0,54,17,-37.04% ↘
209,210,Darmstadt,1,55,20,-27.27% ↘
220,221,Herne,0,60,18,-40.00% ↘
241,242,Hamm,0,65,22,-32.31% ↘
243,244,Fürth,0,66,29,-12.12% ↘
244,245,Würzburg,0,66,26,-21.21% ↘
246,247,Freiburg i.Breisgau,2,68,30,-11.76% ↘
249,250,Berlin Steglitz-Zehlendorf,0,70,27,-22.86% ↘
252,253,Chemnitz,0,71,27,-23.94% ↘
255,256,Erfurt,0,72,31,-13.89% ↘
258,259,Halle,2,73,20,-45.21% ↘
259,260,Schweinfurt,0,73,43,17.81% ↗
260,261,Karlsruhe,0,73,20,-45.21% ↘
262,263,Solingen,0,74,28,-24.32% ↘
265,266,Regensburg,0,76,40,5.26% ↗
271,272,Offenbach,1,78,28,-28.21% ↘
278,279,Berlin Pankow,0,81,27,-33.33% ↘
282,283,Berlin Lichtenberg,0,85,32,-24.71% ↘
285,286,Ulm,0,86,41,-4.65% ↘
290,291,Oberhausen,0,92,41,-10.87% ↘
298,299,Berlin Friedrichshain-Kreuzberg,0,97,28,-42.27% ↘
299,300,Ingolstadt,0,99,36,-27.27% ↘
300,301,Kassel,0,99,45,-9.09% ↘
301,302,Mönchengladbach,0,99,53,7.07% ↗
305,306,Berlin Reinickendorf,0,103,53,2.91% ↗
306,307,Berlin Tempelhof-Schöneberg,0,104,45,-13.46% ↘
318,319,Leverkusen,0,114,44,-22.81% ↘
319,320,Berlin Marzahn-Hellersdorf,0,114,30,-47.37% ↘
322,323,Krefeld,0,116,46,-20.69% ↘
328,329,Mannheim,0,123,55,-10.57% ↘
333,334,Berlin Charlottenburg-Wilmersdorf,0,126,44,-30.16% ↘
335,336,Dresden,0,129,41,-36.43% ↘
343,344,Pforzheim,0,136,62,-8.82% ↘
349,350,Leipzig,0,139,48,-30.94% ↘
350,351,Gelsenkirchen,0,141,62,-12.06% ↘
352,353,Heilbronn,2,144,81,12.50% ↗
360,361,Bielefeld,0,152,50,-34.21% ↘
361,362,Ludwigshafen,0,153,48,-37.25% ↘
366,367,Hagen,0,174,67,-22.99% ↘
368,369,Augsburg,0,177,95,7.34% ↗
373,374,Berlin Spandau,0,189,78,-17.46% ↘
374,375,Bochum,0,190,68,-28.42% ↘
377,378,Mainz,0,193,81,-16.06% ↘
379,380,Berlin Mitte,0,196,85,-13.27% ↘
382,383,Wiesbaden,0,199,86,-13.57% ↘
384,385,Berlin Neukölln,0,203,32,-68.47% ↘
389,390,Bremen,0,230,86,-25.22% ↘
391,392,Essen,0,250,97,-22.40% ↘
392,393,Wuppertal,0,256,120,-6.25% ↘
394,395,Düsseldorf,0,262,84,-35.88% ↘
398,399,Dortmund,0,271,106,-21.77% ↘
399,400,Duisburg,0,273,121,-11.36% ↘
401,402,Bonn,0,293,114,-22.18% ↘
406,407,Nürnberg,0,375,181,-3.47% ↘
407,408,Frankfurt am Main,0,428,175,-18.22% ↘
408,409,Stuttgart,0,428,213,-0.47% ↘
409,410,Köln,0,497,226,-9.05% ↘
410,411,München,0,616,263,-14.61% ↘
411,412,Hamburg,0,647,287,-11.28% ↘
