,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
0,1,Weiden i.d.OPf.,1,8,2,-50.00% ↘
1,2,Amberg,1,10,2,-60.00% ↘
2,3,Flensburg,0,19,13,36.84% ↗
6,7,Schwabach,1,24,5,-58.33% ↘
7,8,Passau,0,24,7,-41.67% ↘
11,12,Bayreuth,0,27,9,-33.33% ↘
14,15,Schwerin,1,29,7,-51.72% ↘
16,17,Zweibrücken,0,33,16,-3.03% ↘
17,18,Ansbach,0,33,16,-3.03% ↘
18,19,Landau i.d.Pfalz,1,34,7,-58.82% ↘
21,22,Neustadt a.d.Weinstraße,0,37,20,8.11% ↗
22,23,Speyer,2,40,16,-20.00% ↘
24,25,Neumünster,2,41,9,-56.10% ↘
26,27,Hof,1,44,13,-40.91% ↘
28,29,Eisenach,0,44,16,-27.27% ↘
30,31,Pirmasens,0,45,13,-42.22% ↘
31,32,Bamberg,0,45,10,-55.56% ↘
33,34,Frankfurt (Oder),0,47,14,-40.43% ↘
36,37,Suhl,1,50,12,-52.00% ↘
38,39,Frankenthal,0,50,18,-28.00% ↘
40,41,Wilhelmshaven,0,52,30,15.38% ↗
42,43,Gera,0,53,18,-32.08% ↘
47,48,Straubing,2,56,14,-50.00% ↘
50,51,Aschaffenburg,0,58,22,-24.14% ↘
54,55,Rosenheim,0,60,28,-6.67% ↘
59,60,Koblenz,0,63,21,-33.33% ↘
62,63,Trier,0,67,36,7.46% ↗
70,71,Erlangen,0,72,18,-50.00% ↘
72,73,Brandenburg a.d.Havel,0,73,31,-15.07% ↘
76,77,Kaufbeuren,0,75,21,-44.00% ↘
79,80,Heidelberg,0,76,27,-28.95% ↘
86,87,Dessau-Roßlau,0,78,31,-20.51% ↘
87,88,Weimar,0,78,23,-41.03% ↘
91,92,Cottbus,0,81,25,-38.27% ↘
99,100,Baden-Baden,0,83,47,13.25% ↗
101,102,Landshut,0,84,29,-30.95% ↘
105,106,Jena,0,86,20,-53.49% ↘
117,118,Coburg,0,93,27,-41.94% ↘
134,135,Delmenhorst,0,101,32,-36.63% ↘
147,148,Rostock,0,116,33,-43.10% ↘
152,153,Münster,0,119,52,-12.61% ↘
154,155,Potsdam,0,120,30,-50.00% ↘
159,160,Regensburg,0,123,47,-23.58% ↘
160,161,Würzburg,0,123,35,-43.09% ↘
168,169,Bremerhaven,0,127,44,-30.71% ↘
173,174,Schweinfurt,0,128,52,-18.75% ↘
177,178,Kempten,0,130,51,-21.54% ↘
178,179,Bottrop,0,131,41,-37.40% ↘
193,194,Osnabrück,0,141,48,-31.91% ↘
194,195,Wolfsburg,1,142,38,-46.48% ↘
195,196,Oldenburg,0,142,53,-25.35% ↘
203,204,Salzgitter,0,146,45,-38.36% ↘
206,207,Darmstadt,0,147,34,-53.74% ↘
207,208,Emden,1,148,56,-24.32% ↘
208,209,Memmingen,0,148,43,-41.89% ↘
209,210,Lübeck,0,149,45,-39.60% ↘
210,211,Kaiserslautern,0,151,52,-31.13% ↘
219,220,Worms,0,160,58,-27.50% ↘
225,226,Herne,0,165,56,-32.12% ↘
229,230,Fürth,0,166,59,-28.92% ↘
234,235,Berlin Treptow-Köpenick,1,170,75,-11.76% ↘
236,237,Freiburg i.Breisgau,0,172,65,-24.42% ↘
239,240,Braunschweig,0,174,57,-34.48% ↘
240,241,Kiel,0,174,56,-35.63% ↘
242,243,Magdeburg,0,175,60,-31.43% ↘
244,245,Berlin Steglitz-Zehlendorf,0,176,46,-47.73% ↘
246,247,Solingen,0,178,79,-11.24% ↘
252,253,Halle,0,185,81,-12.43% ↘
254,255,Erfurt,0,187,62,-33.69% ↘
255,256,Oberhausen,0,187,61,-34.76% ↘
262,263,Remscheid,0,193,64,-33.68% ↘
264,265,Mülheim a.d.Ruhr,0,195,69,-29.23% ↘
266,267,Ulm,0,198,55,-44.44% ↘
269,270,Ingolstadt,0,202,78,-22.77% ↘
277,278,Hamm,0,213,83,-22.07% ↘
281,282,Berlin Charlottenburg-Wilmersdorf,0,219,79,-27.85% ↘
282,283,Berlin Reinickendorf,0,221,68,-38.46% ↘
289,290,Leverkusen,0,229,72,-37.12% ↘
293,294,Berlin Friedrichshain-Kreuzberg,0,231,95,-17.75% ↘
294,295,Offenbach,0,231,95,-17.75% ↘
298,299,Pforzheim,0,236,78,-33.90% ↘
301,302,Berlin Marzahn-Hellersdorf,0,239,80,-33.05% ↘
306,307,Berlin Pankow,1,247,75,-39.27% ↘
312,313,Berlin Spandau,0,255,133,4.31% ↗
315,316,Chemnitz,0,258,72,-44.19% ↘
319,320,Heilbronn,0,260,75,-42.31% ↘
322,323,Mainz,0,265,119,-10.19% ↘
326,327,Karlsruhe,0,271,76,-43.91% ↘
332,333,Berlin Lichtenberg,1,289,83,-42.56% ↘
335,336,Berlin Tempelhof-Schöneberg,0,303,115,-24.09% ↘
339,340,Mönchengladbach,0,315,127,-19.37% ↘
340,341,Krefeld,0,318,115,-27.67% ↘
348,349,Ludwigshafen,0,342,142,-16.96% ↘
356,357,Kassel,0,373,122,-34.58% ↘
359,360,Gelsenkirchen,1,381,110,-42.26% ↘
360,361,Hagen,0,395,159,-19.49% ↘
361,362,Mannheim,0,397,137,-30.98% ↘
365,366,Augsburg,0,409,124,-39.36% ↘
367,368,Berlin Neukölln,1,425,196,-7.76% ↘
372,373,Wuppertal,0,445,176,-20.90% ↘
377,378,Leipzig,0,470,133,-43.40% ↘
378,379,Bremen,0,475,180,-24.21% ↘
380,381,Essen,0,513,190,-25.93% ↘
383,384,Berlin Mitte,1,518,172,-33.59% ↘
384,385,Bochum,0,518,184,-28.96% ↘
385,386,Bonn,0,521,235,-9.79% ↘
389,390,Wiesbaden,0,546,185,-32.23% ↘
390,391,Bielefeld,0,553,177,-35.99% ↘
392,393,Dresden,0,579,191,-34.02% ↘
393,394,Duisburg,0,581,227,-21.86% ↘
398,399,Düsseldorf,0,670,278,-17.01% ↘
400,401,Dortmund,0,758,318,-16.09% ↘
403,404,Stuttgart,0,839,302,-28.01% ↘
404,405,Nürnberg,0,874,373,-14.65% ↘
408,409,Frankfurt am Main,0,936,375,-19.87% ↘
409,410,Hamburg,0,1187,456,-23.17% ↘
410,411,München,0,1288,462,-28.26% ↘
411,412,Köln,0,1464,468,-36.07% ↘
