,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
2,3,Wilhelmshaven,0,181,86,-4.97% ↘
3,4,Emden,0,188,83,-11.70% ↘
4,5,Zweibrücken,0,231,115,-0.43% ↘
6,7,Flensburg,0,243,128,5.35% ↗
7,8,Neumünster,0,247,117,-5.26% ↘
9,10,Pirmasens,0,287,141,-1.74% ↘
10,11,Hof,0,310,179,15.48% ↗
18,19,Weiden i.d.OPf.,0,367,137,-25.34% ↘
20,21,Coburg,0,374,168,-10.16% ↘
21,22,Landau i.d.Pfalz,1,380,125,-34.21% ↘
24,25,Delmenhorst,0,380,193,1.58% ↗
29,30,Schwabach,0,418,164,-21.53% ↘
33,34,Ansbach,0,443,217,-2.03% ↘
36,37,Trier,0,455,253,11.21% ↗
38,39,Frankenthal,0,474,223,-5.91% ↘
40,41,Straubing,0,484,242,0.00% →
42,43,Amberg,0,495,241,-2.63% ↘
49,50,Passau,0,517,200,-22.63% ↘
52,53,Bayreuth,0,531,238,-10.36% ↘
55,56,Koblenz,0,538,284,5.58% ↗
56,57,Baden-Baden,0,540,238,-11.85% ↘
57,58,Bremerhaven,0,545,275,0.92% ↗
62,63,Bottrop,0,564,286,1.42% ↗
67,68,Schwerin,0,606,257,-15.18% ↘
69,70,Remscheid,0,636,344,8.18% ↗
71,72,Neustadt a.d.Weinstraße,0,648,355,9.57% ↗
73,74,Schweinfurt,0,652,338,3.68% ↗
74,75,Osnabrück,0,653,323,-1.07% ↘
75,76,Memmingen,0,660,297,-10.00% ↘
76,77,Speyer,0,664,313,-5.72% ↘
77,78,Oldenburg,0,671,299,-10.88% ↘
78,79,Kaufbeuren,0,676,304,-10.06% ↘
79,80,Aschaffenburg,0,681,315,-7.49% ↘
82,83,Bamberg,0,696,384,10.34% ↗
83,84,Brandenburg a.d.Havel,0,698,390,11.75% ↗
87,88,Kiel,0,714,399,11.76% ↗
90,91,Wolfsburg,0,736,349,-5.16% ↘
91,92,Suhl,0,739,400,8.25% ↗
94,95,Kaiserslautern,0,766,476,24.28% ↗
97,98,Worms,0,779,386,-0.90% ↘
107,108,Mülheim a.d.Ruhr,0,832,454,9.13% ↗
108,109,Salzgitter,0,833,379,-9.00% ↘
112,113,Erlangen,0,847,421,-0.59% ↘
116,117,Lübeck,0,876,435,-0.68% ↘
