,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
0,1,Pirmasens,11,2,0,-100.00% ↘
2,3,Schwerin,5,3,1,-33.33% ↘
4,5,Brandenburg a.d.Havel,2,3,2,33.33% ↗
6,7,Weiden i.d.OPf.,0,3,1,-33.33% ↘
8,9,Bayreuth,10,4,0,-100.00% ↘
10,11,Straubing,6,4,1,-50.00% ↘
15,16,Neumünster,0,5,2,-20.00% ↘
17,18,Flensburg,10,6,0,-100.00% ↘
23,24,Dessau-Roßlau,5,8,1,-75.00% ↘
24,25,Wilhelmshaven,2,8,3,-25.00% ↘
32,33,Suhl,2,10,4,-20.00% ↘
37,38,Landau i.d.Pfalz,0,10,3,-40.00% ↘
38,39,Neustadt a.d.Weinstraße,0,10,2,-60.00% ↘
39,40,Passau,0,10,8,60.00% ↗
43,44,Weimar,0,11,5,-9.09% ↘
45,46,Schwabach,5,12,2,-66.67% ↘
48,49,Frankfurt (Oder),1,13,5,-23.08% ↘
49,50,Emden,1,13,6,-7.69% ↘
60,61,Rostock,0,15,5,-33.33% ↘
61,62,Amberg,0,15,8,6.67% ↗
64,65,Baden-Baden,0,16,8,0.00% →
74,75,Coburg,2,19,6,-36.84% ↘
75,76,Jena,1,19,7,-26.32% ↘
78,79,Braunschweig,0,20,7,-30.00% ↘
87,88,Wolfsburg,3,22,2,-81.82% ↘
92,93,Eisenach,0,22,17,54.55% ↗
95,96,Cottbus,0,23,14,21.74% ↗
96,97,Frankenthal,0,23,13,13.04% ↗
97,98,Kaufbeuren,0,23,10,-13.04% ↘
101,102,Hof,4,25,9,-28.00% ↘
102,103,Bremerhaven,0,25,12,-4.00% ↘
104,105,Kempten,0,25,10,-20.00% ↘
105,106,Rosenheim,3,26,10,-23.08% ↘
108,109,Magdeburg,3,27,8,-40.74% ↘
111,112,Gera,0,27,11,-18.52% ↘
120,121,Speyer,0,28,10,-28.57% ↘
124,125,Bamberg,0,29,22,51.72% ↗
125,126,Osnabrück,0,29,14,-3.45% ↘
130,131,Potsdam,0,30,3,-80.00% ↘
135,136,Ansbach,0,31,8,-48.39% ↘
137,138,Trier,0,31,11,-29.03% ↘
138,139,Memmingen,0,32,12,-25.00% ↘
144,145,Heidelberg,0,32,12,-25.00% ↘
145,146,Oldenburg,0,32,12,-25.00% ↘
149,150,Salzgitter,0,33,5,-69.70% ↘
150,151,Worms,0,33,17,3.03% ↗
156,157,Koblenz,0,34,13,-23.53% ↘
157,158,Landshut,1,35,16,-8.57% ↘
163,164,Bottrop,0,37,7,-62.16% ↘
174,175,Remscheid,0,39,15,-23.08% ↘
175,176,Kiel,0,39,16,-17.95% ↘
180,181,Aschaffenburg,0,40,16,-20.00% ↘
181,182,Münster,0,40,19,-5.00% ↘
184,185,Mülheim a.d.Ruhr,0,42,29,38.10% ↗
185,186,Erlangen,3,43,15,-30.23% ↘
187,188,Zweibrücken,2,43,15,-30.23% ↘
189,190,Delmenhorst,1,43,26,20.93% ↗
196,197,Kaiserslautern,0,45,16,-28.89% ↘
202,203,Lübeck,0,46,15,-34.78% ↘
212,213,Berlin Treptow-Köpenick,0,49,20,-18.37% ↘
234,235,Herne,0,57,14,-50.88% ↘
235,236,Darmstadt,0,57,18,-36.84% ↘
237,238,Chemnitz,1,58,21,-27.59% ↘
239,240,Freiburg i.Breisgau,0,58,23,-20.69% ↘
242,243,Hamm,0,59,13,-55.93% ↘
253,254,Würzburg,0,64,20,-37.50% ↘
256,257,Regensburg,0,65,23,-29.23% ↘
257,258,Fürth,0,65,27,-16.92% ↘
258,259,Halle,0,65,14,-56.92% ↘
260,261,Offenbach,2,66,22,-33.33% ↘
262,263,Berlin Steglitz-Zehlendorf,0,67,26,-22.39% ↘
263,264,Schweinfurt,0,67,45,34.33% ↗
264,265,Karlsruhe,0,67,16,-52.24% ↘
267,268,Erfurt,0,68,22,-35.29% ↘
272,273,Berlin Pankow,0,71,21,-40.85% ↘
276,277,Berlin Lichtenberg,0,73,32,-12.33% ↘
279,280,Solingen,0,76,23,-39.47% ↘
284,285,Kassel,0,78,36,-7.69% ↘
290,291,Ulm,0,81,36,-11.11% ↘
296,297,Oberhausen,0,85,42,-1.18% ↘
298,299,Ingolstadt,0,87,29,-33.33% ↘
300,301,Berlin Friedrichshain-Kreuzberg,0,90,24,-46.67% ↘
308,309,Berlin Tempelhof-Schöneberg,0,96,31,-35.42% ↘
310,311,Leverkusen,0,96,33,-31.25% ↘
311,312,Berlin Reinickendorf,0,97,51,5.15% ↗
314,315,Mönchengladbach,0,99,52,5.05% ↗
317,318,Berlin Marzahn-Hellersdorf,0,101,26,-48.51% ↘
320,321,Krefeld,0,102,36,-29.41% ↘
322,323,Dresden,0,103,37,-28.16% ↘
340,341,Mannheim,0,122,58,-4.92% ↘
341,342,Gelsenkirchen,0,122,48,-21.31% ↘
343,344,Berlin Charlottenburg-Wilmersdorf,0,123,41,-33.33% ↘
346,347,Pforzheim,0,125,53,-15.20% ↘
351,352,Bielefeld,0,128,33,-48.44% ↘
352,353,Leipzig,0,129,40,-37.98% ↘
359,360,Ludwigshafen,0,136,35,-48.53% ↘
360,361,Heilbronn,0,136,65,-4.41% ↘
369,370,Bochum,0,161,56,-30.43% ↘
371,372,Hagen,0,165,58,-29.70% ↘
375,376,Wiesbaden,0,173,65,-24.86% ↘
377,378,Berlin Spandau,0,174,73,-16.09% ↘
378,379,Mainz,0,177,87,-1.69% ↘
379,380,Berlin Neukölln,0,178,29,-67.42% ↘
381,382,Berlin Mitte,0,179,71,-20.67% ↘
383,384,Augsburg,0,180,93,3.33% ↗
388,389,Bremen,0,196,62,-36.73% ↘
392,393,Essen,0,219,85,-22.37% ↘
