,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
1,2,Eisenach,28,0,0,0.00% →
2,3,Schwabach,17,0,0,0.00% →
5,6,Suhl,4,2,2,100.00% ↗
14,15,Passau,3,4,1,-50.00% ↘
17,18,Zweibrücken,0,4,2,0.00% →
19,20,Dessau-Roßlau,3,5,2,-20.00% ↘
25,26,Straubing,0,5,3,20.00% ↗
26,27,Memmingen,0,5,2,-20.00% ↘
28,29,Hof,2,6,5,66.67% ↗
29,30,Brandenburg a.d.Havel,1,6,3,0.00% →
32,33,Weimar,0,6,3,0.00% →
35,36,Neustadt a.d.Weinstraße,1,7,3,-14.29% ↘
36,37,Ansbach,1,7,4,14.29% ↗
45,46,Jena,0,8,3,-25.00% ↘
50,51,Coburg,4,10,6,20.00% ↗
55,56,Schweinfurt,5,11,2,-63.64% ↘
57,58,Weiden i.d.OPf.,1,11,7,27.27% ↗
72,73,Pirmasens,1,14,4,-42.86% ↘
75,76,Kempten,0,14,11,57.14% ↗
77,78,Rosenheim,2,15,5,-33.33% ↘
83,84,Worms,0,15,11,46.67% ↗
91,92,Bayreuth,0,16,12,50.00% ↗
92,93,Speyer,0,16,10,25.00% ↗
94,95,Kaufbeuren,0,16,8,0.00% →
95,96,Frankfurt (Oder),0,17,7,-17.65% ↘
98,99,Amberg,0,17,7,-17.65% ↘
100,101,Magdeburg,0,17,14,64.71% ↗
105,106,Frankenthal,0,19,11,15.79% ↗
108,109,Landau i.d.Pfalz,0,19,8,-15.79% ↘
109,110,Wilhelmshaven,1,20,8,-20.00% ↘
111,112,Emden,0,20,17,70.00% ↗
112,113,Gera,0,21,7,-33.33% ↘
115,116,Fürth,0,22,13,18.18% ↗
118,119,Landshut,3,23,12,4.35% ↗
131,132,Cottbus,0,25,14,12.00% ↗
135,136,Baden-Baden,0,26,14,7.69% ↗
136,137,Chemnitz,0,26,14,7.69% ↗
145,146,Erfurt,0,28,17,21.43% ↗
149,150,Delmenhorst,0,29,19,31.03% ↗
162,163,Erlangen,0,32,16,0.00% →
172,173,Schwerin,0,34,11,-35.29% ↘
173,174,Koblenz,0,34,12,-29.41% ↘
180,181,Rostock,0,35,18,2.86% ↗
186,187,Remscheid,0,37,21,13.51% ↗
191,192,Halle,0,38,24,26.32% ↗
198,199,Bottrop,0,39,20,2.56% ↗
208,209,Trier,0,41,20,-2.44% ↘
209,210,Würzburg,0,41,16,-21.95% ↘
215,216,Aschaffenburg,0,42,29,38.10% ↗
216,217,Ulm,0,42,7,-66.67% ↘
217,218,Pforzheim,3,43,19,-11.63% ↘
226,227,Bamberg,0,44,20,-9.09% ↘
227,228,Potsdam,0,44,29,31.82% ↗
234,235,Ingolstadt,0,46,19,-17.39% ↘
250,251,Kassel,0,52,34,30.77% ↗
251,252,Mülheim a.d.Ruhr,0,52,30,15.38% ↗
252,253,Bremerhaven,0,53,37,39.62% ↗
259,260,Flensburg,0,57,33,15.79% ↗
271,272,Heidelberg,0,61,30,-1.64% ↘
276,277,Herne,0,64,36,12.50% ↗
278,279,Oldenburg,0,64,37,15.62% ↗
279,280,Oberhausen,0,64,37,15.62% ↗
285,286,Berlin Treptow-Köpenick,0,68,42,23.53% ↗
286,287,Neumünster,0,68,47,38.24% ↗
289,290,Regensburg,0,69,28,-18.84% ↘
291,292,Heilbronn,0,71,38,7.04% ↗
292,293,Offenbach,0,71,28,-21.13% ↘
293,294,Ludwigshafen,0,72,33,-8.33% ↘
296,297,Kaiserslautern,0,74,39,5.41% ↗
301,302,Berlin Marzahn-Hellersdorf,0,78,42,7.69% ↗
304,305,Karlsruhe,0,83,47,13.25% ↗
305,306,Braunschweig,0,84,50,19.05% ↗
310,311,Freiburg i.Breisgau,0,89,39,-12.36% ↘
311,312,Hamm,0,89,40,-10.11% ↘
313,314,Hagen,0,90,57,26.67% ↗
314,315,Darmstadt,0,90,40,-11.11% ↘
318,319,Mainz,0,95,50,5.26% ↗
319,320,Leverkusen,0,96,55,14.58% ↗
325,326,Osnabrück,0,100,42,-16.00% ↘
333,334,Berlin Lichtenberg,0,107,63,17.76% ↗
335,336,Wolfsburg,0,112,47,-16.07% ↘
