,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
0,1,Suhl,0,492,353,43.50% ↗
4,5,Coburg,0,760,436,14.74% ↗
7,8,Neustadt a.d.Weinstraße,0,836,534,27.75% ↗
8,9,Zweibrücken,0,838,463,10.50% ↗
11,12,Pirmasens,0,865,435,0.58% ↗
13,14,Weimar,0,913,539,18.07% ↗
19,20,Hof,0,956,493,3.14% ↗
20,21,Frankenthal,0,1000,516,3.20% ↗
21,22,Landau i.d.Pfalz,0,1043,519,-0.48% ↘
23,24,Speyer,0,1053,518,-1.61% ↘
24,25,Emden,0,1130,664,17.52% ↗
26,27,Gera,0,1210,834,37.85% ↗
28,29,Passau,0,1276,705,10.50% ↗
29,30,Weiden i.d.OPf.,0,1279,764,19.47% ↗
30,31,Ansbach,0,1284,616,-4.05% ↘
33,34,Schwabach,0,1339,759,13.37% ↗
35,36,Straubing,0,1365,546,-20.00% ↘
36,37,Memmingen,0,1366,778,13.91% ↗
43,44,Amberg,0,1469,838,14.09% ↗
44,45,Kaufbeuren,0,1493,851,14.00% ↗
48,49,Wilhelmshaven,0,1612,867,7.57% ↗
50,51,Jena,0,1638,946,15.51% ↗
51,52,Baden-Baden,0,1658,848,2.29% ↗
60,61,Brandenburg a.d.Havel,0,1779,898,0.96% ↗
63,64,Bamberg,0,1795,1058,17.88% ↗
66,67,Dessau-Roßlau,0,1896,1109,16.98% ↗
67,68,Delmenhorst,0,1916,971,1.36% ↗
69,70,Schweinfurt,0,1934,1045,8.07% ↗
81,82,Neumünster,0,2082,1133,8.84% ↗
82,83,Frankfurt (Oder),0,2119,992,-6.37% ↘
83,84,Cottbus,0,2154,1232,14.39% ↗
87,88,Flensburg,0,2247,1123,-0.04% ↘
88,89,Kempten,0,2252,1261,11.99% ↗
96,97,Chemnitz,0,2481,1438,15.92% ↗
101,102,Worms,0,2539,1605,26.43% ↗
102,103,Aschaffenburg,0,2549,1294,1.53% ↗
104,105,Heidelberg,0,2576,1453,12.81% ↗
105,106,Erfurt,0,2586,1587,22.74% ↗
107,108,Bayreuth,0,2594,1610,24.13% ↗
111,112,Erlangen,0,2678,1933,44.36% ↗
117,118,Landshut,0,2753,1517,10.21% ↗
118,119,Rosenheim,0,2796,1439,2.93% ↗
119,120,Kaiserslautern,0,2809,1510,7.51% ↗
123,124,Koblenz,0,2873,1417,-1.36% ↘
134,135,Schwerin,0,2997,1436,-4.17% ↘
138,139,Trier,0,3067,1619,5.58% ↗
139,140,Salzgitter,0,3078,1593,3.51% ↗
141,142,Wolfsburg,0,3129,1777,13.58% ↗
164,165,Regensburg,0,3629,1702,-6.20% ↘
181,182,Oldenburg,0,3895,1826,-6.24% ↘
183,184,Bremerhaven,0,3937,2225,13.03% ↗
189,190,Heilbronn,0,4071,2173,6.76% ↗
193,194,Pforzheim,0,4153,2205,6.19% ↗
194,195,Osnabrück,0,4155,2277,9.60% ↗
201,202,Kiel,0,4242,2000,-5.70% ↘
204,205,Braunschweig,0,4318,2324,7.64% ↗
208,209,Mülheim a.d.Ruhr,0,4348,1662,-23.55% ↘
209,210,Bottrop,0,4363,2226,2.04% ↗
225,226,Rostock,0,4598,2580,12.22% ↗
227,228,Leverkusen,0,4605,1965,-14.66% ↘
237,238,Ludwigshafen,0,4796,2278,-5.00% ↘
240,241,Lübeck,0,4840,2413,-0.29% ↘
247,248,Fürth,0,5015,2617,4.37% ↗
250,251,Magdeburg,0,5053,3017,19.41% ↗
254,255,Kassel,0,5170,2457,-4.95% ↘
257,258,Ulm,0,5282,3043,15.22% ↗
264,265,Oberhausen,0,5422,2185,-19.40% ↘
271,272,Würzburg,0,5514,3007,9.07% ↗
274,275,Darmstadt,0,5778,3103,7.41% ↗
277,278,Mannheim,0,5833,3297,13.05% ↗
278,279,Remscheid,0,5847,2748,-6.00% ↘
283,284,Berlin Treptow-Köpenick,0,5980,3139,4.98% ↗
285,286,Offenbach,0,6008,3042,1.26% ↗
288,289,Mainz,0,6104,2941,-3.64% ↘
291,292,Solingen,0,6212,3081,-0.80% ↘
293,294,Herne,0,6241,3141,0.66% ↗
294,295,Berlin Marzahn-Hellersdorf,0,6318,4451,40.90% ↗
295,296,Berlin Steglitz-Zehlendorf,0,6333,2530,-20.10% ↘
297,298,Bielefeld,0,6356,3701,16.46% ↗
298,299,Mönchengladbach,0,6395,2881,-9.90% ↘
300,301,Halle,0,6438,3575,11.06% ↗
302,303,Hagen,0,6586,3756,14.06% ↗
304,305,Potsdam,0,6642,2841,-14.45% ↘
308,309,Ingolstadt,0,6813,3663,7.53% ↗
312,313,Hamm,0,6842,3796,10.96% ↗
321,322,Münster,0,7450,3674,-1.37% ↘
327,328,Freiburg i.Breisgau,0,7715,3790,-1.75% ↘
329,330,Krefeld,0,7735,3418,-11.62% ↘
332,333,Karlsruhe,0,7936,4341,9.40% ↗
337,338,Berlin Reinickendorf,0,8248,3976,-3.59% ↘
342,343,Berlin Spandau,0,8711,3585,-17.69% ↘
344,345,Gelsenkirchen,0,8828,4278,-3.08% ↘
346,347,Stuttgart,0,8949,4498,0.53% ↗
364,365,Bonn,0,10310,4898,-4.99% ↘
365,366,Berlin Lichtenberg,0,10372,5623,8.43% ↗
367,368,Augsburg,0,10746,5298,-1.40% ↘
370,371,Bochum,0,11472,5629,-1.87% ↘
372,373,Wiesbaden,0,11592,5797,0.02% ↗
374,375,Wuppertal,0,11726,6104,4.11% ↗
378,379,Berlin Friedrichshain-Kreuzberg,0,12774,5048,-20.96% ↘
381,382,Berlin Tempelhof-Schöneberg,0,13194,4044,-38.70% ↘
385,386,Berlin Neukölln,0,14041,5235,-25.43% ↘
386,387,Dresden,0,14257,7688,7.85% ↗
387,388,Leipzig,0,14509,8060,11.10% ↗
389,390,Berlin Charlottenburg-Wilmersdorf,0,15235,11136,46.19% ↗
390,391,Berlin Mitte,0,15276,6249,-18.19% ↘
395,396,Duisburg,0,15575,7938,1.93% ↗
396,397,Bremen,0,15626,7439,-4.79% ↘
399,400,Berlin Pankow,0,16208,8112,0.10% ↗
401,402,Essen,0,18438,10740,16.50% ↗
402,403,Nürnberg,0,19197,9872,2.85% ↗
404,405,Dortmund,0,23638,12122,2.56% ↗
405,406,Düsseldorf,0,26058,12329,-5.37% ↘
407,408,Frankfurt am Main,0,36327,18921,4.17% ↗
408,409,Köln,0,38217,20968,9.73% ↗
409,410,München,0,63906,35871,12.26% ↗
410,411,Hamburg,0,70220,31039,-11.59% ↘
