,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
1,2,Weiden i.d.OPf.,6,2,1,0.00% →
4,5,Pirmasens,9,4,0,-100.00% ↘
5,6,Schwerin,3,4,1,-50.00% ↘
7,8,Neumünster,9,5,0,-100.00% ↘
8,9,Bayreuth,8,5,0,-100.00% ↘
12,13,Straubing,4,6,3,0.00% →
16,17,Brandenburg a.d.Havel,0,7,3,-14.29% ↘
17,18,Landau i.d.Pfalz,4,8,3,-25.00% ↘
20,21,Flensburg,8,9,0,-100.00% ↘
25,26,Wilhelmshaven,3,10,5,0.00% →
27,28,Neustadt a.d.Weinstraße,8,11,0,-100.00% ↘
29,30,Passau,1,11,8,45.45% ↗
34,35,Suhl,0,12,5,-16.67% ↘
37,38,Weimar,2,13,5,-23.08% ↘
40,41,Baden-Baden,3,14,4,-42.86% ↘
44,45,Dessau-Roßlau,3,16,4,-50.00% ↘
46,47,Rostock,0,16,5,-37.50% ↘
53,54,Frankfurt (Oder),1,17,6,-29.41% ↘
57,58,Amberg,3,18,9,0.00% →
58,59,Schwabach,3,18,4,-55.56% ↘
72,73,Kaufbeuren,1,22,12,9.09% ↗
75,76,Coburg,0,23,10,-13.04% ↘
77,78,Ansbach,2,24,16,33.33% ↗
78,79,Cottbus,1,24,14,16.67% ↗
79,80,Eisenach,1,24,19,58.33% ↗
85,86,Hof,2,25,18,44.00% ↗
92,93,Bamberg,0,26,15,15.38% ↗
94,95,Frankenthal,1,27,16,18.52% ↗
97,98,Braunschweig,2,28,6,-57.14% ↘
98,99,Bremerhaven,1,28,13,-7.14% ↘
99,100,Kempten,0,28,11,-21.43% ↘
104,105,Jena,2,30,8,-46.67% ↘
111,112,Worms,2,33,17,3.03% ↗
115,116,Speyer,2,34,10,-41.18% ↘
116,117,Heidelberg,2,34,15,-11.76% ↘
118,119,Rosenheim,1,34,16,-5.88% ↘
122,123,Potsdam,5,35,5,-71.43% ↘
123,124,Memmingen,2,35,17,-2.86% ↘
124,125,Gera,1,35,7,-60.00% ↘
134,135,Koblenz,1,38,12,-36.84% ↘
143,144,Aschaffenburg,0,39,14,-28.21% ↘
144,145,Salzgitter,3,40,11,-45.00% ↘
148,149,Emden,2,41,9,-56.10% ↘
149,150,Trier,2,41,12,-41.46% ↘
152,153,Landshut,0,41,26,26.83% ↗
153,154,Kiel,1,42,18,-14.29% ↘
159,160,Münster,1,43,22,2.33% ↗
164,165,Wolfsburg,4,44,6,-72.73% ↘
171,172,Remscheid,1,45,18,-20.00% ↘
173,174,Oldenburg,1,46,18,-21.74% ↘
174,175,Bottrop,1,46,18,-21.74% ↘
176,177,Magdeburg,1,47,12,-48.94% ↘
178,179,Osnabrück,0,47,19,-19.15% ↘
181,182,Mülheim a.d.Ruhr,1,49,28,14.29% ↗
183,184,Zweibrücken,0,49,24,-2.04% ↘
189,190,Lübeck,1,51,24,-5.88% ↘
192,193,Kaiserslautern,3,53,17,-35.85% ↘
200,201,Delmenhorst,1,55,31,12.73% ↗
206,207,Darmstadt,0,56,23,-17.86% ↘
208,209,Erlangen,1,57,23,-19.30% ↘
213,214,Berlin Treptow-Köpenick,2,60,24,-20.00% ↘
226,227,Würzburg,2,64,30,-6.25% ↘
236,237,Herne,1,67,29,-13.43% ↘
237,238,Fürth,0,68,28,-17.65% ↘
241,242,Schweinfurt,1,72,46,27.78% ↗
246,247,Karlsruhe,1,74,20,-45.95% ↘
