,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
6,7,Eisenach,12,1,0,-100.00% ↘
13,14,Coburg,3,1,1,100.00% ↗
15,16,Suhl,2,1,1,100.00% ↗
21,22,Gera,4,2,2,100.00% ↗
23,24,Weiden i.d.OPf.,3,2,2,100.00% ↗
26,27,Emden,3,2,1,0.00% →
30,31,Weimar,12,3,0,-100.00% ↘
31,32,Brandenburg a.d.Havel,6,3,1,-33.33% ↘
36,37,Dessau-Roßlau,3,3,3,100.00% ↗
41,42,Straubing,2,3,3,100.00% ↗
51,52,Neustadt a.d.Weinstraße,1,4,1,-50.00% ↘
56,57,Frankenthal,2,5,2,-20.00% ↘
57,58,Kaufbeuren,2,5,5,100.00% ↗
60,61,Kempten,2,5,5,100.00% ↗
63,64,Memmingen,1,5,1,-60.00% ↘
68,69,Ansbach,1,5,3,20.00% ↗
69,70,Passau,0,5,3,20.00% ↗
75,76,Schwabach,1,6,4,33.33% ↗
77,78,Bremerhaven,0,6,5,66.67% ↗
78,79,Chemnitz,5,7,2,-42.86% ↘
80,81,Jena,4,7,1,-71.43% ↘
82,83,Zweibrücken,3,7,4,14.29% ↗
84,85,Erfurt,2,7,4,14.29% ↗
87,88,Pirmasens,2,7,4,14.29% ↗
96,97,Flensburg,0,8,4,0.00% →
98,99,Pforzheim,4,9,3,-33.33% ↘
104,105,Bayreuth,1,9,7,55.56% ↗
114,115,Rosenheim,1,10,7,40.00% ↗
129,130,Hof,3,12,1,-83.33% ↘
134,135,Wilhelmshaven,1,12,12,100.00% ↗
135,136,Bottrop,1,12,6,0.00% →
138,139,Frankfurt (Oder),4,13,10,53.85% ↗
142,143,Schweinfurt,1,13,5,-23.08% ↘
145,146,Remscheid,0,13,7,7.69% ↗
147,148,Worms,3,14,12,71.43% ↗
148,149,Mülheim a.d.Ruhr,2,14,10,42.86% ↗
149,150,Landshut,2,14,13,85.71% ↗
150,151,Landau i.d.Pfalz,2,14,11,57.14% ↗
152,153,Schwerin,1,14,12,71.43% ↗
153,154,Herne,1,14,6,-14.29% ↘
155,156,Baden-Baden,1,14,7,0.00% →
159,160,Berlin Marzahn-Hellersdorf,2,15,8,6.67% ↗
163,164,Aschaffenburg,0,15,9,20.00% ↗
167,168,Kaiserslautern,2,16,13,62.50% ↗
179,180,Amberg,2,17,14,64.71% ↗
182,183,Halle,0,17,12,41.18% ↗
185,186,Potsdam,2,18,11,22.22% ↗
186,187,Rostock,1,18,12,33.33% ↗
190,191,Fürth,1,18,8,-11.11% ↘
197,198,Heilbronn,0,19,13,36.84% ↗
198,199,Erlangen,0,19,16,68.42% ↗
207,208,Delmenhorst,0,20,16,60.00% ↗
213,214,Magdeburg,1,21,10,-4.76% ↘
220,221,Cottbus,0,21,13,23.81% ↗
233,234,Koblenz,0,23,13,13.04% ↗
237,238,Speyer,0,24,15,25.00% ↗
248,249,Kassel,0,26,11,-15.38% ↘
263,264,Oldenburg,1,31,29,87.10% ↗
274,275,Mönchengladbach,1,32,17,6.25% ↗
276,277,Osnabrück,0,33,18,9.09% ↗
277,278,Salzgitter,1,34,19,11.76% ↗
284,285,Heidelberg,0,35,17,-2.86% ↘
286,287,Gelsenkirchen,2,36,24,33.33% ↗
288,289,Ludwigshafen,1,36,17,-5.56% ↘
289,290,Hagen,0,36,23,27.78% ↗
290,291,Neumünster,0,36,18,0.00% →
