,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
1,2,Emden,0,89,27,-39.33% ↘
2,3,Wilhelmshaven,0,109,53,-2.75% ↘
3,4,Pirmasens,0,131,56,-14.50% ↘
6,7,Weiden i.d.OPf.,0,145,63,-13.10% ↘
8,9,Passau,0,148,53,-28.38% ↘
9,10,Schwabach,0,154,58,-24.68% ↘
10,11,Zweibrücken,0,156,58,-25.64% ↘
11,12,Amberg,0,165,84,1.82% ↗
14,15,Landau i.d.Pfalz,0,186,76,-18.28% ↘
16,17,Landshut,0,196,76,-22.45% ↘
17,18,Straubing,0,197,62,-37.06% ↘
21,22,Kaufbeuren,0,220,100,-9.09% ↘
22,23,Neustadt a.d.Weinstraße,0,224,102,-8.93% ↘
24,25,Ansbach,0,225,91,-19.11% ↘
25,26,Aschaffenburg,0,229,113,-1.31% ↘
26,27,Bayreuth,0,231,107,-7.36% ↘
27,28,Memmingen,0,232,103,-11.21% ↘
33,34,Hof,0,245,112,-8.57% ↘
35,36,Speyer,0,250,102,-18.40% ↘
41,42,Baden-Baden,0,279,141,1.08% ↗
45,46,Coburg,0,292,83,-43.15% ↘
46,47,Neumünster,0,292,147,0.68% ↗
47,48,Rosenheim,0,293,121,-17.41% ↘
49,50,Trier,0,299,134,-10.37% ↘
51,52,Delmenhorst,0,305,166,8.85% ↗
52,53,Frankenthal,0,305,104,-31.80% ↘
53,54,Erlangen,0,311,162,4.18% ↗
59,60,Bamberg,0,336,139,-17.26% ↘
60,61,Worms,0,339,130,-23.30% ↘
64,65,Schwerin,0,347,134,-22.77% ↘
76,77,Bottrop,0,372,143,-23.12% ↘
77,78,Kempten,0,375,168,-10.40% ↘
81,82,Suhl,0,392,120,-38.78% ↘
85,86,Bremerhaven,0,398,203,2.01% ↗
87,88,Flensburg,0,402,204,1.49% ↗
89,90,Salzgitter,0,406,185,-8.87% ↘
91,92,Schweinfurt,0,421,181,-14.01% ↘
103,104,Koblenz,0,438,225,2.74% ↗
114,115,Frankfurt (Oder),0,460,174,-24.35% ↘
129,130,Osnabrück,0,510,245,-3.92% ↘
132,133,Wolfsburg,0,515,219,-14.95% ↘
135,136,Würzburg,0,518,251,-3.09% ↘
139,140,Oldenburg,0,526,273,3.80% ↗
149,150,Fürth,0,561,221,-21.21% ↘
152,153,Remscheid,0,572,223,-22.03% ↘
160,161,Ulm,0,584,256,-12.33% ↘
167,168,Lübeck,0,610,237,-22.30% ↘
168,169,Regensburg,0,612,269,-12.09% ↘
179,180,Dessau-Roßlau,0,647,184,-43.12% ↘
180,181,Hamm,0,648,282,-12.96% ↘
185,186,Darmstadt,0,658,384,16.72% ↗
186,187,Kaiserslautern,0,659,357,8.35% ↗
187,188,Heidelberg,0,661,327,-1.06% ↘
194,195,Ingolstadt,0,692,338,-2.31% ↘
195,196,Leverkusen,0,694,279,-19.60% ↘
197,198,Mülheim a.d.Ruhr,0,707,346,-2.12% ↘
204,205,Hagen,0,722,281,-22.16% ↘
206,207,Kassel,0,736,390,5.98% ↗
207,208,Herne,0,737,346,-6.11% ↘
209,210,Mainz,0,743,407,9.56% ↗
212,213,Weimar,0,752,273,-27.39% ↘
221,222,Ludwigshafen,0,802,309,-22.94% ↘
222,223,Mönchengladbach,0,805,359,-10.81% ↘
228,229,Offenbach,0,835,404,-3.23% ↘
230,231,Solingen,0,845,428,1.30% ↗
231,232,Brandenburg a.d.Havel,0,848,347,-18.16% ↘
