,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
1,2,Suhl,12,1,0,-100.00% ↘
3,4,Brandenburg a.d.Havel,0,4,1,-50.00% ↘
6,7,Pirmasens,1,5,1,-60.00% ↘
13,14,Coburg,1,7,3,-14.29% ↘
14,15,Weimar,1,7,5,42.86% ↗
18,19,Ansbach,0,7,3,-14.29% ↘
23,24,Zweibrücken,1,9,7,55.56% ↗
26,27,Dessau-Roßlau,0,9,6,33.33% ↗
27,28,Eisenach,0,9,8,77.78% ↗
28,29,Schwabach,0,9,9,100.00% ↗
32,33,Passau,0,10,8,60.00% ↗
33,34,Hof,1,11,10,81.82% ↗
38,39,Memmingen,0,11,7,27.27% ↗
40,41,Frankfurt (Oder),0,12,6,0.00% →
45,46,Schweinfurt,0,12,11,83.33% ↗
54,55,Straubing,0,15,12,60.00% ↗
61,62,Rosenheim,0,18,13,44.44% ↗
62,63,Jena,0,18,15,66.67% ↗
64,65,Amberg,0,19,14,47.37% ↗
66,67,Neustadt a.d.Weinstraße,0,19,13,36.84% ↗
67,68,Speyer,0,19,9,-5.26% ↘
73,74,Gera,0,21,11,4.76% ↗
82,83,Bayreuth,0,22,10,-9.09% ↘
83,84,Landau i.d.Pfalz,0,22,10,-9.09% ↘
87,88,Weiden i.d.OPf.,0,23,17,47.83% ↗
88,89,Landshut,0,23,14,21.74% ↗
89,90,Emden,1,24,6,-50.00% ↘
93,94,Kaufbeuren,0,24,12,0.00% →
94,95,Kempten,1,25,11,-12.00% ↘
104,105,Baden-Baden,0,28,12,-14.29% ↘
110,111,Erlangen,0,29,17,17.24% ↗
111,112,Wilhelmshaven,0,29,16,10.34% ↗
116,117,Ulm,0,30,21,40.00% ↗
127,128,Erfurt,0,33,18,9.09% ↗
141,142,Delmenhorst,0,36,20,11.11% ↗
142,143,Magdeburg,0,36,21,16.67% ↗
151,152,Fürth,0,39,25,28.21% ↗
153,154,Cottbus,0,39,21,7.69% ↗
166,167,Bamberg,0,42,24,14.29% ↗
176,177,Chemnitz,0,45,32,42.22% ↗
178,179,Schwerin,0,46,36,56.52% ↗
182,183,Koblenz,0,47,36,53.19% ↗
189,190,Halle,0,50,28,12.00% ↗
192,193,Worms,0,51,32,25.49% ↗
200,201,Ingolstadt,0,53,26,-1.89% ↘
202,203,Frankenthal,0,55,43,56.36% ↗
203,204,Trier,0,55,32,16.36% ↗
204,205,Würzburg,0,55,37,34.55% ↗
205,206,Pforzheim,0,55,35,27.27% ↗
232,233,Aschaffenburg,0,67,36,7.46% ↗
240,241,Potsdam,0,72,41,13.89% ↗
244,245,Remscheid,0,73,52,42.47% ↗
245,246,Heidelberg,0,73,39,6.85% ↗
256,257,Bremerhaven,0,76,34,-10.53% ↘
260,261,Bottrop,0,79,48,21.52% ↗
263,264,Mülheim a.d.Ruhr,0,81,51,25.93% ↗
272,273,Kassel,0,83,48,15.66% ↗
275,276,Heilbronn,0,84,35,-16.67% ↘
279,280,Osnabrück,0,87,49,12.64% ↗
280,281,Oberhausen,0,87,54,24.14% ↗
281,282,Regensburg,0,87,57,31.03% ↗
283,284,Darmstadt,0,91,56,23.08% ↗
287,288,Salzgitter,0,95,34,-28.42% ↘
288,289,Freiburg i.Breisgau,0,98,56,14.29% ↗
289,290,Kaiserslautern,0,98,44,-10.20% ↘
292,293,Braunschweig,0,100,53,6.00% ↗
293,294,Rostock,0,101,73,44.55% ↗
302,303,Ludwigshafen,0,110,75,36.36% ↗
303,304,Oldenburg,0,111,74,33.33% ↗
306,307,Offenbach,0,112,81,44.64% ↗
309,310,Neumünster,0,119,64,7.56% ↗
310,311,Flensburg,0,121,82,35.54% ↗
315,316,Hamm,0,128,77,20.31% ↗
316,317,Mainz,0,128,72,12.50% ↗
318,319,Berlin Treptow-Köpenick,0,129,81,25.58% ↗
319,320,Wolfsburg,0,131,82,25.19% ↗
323,324,Dresden,0,135,84,24.44% ↗
325,326,Herne,0,138,85,23.19% ↗
327,328,Karlsruhe,0,139,78,12.23% ↗
332,333,Leverkusen,0,149,101,35.57% ↗
333,334,Berlin Marzahn-Hellersdorf,0,150,101,34.67% ↗
339,340,Hagen,0,154,88,14.29% ↗
343,344,Leipzig,0,163,77,-5.52% ↘
351,352,Berlin Steglitz-Zehlendorf,0,180,89,-1.11% ↘
352,353,Münster,0,181,109,20.44% ↗
354,355,Krefeld,0,186,101,8.60% ↗
356,357,Berlin Spandau,0,190,100,5.26% ↗
357,358,Nürnberg,0,191,121,26.70% ↗
358,359,Berlin Lichtenberg,0,194,108,11.34% ↗
359,360,Wiesbaden,0,196,108,10.20% ↗
360,361,Augsburg,0,199,109,9.55% ↗
362,363,Lübeck,0,212,114,7.55% ↗
364,365,Solingen,0,220,115,4.55% ↗
367,368,Gelsenkirchen,0,233,135,15.88% ↗
368,369,Mannheim,0,235,130,10.64% ↗
376,377,Berlin Tempelhof-Schöneberg,0,276,176,27.54% ↗
378,379,Berlin Pankow,0,280,156,11.43% ↗
379,380,Bielefeld,0,280,173,23.57% ↗
380,381,Berlin Reinickendorf,0,283,166,17.31% ↗
381,382,Bremen,0,285,154,8.07% ↗
386,387,Bonn,0,298,182,22.15% ↗
387,388,Berlin Charlottenburg-Wilmersdorf,0,299,183,22.41% ↗
388,389,Stuttgart,0,313,176,12.46% ↗
389,390,Kiel,0,326,235,44.17% ↗
390,391,Wuppertal,0,328,220,34.15% ↗
391,392,Mönchengladbach,0,336,221,31.55% ↗
394,395,Berlin Friedrichshain-Kreuzberg,0,357,200,12.04% ↗
396,397,Berlin Mitte,0,362,210,16.02% ↗
397,398,Bochum,0,362,231,27.62% ↗
401,402,Duisburg,0,404,227,12.38% ↗
402,403,Essen,0,421,253,20.19% ↗
404,405,Dortmund,0,449,264,17.59% ↗
405,406,Berlin Neukölln,0,452,266,17.70% ↗
406,407,Frankfurt am Main,0,542,305,12.55% ↗
407,408,Düsseldorf,0,646,380,17.65% ↗
409,410,München,0,841,448,6.54% ↗
410,411,Köln,0,1080,603,11.67% ↗
411,412,Hamburg,0,2258,1409,24.80% ↗
