,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
3,4,Suhl,9,2,0,-100.00% ↘
9,10,Zweibrücken,3,4,3,50.00% ↗
10,11,Passau,2,4,2,0.00% →
12,13,Brandenburg a.d.Havel,6,5,2,-20.00% ↘
13,14,Ansbach,6,5,2,-20.00% ↘
15,16,Eisenach,2,5,5,100.00% ↗
18,19,Schwabach,0,5,5,100.00% ↗
22,23,Dessau-Roßlau,2,6,3,0.00% →
32,33,Weimar,0,7,3,-14.29% ↘
35,36,Memmingen,1,8,8,100.00% ↗
38,39,Schweinfurt,1,9,4,-11.11% ↘
41,42,Coburg,0,9,2,-55.56% ↘
42,43,Pirmasens,4,10,2,-60.00% ↘
47,48,Weiden i.d.OPf.,2,11,3,-45.45% ↘
48,49,Jena,2,11,11,100.00% ↗
49,50,Straubing,0,11,9,63.64% ↗
50,51,Hof,0,11,6,9.09% ↗
55,56,Neustadt a.d.Weinstraße,1,12,6,0.00% →
57,58,Rosenheim,0,12,5,-16.67% ↘
61,62,Speyer,1,13,5,-23.08% ↘
63,64,Amberg,1,13,6,-7.69% ↘
68,69,Frankfurt (Oder),2,16,5,-37.50% ↘
81,82,Landau i.d.Pfalz,2,19,9,-5.26% ↘
84,85,Gera,2,20,11,10.00% ↗
85,86,Kempten,1,20,14,40.00% ↗
86,87,Kaufbeuren,1,20,10,0.00% →
92,93,Emden,2,22,18,63.64% ↗
93,94,Bayreuth,1,22,12,9.09% ↗
102,103,Landshut,2,23,6,-47.83% ↘
109,110,Ulm,1,24,8,-33.33% ↘
121,122,Cottbus,4,27,11,-18.52% ↘
127,128,Baden-Baden,1,27,13,-3.70% ↘
128,129,Magdeburg,0,27,16,18.52% ↗
132,133,Wilhelmshaven,1,28,15,7.14% ↗
137,138,Erfurt,2,29,18,24.14% ↗
148,149,Erlangen,0,32,13,-18.75% ↘
150,151,Delmenhorst,2,33,16,-3.03% ↘
152,153,Fürth,1,33,19,15.15% ↗
162,163,Worms,2,35,27,54.29% ↗
166,167,Schwerin,1,36,25,38.89% ↗
167,168,Chemnitz,1,36,17,-5.56% ↘
171,172,Bamberg,0,38,22,15.79% ↗
183,184,Frankenthal,0,41,31,51.22% ↗
190,191,Koblenz,0,44,26,18.18% ↗
202,203,Würzburg,0,47,29,23.40% ↗
204,205,Potsdam,2,48,32,33.33% ↗
207,208,Halle,0,49,23,-6.12% ↘
210,211,Trier,0,50,28,12.00% ↗
223,224,Ingolstadt,2,54,32,18.52% ↗
225,226,Bottrop,0,54,41,51.85% ↗
232,233,Remscheid,0,56,34,21.43% ↗
240,241,Pforzheim,0,57,24,-15.79% ↘
249,250,Mülheim a.d.Ruhr,1,61,32,4.92% ↗
261,262,Offenbach,0,66,38,15.15% ↗
264,265,Aschaffenburg,1,69,40,15.94% ↗
270,271,Heidelberg,1,71,39,9.86% ↗
271,272,Bremerhaven,0,72,35,-2.78% ↘
275,276,Rostock,0,74,59,59.46% ↗
276,277,Darmstadt,0,74,32,-13.51% ↘
280,281,Oberhausen,0,77,43,11.69% ↗
282,283,Ludwigshafen,0,81,47,16.05% ↗
283,284,Freiburg i.Breisgau,0,81,34,-16.05% ↘
290,291,Regensburg,0,85,45,5.88% ↗
291,292,Kassel,0,85,53,24.71% ↗
292,293,Kaiserslautern,2,86,54,25.58% ↗
293,294,Berlin Treptow-Köpenick,1,86,61,41.86% ↗
295,296,Osnabrück,0,88,33,-25.00% ↘
296,297,Heilbronn,1,89,35,-21.35% ↘
297,298,Oldenburg,0,91,60,31.87% ↗
299,300,Braunschweig,0,92,48,4.35% ↗
300,301,Berlin Marzahn-Hellersdorf,2,93,67,44.09% ↗
304,305,Hamm,1,97,51,5.15% ↗
308,309,Neumünster,0,100,76,52.00% ↗
309,310,Flensburg,0,100,71,42.00% ↗
313,314,Mainz,0,103,60,16.50% ↗
315,316,Herne,1,111,64,15.32% ↗
318,319,Salzgitter,2,113,42,-25.66% ↘
322,323,Wolfsburg,1,120,63,5.00% ↗
324,325,Karlsruhe,0,120,81,35.00% ↗
329,330,Dresden,0,126,67,6.35% ↗
335,336,Leverkusen,0,131,85,29.77% ↗
341,342,Hagen,0,138,91,31.88% ↗
342,343,Berlin Lichtenberg,2,140,86,22.86% ↗
347,348,Münster,0,149,84,12.75% ↗
351,352,Nürnberg,0,159,92,15.72% ↗
353,354,Wiesbaden,1,167,96,14.97% ↗
355,356,Leipzig,1,169,87,2.96% ↗
356,357,Gelsenkirchen,1,169,108,27.81% ↗
357,358,Krefeld,0,171,103,20.47% ↗
361,362,Berlin Steglitz-Zehlendorf,1,179,105,17.32% ↗
362,363,Augsburg,0,179,100,11.73% ↗
367,368,Lübeck,1,192,121,26.04% ↗
368,369,Mannheim,0,195,88,-9.74% ↘
372,373,Solingen,0,200,122,22.00% ↗
373,374,Bielefeld,0,205,101,-1.46% ↘
374,375,Berlin Reinickendorf,0,208,136,30.77% ↗
375,376,Berlin Tempelhof-Schöneberg,2,210,121,15.24% ↗
378,379,Berlin Pankow,2,224,114,1.79% ↗
380,381,Berlin Spandau,0,230,122,6.09% ↗
383,384,Berlin Charlottenburg-Wilmersdorf,2,241,124,2.90% ↗
384,385,Mönchengladbach,0,242,166,37.19% ↗
386,387,Kiel,0,255,171,34.12% ↗
387,388,Bonn,1,259,139,7.34% ↗
389,390,Bremen,0,263,132,0.38% ↗
390,391,Stuttgart,0,274,138,0.73% ↗
391,392,Wuppertal,1,277,157,13.36% ↗
394,395,Berlin Friedrichshain-Kreuzberg,1,302,163,7.95% ↗
395,396,Bochum,0,304,181,19.08% ↗
396,397,Berlin Mitte,0,310,181,16.77% ↗
400,401,Duisburg,0,338,186,10.06% ↗
401,402,Berlin Neukölln,0,341,202,18.48% ↗
403,404,Essen,0,343,199,16.03% ↗
404,405,Dortmund,0,350,194,10.86% ↗
406,407,Frankfurt am Main,0,519,262,0.96% ↗
407,408,Düsseldorf,0,539,288,6.86% ↗
409,410,München,0,809,393,-2.84% ↘
410,411,Köln,0,955,564,18.12% ↗
411,412,Hamburg,0,1824,1154,26.54% ↗
