,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
317,318,Hamm,0,53,23,-13.21% ↘
318,319,Mannheim,0,53,26,-1.89% ↘
322,323,Wolfsburg,0,54,32,18.52% ↗
324,325,Lübeck,0,54,35,29.63% ↗
326,327,Oberhausen,0,55,29,5.45% ↗
330,331,Bielefeld,0,57,39,36.84% ↗
336,337,Ulm,0,60,31,3.33% ↗
337,338,Berlin Spandau,0,61,35,14.75% ↗
340,341,Leipzig,0,62,37,19.35% ↗
345,346,Berlin Lichtenberg,0,67,47,40.30% ↗
346,347,Berlin Reinickendorf,0,67,52,55.22% ↗
347,348,Berlin Steglitz-Zehlendorf,0,68,44,29.41% ↗
349,350,Krefeld,0,69,47,36.23% ↗
352,353,Trier,0,71,29,-18.31% ↘
358,359,Bochum,0,76,44,15.79% ↗
360,361,Bonn,0,77,57,48.05% ↗
361,362,Mainz,0,77,51,32.47% ↗
362,363,Freiburg i.Breisgau,0,78,52,33.33% ↗
363,364,Duisburg,0,78,48,23.08% ↗
374,375,Darmstadt,0,91,52,14.29% ↗
375,376,Solingen,0,92,75,63.04% ↗
378,379,Münster,0,96,55,14.58% ↗
379,380,Dortmund,0,97,59,21.65% ↗
383,384,Dresden,0,99,51,3.03% ↗
386,387,Berlin Tempelhof-Schöneberg,0,104,77,48.08% ↗
388,389,Wuppertal,0,106,79,49.06% ↗
390,391,Berlin Neukölln,0,108,69,27.78% ↗
392,393,Karlsruhe,0,112,49,-12.50% ↘
393,394,Nürnberg,0,112,57,1.79% ↗
394,395,Augsburg,0,117,58,-0.85% ↘
395,396,Essen,0,118,66,11.86% ↗
398,399,Wiesbaden,0,126,77,22.22% ↗
399,400,Berlin Charlottenburg-Wilmersdorf,0,146,98,34.25% ↗
400,401,Berlin Pankow,0,147,101,37.41% ↗
401,402,Bremen,0,157,83,5.73% ↗
402,403,Berlin Friedrichshain-Kreuzberg,0,179,120,34.08% ↗
404,405,Berlin Mitte,0,196,128,30.61% ↗
405,406,Stuttgart,0,214,123,14.95% ↗
406,407,Düsseldorf,0,356,203,14.04% ↗
407,408,Frankfurt am Main,0,443,264,19.19% ↗
409,410,Köln,0,490,275,12.24% ↗
410,411,München,0,516,294,13.95% ↗
411,412,Hamburg,0,566,330,16.61% ↗
