,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
0,1,Emden,0,119,56,-5.88% ↘
2,3,Weiden i.d.OPf.,0,157,92,17.20% ↗
5,6,Wilhelmshaven,0,209,73,-30.14% ↘
7,8,Zweibrücken,0,225,114,1.33% ↗
10,11,Passau,0,256,114,-10.94% ↘
11,12,Schwabach,0,261,113,-13.41% ↘
13,14,Neumünster,0,264,152,15.15% ↗
14,15,Straubing,0,264,128,-3.03% ↘
15,16,Pirmasens,0,271,122,-9.96% ↘
18,19,Delmenhorst,0,282,140,-0.71% ↘
20,21,Amberg,0,290,106,-26.90% ↘
27,28,Hof,0,313,149,-4.79% ↘
29,30,Landau i.d.Pfalz,0,325,158,-2.77% ↘
32,33,Trier,0,333,158,-5.11% ↘
33,34,Ansbach,0,336,165,-1.79% ↘
34,35,Aschaffenburg,0,341,154,-9.68% ↘
35,36,Flensburg,0,341,198,16.13% ↗
37,38,Baden-Baden,0,345,150,-13.04% ↘
41,42,Kaufbeuren,0,366,165,-9.84% ↘
43,44,Memmingen,0,375,142,-24.27% ↘
44,45,Landshut,0,381,142,-25.46% ↘
45,46,Bayreuth,0,384,156,-18.75% ↘
49,50,Oldenburg,0,400,209,4.50% ↗
50,51,Erlangen,0,401,146,-27.18% ↘
52,53,Neustadt a.d.Weinstraße,0,405,141,-30.37% ↘
54,55,Frankenthal,0,412,183,-11.17% ↘
60,61,Bremerhaven,0,444,209,-5.86% ↘
62,63,Coburg,0,445,250,12.36% ↗
68,69,Bottrop,0,468,212,-9.40% ↘
69,70,Schwerin,0,468,238,1.71% ↗
70,71,Speyer,0,472,172,-27.12% ↘
74,75,Worms,0,501,212,-15.37% ↘
77,78,Koblenz,0,514,251,-2.33% ↘
83,84,Salzgitter,0,543,255,-6.08% ↘
84,85,Rosenheim,0,554,217,-21.66% ↘
87,88,Kempten,0,567,203,-28.40% ↘
95,96,Schweinfurt,0,591,283,-4.23% ↘
96,97,Wolfsburg,0,592,317,7.09% ↗
98,99,Bamberg,0,597,267,-10.55% ↘
105,106,Würzburg,0,628,288,-8.28% ↘
107,108,Osnabrück,0,641,294,-8.27% ↘
108,109,Mülheim a.d.Ruhr,0,644,318,-1.24% ↘
112,113,Suhl,0,674,325,-3.56% ↘
117,118,Darmstadt,0,687,290,-15.57% ↘
126,127,Kaiserslautern,0,721,362,0.42% ↗
139,140,Kiel,0,777,370,-4.76% ↘
141,142,Mainz,0,792,332,-16.16% ↘
142,143,Frankfurt (Oder),0,795,370,-6.92% ↘
150,151,Remscheid,0,823,423,2.79% ↗
160,161,Solingen,0,840,433,3.10% ↗
162,163,Heidelberg,0,849,376,-11.43% ↘
167,168,Ulm,0,862,391,-9.28% ↘
169,170,Braunschweig,0,864,418,-3.24% ↘
170,171,Leverkusen,0,869,415,-4.49% ↘
172,173,Fürth,0,884,410,-7.24% ↘
182,183,Münster,0,925,446,-3.57% ↘
187,188,Herne,0,939,431,-8.20% ↘
188,189,Kassel,0,939,444,-5.43% ↘
189,190,Hamm,0,941,408,-13.28% ↘
198,199,Brandenburg a.d.Havel,0,992,547,10.28% ↗
201,202,Lübeck,0,1003,464,-7.48% ↘
204,205,Offenbach,0,1014,411,-18.93% ↘
206,207,Regensburg,0,1016,464,-8.66% ↘
211,212,Oberhausen,0,1036,562,8.49% ↗
217,218,Ingolstadt,0,1069,456,-14.69% ↘
221,222,Mönchengladbach,0,1101,559,1.54% ↗
224,225,Weimar,0,1112,544,-2.16% ↘
225,226,Hagen,0,1120,496,-11.43% ↘
237,238,Gelsenkirchen,0,1236,492,-20.39% ↘
241,242,Potsdam,0,1257,596,-5.17% ↘
242,243,Ludwigshafen,0,1259,535,-15.01% ↘
243,244,Heilbronn,0,1262,541,-14.26% ↘
250,251,Dessau-Roßlau,0,1288,571,-11.34% ↘
254,255,Berlin Steglitz-Zehlendorf,0,1343,660,-1.71% ↘
