,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
1,2,Emden,0,154,90,16.88% ↗
3,4,Wilhelmshaven,0,195,59,-39.49% ↘
4,5,Zweibrücken,0,216,113,4.63% ↗
5,6,Pirmasens,0,218,146,33.94% ↗
8,9,Flensburg,0,278,140,0.72% ↗
10,11,Hof,0,295,154,4.41% ↗
14,15,Neumünster,0,323,129,-20.12% ↘
18,19,Trier,0,356,215,20.79% ↗
19,20,Coburg,0,357,201,12.61% ↗
21,22,Delmenhorst,0,359,192,6.96% ↗
29,30,Weiden i.d.OPf.,0,417,185,-11.27% ↘
34,35,Frankenthal,0,454,240,5.73% ↗
36,37,Bremerhaven,0,459,270,17.65% ↗
40,41,Ansbach,0,467,209,-10.49% ↘
42,43,Landau i.d.Pfalz,0,477,208,-12.79% ↘
43,44,Amberg,0,480,229,-4.58% ↘
47,48,Schwabach,0,488,215,-11.89% ↘
48,49,Koblenz,0,490,274,11.84% ↗
52,53,Bottrop,0,500,267,6.80% ↗
59,60,Baden-Baden,0,539,276,2.41% ↗
60,61,Remscheid,0,541,280,3.51% ↗
61,62,Neustadt a.d.Weinstraße,0,546,333,21.98% ↗
64,65,Schweinfurt,0,558,288,3.23% ↗
65,66,Straubing,0,559,264,-5.55% ↘
66,67,Osnabrück,0,567,322,13.58% ↗
70,71,Speyer,0,583,298,2.23% ↗
71,72,Kaiserslautern,0,601,362,20.47% ↗
73,74,Bayreuth,0,608,299,-1.64% ↘
74,75,Brandenburg a.d.Havel,0,620,328,5.81% ↗
77,78,Memmingen,0,625,301,-3.68% ↘
79,80,Oldenburg,0,634,340,7.26% ↗
80,81,Schwerin,0,636,332,4.40% ↗
83,84,Kiel,0,646,306,-5.26% ↘
85,86,Suhl,0,650,367,12.92% ↗
88,89,Bamberg,0,662,322,-2.72% ↘
89,90,Kaufbeuren,0,683,344,0.73% ↗
92,93,Passau,0,686,289,-15.74% ↘
93,94,Worms,0,696,371,6.61% ↗
95,96,Wolfsburg,0,705,376,6.67% ↗
96,97,Aschaffenburg,0,712,363,1.97% ↗
108,109,Heidelberg,0,773,369,-4.53% ↘
109,110,Weimar,0,774,501,29.46% ↗
111,112,Erlangen,0,793,406,2.40% ↗
113,114,Frankfurt (Oder),0,815,472,15.83% ↗
116,117,Mülheim a.d.Ruhr,0,828,472,14.01% ↗
119,120,Lübeck,0,835,465,11.38% ↗
120,121,Salzgitter,0,843,417,-1.07% ↘
132,133,Darmstadt,0,902,506,12.20% ↗
134,135,Herne,0,909,479,5.39% ↗
135,136,Kassel,0,913,517,13.25% ↗
137,138,Oberhausen,0,920,521,13.26% ↗
140,141,Offenbach,0,927,483,4.21% ↗
141,142,Kempten,0,931,443,-4.83% ↘
142,143,Landshut,0,931,431,-7.41% ↘
146,147,Solingen,0,970,498,2.68% ↗
150,151,Hamm,0,992,483,-2.62% ↘
152,153,Mainz,0,1008,544,7.94% ↗
155,156,Würzburg,0,1033,538,4.16% ↗
163,164,Braunschweig,0,1059,617,16.53% ↗
168,169,Münster,0,1098,545,-0.73% ↘
176,177,Hagen,0,1160,609,5.00% ↗
178,179,Leverkusen,0,1177,597,1.44% ↗
181,182,Rostock,0,1206,658,9.12% ↗
183,184,Wiesbaden,0,1219,640,5.00% ↗
185,186,Berlin Marzahn-Hellersdorf,0,1228,747,21.66% ↗
191,192,Ulm,0,1289,601,-6.75% ↘
192,193,Dessau-Roßlau,0,1290,704,9.15% ↗
193,194,Rosenheim,0,1290,636,-1.40% ↘
197,198,Jena,0,1319,739,12.05% ↗
210,211,Gera,0,1446,812,12.31% ↗
212,213,Mönchengladbach,0,1457,807,10.78% ↗
220,221,Ludwigshafen,0,1512,779,3.04% ↗
222,223,Gelsenkirchen,0,1517,790,4.15% ↗
224,225,Krefeld,0,1518,866,14.10% ↗
227,228,Fürth,0,1521,749,-1.51% ↘
234,235,Regensburg,0,1556,762,-2.06% ↘
