,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
1,2,Emden,0,110,60,9.09% ↗
2,3,Weiden i.d.OPf.,0,133,72,8.27% ↗
6,7,Wilhelmshaven,0,210,64,-39.05% ↘
7,8,Zweibrücken,0,211,99,-6.16% ↘
9,10,Amberg,0,226,92,-18.58% ↘
11,12,Schwabach,0,235,112,-4.68% ↘
12,13,Pirmasens,0,239,83,-30.54% ↘
13,14,Passau,0,244,110,-9.84% ↘
15,16,Neumünster,0,246,114,-7.32% ↘
18,19,Straubing,0,266,159,19.55% ↗
19,20,Delmenhorst,0,268,139,3.73% ↗
23,24,Memmingen,0,290,133,-8.28% ↘
26,27,Aschaffenburg,0,295,123,-16.61% ↘
27,28,Kaufbeuren,0,297,121,-18.52% ↘
31,32,Ansbach,0,303,146,-3.63% ↘
32,33,Hof,0,305,148,-2.95% ↘
33,34,Trier,0,306,154,0.65% ↗
34,35,Landau i.d.Pfalz,0,308,138,-10.39% ↘
36,37,Baden-Baden,0,316,139,-12.03% ↘
38,39,Bayreuth,0,329,135,-17.93% ↘
40,41,Landshut,0,338,120,-28.99% ↘
44,45,Flensburg,0,357,190,6.44% ↗
48,49,Neustadt a.d.Weinstraße,0,371,126,-32.08% ↘
51,52,Erlangen,0,379,159,-16.09% ↘
53,54,Frankenthal,0,386,169,-12.44% ↘
55,56,Bremerhaven,0,409,190,-7.09% ↘
60,61,Oldenburg,0,417,227,8.87% ↗
70,71,Coburg,0,445,222,-0.22% ↘
71,72,Speyer,0,446,155,-30.49% ↘
72,73,Worms,0,446,186,-16.59% ↘
74,75,Bottrop,0,447,220,-1.57% ↘
79,80,Rosenheim,0,460,218,-5.22% ↘
82,83,Schwerin,0,470,220,-6.38% ↘
84,85,Kempten,0,479,223,-6.89% ↘
85,86,Koblenz,0,484,235,-2.89% ↘
86,87,Salzgitter,0,485,228,-5.98% ↘
101,102,Schweinfurt,0,565,238,-15.75% ↘
102,103,Würzburg,0,583,284,-2.57% ↘
104,105,Bamberg,0,592,225,-23.99% ↘
108,109,Suhl,0,607,281,-7.41% ↘
111,112,Wolfsburg,0,618,321,3.88% ↗
123,124,Osnabrück,0,657,284,-13.55% ↘
128,129,Darmstadt,0,668,274,-17.96% ↘
130,131,Mülheim a.d.Ruhr,0,669,369,10.31% ↗
138,139,Mainz,0,687,319,-7.13% ↘
139,140,Kaiserslautern,0,691,298,-13.75% ↘
141,142,Frankfurt (Oder),0,708,313,-11.58% ↘
162,163,Kiel,0,780,398,2.05% ↗
163,164,Ulm,0,780,352,-9.74% ↘
166,167,Heidelberg,0,792,372,-6.06% ↘
168,169,Remscheid,0,797,382,-4.14% ↘
172,173,Braunschweig,0,808,411,1.73% ↗
176,177,Fürth,0,819,360,-12.09% ↘
180,181,Leverkusen,0,830,368,-11.33% ↘
183,184,Solingen,0,845,428,1.30% ↗
189,190,Herne,0,872,415,-4.82% ↘
191,192,Hamm,0,890,365,-17.98% ↘
194,195,Regensburg,0,912,391,-14.25% ↘
196,197,Kassel,0,925,380,-17.84% ↘
