,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
1,2,Eisenach,23,0,0,0.00% →
9,10,Schwabach,12,3,0,-100.00% ↘
15,16,Zweibrücken,3,4,1,-50.00% ↘
17,18,Dessau-Roßlau,2,4,1,-50.00% ↘
19,20,Brandenburg a.d.Havel,2,4,3,50.00% ↗
22,23,Straubing,0,4,3,50.00% ↗
24,25,Jena,5,5,5,100.00% ↗
26,27,Neustadt a.d.Weinstraße,2,5,4,60.00% ↗
28,29,Hof,1,5,5,100.00% ↗
30,31,Weimar,0,5,4,60.00% ↗
32,33,Kempten,4,6,2,-33.33% ↘
33,34,Passau,2,6,1,-66.67% ↘
42,43,Suhl,1,7,1,-71.43% ↘
47,48,Ansbach,0,7,3,-14.29% ↘
50,51,Emden,6,8,1,-75.00% ↘
55,56,Coburg,0,8,7,75.00% ↗
57,58,Memmingen,6,9,2,-55.56% ↘
62,63,Weiden i.d.OPf.,0,9,6,33.33% ↗
63,64,Magdeburg,1,10,3,-40.00% ↘
65,66,Bayreuth,1,10,8,60.00% ↗
66,67,Kaufbeuren,1,10,6,20.00% ↗
75,76,Worms,0,11,4,-27.27% ↘
85,86,Rosenheim,0,13,8,23.08% ↗
88,89,Frankenthal,1,14,10,42.86% ↗
92,93,Frankfurt (Oder),1,15,11,46.67% ↗
101,102,Pirmasens,0,16,8,0.00% →
106,107,Schweinfurt,0,17,7,-17.65% ↘
112,113,Speyer,0,18,4,-55.56% ↘
113,114,Chemnitz,0,18,16,77.78% ↗
118,119,Gera,0,19,10,5.26% ↗
127,128,Landau i.d.Pfalz,0,20,8,-20.00% ↘
129,130,Erfurt,1,21,13,23.81% ↗
135,136,Landshut,0,22,15,36.36% ↗
139,140,Amberg,0,23,9,-21.74% ↘
144,145,Remscheid,0,24,18,50.00% ↗
150,151,Wilhelmshaven,0,25,10,-20.00% ↘
152,153,Cottbus,1,26,12,-7.69% ↘
154,155,Fürth,0,26,15,15.38% ↗
157,158,Baden-Baden,0,26,15,15.38% ↗
166,167,Bottrop,0,27,14,3.70% ↗
174,175,Rostock,0,29,16,10.34% ↗
175,176,Halle,0,29,16,10.34% ↗
186,187,Schwerin,0,32,20,25.00% ↗
187,188,Bremerhaven,0,32,18,12.50% ↗
188,189,Koblenz,1,33,13,-21.21% ↘
197,198,Aschaffenburg,0,33,23,39.39% ↗
204,205,Delmenhorst,0,34,17,0.00% →
211,212,Potsdam,0,35,18,2.86% ↗
214,215,Erlangen,0,37,19,2.70% ↗
218,219,Neumünster,0,37,24,29.73% ↗
225,226,Flensburg,0,39,30,53.85% ↗
236,237,Kassel,0,41,27,31.71% ↗
237,238,Mülheim a.d.Ruhr,0,41,23,12.20% ↗
240,241,Pforzheim,0,42,33,57.14% ↗
252,253,Bamberg,0,46,22,-4.35% ↘
253,254,Trier,0,46,23,0.00% →
260,261,Herne,0,49,35,42.86% ↗
261,262,Würzburg,0,49,21,-14.29% ↘
262,263,Ingolstadt,0,51,25,-1.96% ↘
263,264,Heidelberg,0,52,29,11.54% ↗
264,265,Oldenburg,0,52,28,7.69% ↗
270,271,Heilbronn,0,54,39,44.44% ↗
275,276,Berlin Treptow-Köpenick,0,57,20,-29.82% ↘
277,278,Ulm,0,58,26,-10.34% ↘
285,286,Ludwigshafen,0,61,41,34.43% ↗
289,290,Oberhausen,0,62,31,0.00% →
290,291,Offenbach,0,62,27,-12.90% ↘
291,292,Berlin Marzahn-Hellersdorf,0,62,31,0.00% →
293,294,Hagen,0,64,39,21.88% ↗
302,303,Gelsenkirchen,0,69,45,30.43% ↗
304,305,Braunschweig,0,70,38,8.57% ↗
309,310,Kaiserslautern,0,75,23,-38.67% ↘
311,312,Hamm,0,77,38,-1.30% ↘
312,313,Karlsruhe,0,77,33,-14.29% ↘
313,314,Regensburg,0,77,44,14.29% ↗
314,315,Leverkusen,0,77,49,27.27% ↗
321,322,Osnabrück,0,83,63,51.81% ↗
324,325,Salzgitter,0,86,57,32.56% ↗
330,331,Mönchengladbach,0,95,62,30.53% ↗
331,332,Berlin Lichtenberg,0,97,48,-1.03% ↘
335,336,Mainz,0,99,42,-15.15% ↘
336,337,Freiburg i.Breisgau,0,101,38,-24.75% ↘
338,339,Wolfsburg,0,102,71,39.22% ↗
339,340,Krefeld,0,102,59,15.69% ↗
345,346,Darmstadt,0,107,41,-23.36% ↘
351,352,Lübeck,0,112,68,21.43% ↗
355,356,Berlin Steglitz-Zehlendorf,0,119,75,26.05% ↗
356,357,Münster,0,119,69,15.97% ↗
357,358,Berlin Reinickendorf,0,120,73,21.67% ↗
358,359,Leipzig,0,120,83,38.33% ↗
363,364,Bielefeld,0,127,84,32.28% ↗
366,367,Mannheim,0,128,91,42.19% ↗
367,368,Kiel,0,131,94,43.51% ↗
369,370,Augsburg,0,132,72,9.09% ↗
370,371,Berlin Spandau,0,133,96,44.36% ↗
372,373,Dresden,0,134,70,4.48% ↗
375,376,Nürnberg,0,142,77,8.45% ↗
379,380,Wiesbaden,0,147,70,-4.76% ↘
380,381,Berlin Tempelhof-Schöneberg,0,153,84,9.80% ↗
381,382,Bochum,0,155,103,32.90% ↗
385,386,Bonn,0,163,95,16.56% ↗
387,388,Solingen,0,172,64,-25.58% ↘
389,390,Essen,0,180,107,18.89% ↗
390,391,Berlin Neukölln,0,183,107,16.94% ↗
392,393,Duisburg,0,186,118,26.88% ↗
393,394,Dortmund,0,194,129,32.99% ↗
395,396,Berlin Pankow,0,208,108,3.85% ↗
396,397,Wuppertal,0,209,115,10.05% ↗
398,399,Bremen,0,215,121,12.56% ↗
401,402,Berlin Charlottenburg-Wilmersdorf,0,241,119,-1.24% ↘
402,403,Berlin Mitte,0,266,128,-3.76% ↘
