,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
1,2,Emden,1,111,61,9.91% ↗
2,3,Pirmasens,2,116,56,-3.45% ↘
3,4,Zweibrücken,2,118,58,-1.69% ↘
5,6,Wilhelmshaven,0,129,81,25.58% ↗
6,7,Weiden i.d.OPf.,0,131,68,3.82% ↗
7,8,Passau,0,135,63,-6.67% ↘
10,11,Schwabach,0,146,60,-17.81% ↘
12,13,Straubing,0,172,63,-26.74% ↘
13,14,Landau i.d.Pfalz,0,173,78,-9.83% ↘
15,16,Ansbach,0,182,81,-10.99% ↘
16,17,Amberg,0,182,98,7.69% ↗
18,19,Kaufbeuren,0,188,103,9.57% ↗
21,22,Speyer,1,195,95,-2.56% ↘
22,23,Neustadt a.d.Weinstraße,2,198,100,1.01% ↗
23,24,Memmingen,0,201,95,-5.47% ↘
24,25,Landshut,0,205,109,6.34% ↗
26,27,Coburg,0,211,84,-20.38% ↘
32,33,Bayreuth,0,229,133,16.16% ↗
33,34,Aschaffenburg,0,230,125,8.70% ↗
36,37,Hof,0,240,107,-10.83% ↘
38,39,Frankenthal,1,251,82,-34.66% ↘
42,43,Rosenheim,0,267,128,-4.12% ↘
45,46,Baden-Baden,0,278,162,16.55% ↗
46,47,Worms,2,279,130,-6.81% ↘
51,52,Bamberg,0,294,150,2.04% ↗
53,54,Trier,0,297,155,4.38% ↗
60,61,Schwerin,0,311,144,-7.40% ↘
61,62,Neumünster,0,312,182,16.67% ↗
62,63,Erlangen,0,315,162,2.86% ↗
63,64,Delmenhorst,1,317,191,20.50% ↗
64,65,Suhl,0,317,120,-24.29% ↘
67,68,Kempten,1,332,175,5.42% ↗
76,77,Bottrop,0,347,157,-9.51% ↘
81,82,Salzgitter,2,359,185,3.06% ↗
94,95,Schweinfurt,0,389,199,2.31% ↗
99,100,Koblenz,1,397,198,-0.25% ↘
100,101,Frankfurt (Oder),0,401,145,-27.68% ↘
118,119,Bremerhaven,0,443,273,23.25% ↗
127,128,Flensburg,0,465,287,23.44% ↗
140,141,Wolfsburg,0,498,291,16.87% ↗
143,144,Würzburg,0,504,303,20.24% ↗
144,145,Fürth,0,506,202,-20.16% ↘
150,151,Dessau-Roßlau,2,532,184,-30.83% ↘
156,157,Remscheid,0,540,274,1.48% ↗
159,160,Osnabrück,0,543,312,14.92% ↗
160,161,Hamm,1,547,225,-17.73% ↘
161,162,Regensburg,0,548,252,-8.03% ↘
163,164,Ulm,0,550,255,-7.27% ↘
164,165,Lübeck,1,553,260,-5.97% ↘
184,185,Oldenburg,0,625,407,30.24% ↗
187,188,Weimar,1,632,243,-23.10% ↘
189,190,Herne,0,636,283,-11.01% ↘
190,191,Darmstadt,0,641,401,25.12% ↗
198,199,Mülheim a.d.Ruhr,1,672,382,13.69% ↗
200,201,Ingolstadt,0,675,323,-4.30% ↘
201,202,Kaiserslautern,1,676,384,13.61% ↗
202,203,Ludwigshafen,0,677,279,-17.58% ↘
210,211,Heidelberg,0,693,356,2.74% ↗
211,212,Hagen,0,703,286,-18.63% ↘
217,218,Brandenburg a.d.Havel,2,735,347,-5.58% ↘
218,219,Leverkusen,0,739,383,3.65% ↗
219,220,Gera,1,740,254,-31.35% ↘
223,224,Mönchengladbach,0,747,418,11.91% ↗
224,225,Offenbach,0,749,357,-4.67% ↘
229,230,Heilbronn,0,767,381,-0.65% ↘
230,231,Kassel,0,772,451,16.84% ↗
234,235,Gelsenkirchen,2,787,349,-11.31% ↘
237,238,Pforzheim,0,809,454,12.24% ↗
240,241,Mainz,0,821,520,26.67% ↗
248,249,Jena,0,857,336,-21.59% ↘
253,254,Solingen,1,894,484,8.28% ↗
256,257,Krefeld,0,920,511,11.09% ↗
257,258,Braunschweig,0,927,499,7.66% ↗
258,259,Oberhausen,0,929,442,-4.84% ↘
268,269,Berlin Marzahn-Hellersdorf,2,961,460,-4.27% ↘
271,272,Potsdam,1,970,520,7.22% ↗
283,284,Bielefeld,0,1053,372,-29.34% ↘
288,289,Augsburg,0,1089,540,-0.83% ↘
296,297,Freiburg i.Breisgau,0,1152,600,4.17% ↗
299,300,Rostock,0,1181,577,-2.29% ↘
302,303,Kiel,0,1200,851,41.83% ↗
306,307,Bochum,0,1214,595,-1.98% ↘
313,314,Berlin Spandau,0,1270,607,-4.41% ↘
326,327,Berlin Charlottenburg-Wilmersdorf,2,1341,674,0.52% ↗
