,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
1,2,Emden,0,90,30,-33.33% ↘
2,3,Wilhelmshaven,0,123,53,-13.82% ↘
5,6,Pirmasens,0,143,60,-16.08% ↘
6,7,Weiden i.d.OPf.,0,148,76,2.70% ↗
7,8,Zweibrücken,0,152,53,-30.26% ↘
8,9,Passau,0,153,44,-42.48% ↘
10,11,Schwabach,0,168,56,-33.33% ↘
12,13,Amberg,0,190,96,1.05% ↗
13,14,Landshut,0,195,75,-23.08% ↘
16,17,Landau i.d.Pfalz,0,203,65,-35.96% ↘
17,18,Kaufbeuren,0,207,86,-16.91% ↘
21,22,Straubing,0,219,55,-49.77% ↘
23,24,Ansbach,0,230,85,-26.09% ↘
24,25,Bayreuth,0,231,98,-15.15% ↘
26,27,Aschaffenburg,0,235,111,-5.53% ↘
27,28,Neustadt a.d.Weinstraße,0,239,112,-6.28% ↘
32,33,Memmingen,0,244,109,-10.66% ↘
34,35,Hof,0,257,109,-15.18% ↘
36,37,Speyer,0,266,101,-24.06% ↘
38,39,Baden-Baden,0,275,133,-3.27% ↘
40,41,Neumünster,0,277,160,15.52% ↗
45,46,Trier,0,293,139,-5.12% ↘
46,47,Delmenhorst,0,296,157,6.08% ↗
49,50,Erlangen,0,313,154,-1.60% ↘
50,51,Frankenthal,0,317,127,-19.87% ↘
51,52,Rosenheim,0,318,103,-35.22% ↘
54,55,Coburg,0,328,109,-33.54% ↘
59,60,Worms,0,337,149,-11.57% ↘
67,68,Bamberg,0,353,129,-26.91% ↘
68,69,Schwerin,0,353,133,-24.65% ↘
73,74,Bremerhaven,0,370,180,-2.70% ↘
74,75,Flensburg,0,374,184,-1.60% ↘
77,78,Bottrop,0,385,157,-18.44% ↘
78,79,Kempten,0,385,162,-15.84% ↘
84,85,Salzgitter,0,399,171,-14.29% ↘
88,89,Suhl,0,414,133,-35.75% ↘
90,91,Schweinfurt,0,419,182,-13.13% ↘
101,102,Koblenz,0,444,209,-5.86% ↘
121,122,Frankfurt (Oder),0,502,189,-24.70% ↘
129,130,Wolfsburg,0,517,196,-24.18% ↘
133,134,Oldenburg,0,522,296,13.41% ↗
135,136,Osnabrück,0,527,243,-7.78% ↘
136,137,Würzburg,0,533,249,-6.57% ↘
155,156,Ulm,0,588,231,-21.43% ↘
156,157,Remscheid,0,590,208,-29.49% ↘
160,161,Fürth,0,602,242,-19.60% ↘
165,166,Kaiserslautern,0,611,311,1.80% ↗
166,167,Lübeck,0,614,218,-28.99% ↘
