,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
0,1,Eisenach,25,0,0,0.00% →
1,2,Frankfurt (Oder),0,8,6,50.00% ↗
3,4,Weiden i.d.OPf.,0,29,10,-31.03% ↘
7,8,Suhl,0,34,22,29.41% ↗
8,9,Dessau-Roßlau,1,35,19,8.57% ↗
17,18,Schwerin,0,50,25,0.00% →
19,20,Coburg,0,51,27,5.88% ↗
20,21,Zweibrücken,0,53,19,-28.30% ↘
23,24,Emden,1,57,28,-1.75% ↘
27,28,Bayreuth,0,62,36,16.13% ↗
28,29,Ansbach,2,63,19,-39.68% ↘
32,33,Flensburg,0,64,25,-21.88% ↘
48,49,Weimar,0,77,46,19.48% ↗
49,50,Schwabach,0,78,35,-10.26% ↘
52,53,Pirmasens,0,80,41,2.50% ↗
57,58,Amberg,0,83,44,6.02% ↗
61,62,Passau,0,89,47,5.62% ↗
65,66,Straubing,0,92,43,-6.52% ↘
73,74,Kaufbeuren,0,97,47,-3.09% ↘
77,78,Frankenthal,1,101,47,-6.93% ↘
82,83,Memmingen,0,101,55,8.91% ↗
84,85,Hof,0,104,36,-30.77% ↘
87,88,Trier,1,109,38,-30.28% ↘
96,97,Neumünster,0,115,63,9.57% ↗
97,98,Baden-Baden,0,116,59,1.72% ↗
98,99,Gera,1,117,57,-2.56% ↘
113,114,Jena,0,129,65,0.78% ↗
114,115,Wilhelmshaven,0,130,55,-15.38% ↘
116,117,Brandenburg a.d.Havel,1,131,59,-9.92% ↘
119,120,Schweinfurt,0,136,63,-7.35% ↘
122,123,Bamberg,0,140,59,-15.71% ↘
123,124,Koblenz,1,142,33,-53.52% ↘
125,126,Kaiserslautern,1,143,79,10.49% ↗
127,128,Kempten,0,145,58,-20.00% ↘
128,129,Landau i.d.Pfalz,0,145,69,-4.83% ↘
131,132,Speyer,0,149,56,-24.83% ↘
138,139,Magdeburg,0,154,72,-6.49% ↘
