,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
0,1,Zweibrücken,0,17,6,-29.41% ↘
3,4,Emden,0,25,14,12.00% ↗
6,7,Coburg,2,29,12,-17.24% ↘
11,12,Suhl,0,33,22,33.33% ↗
13,14,Weiden i.d.OPf.,0,37,22,18.92% ↗
14,15,Frankfurt (Oder),0,38,24,26.32% ↗
18,19,Dessau-Roßlau,0,43,25,16.28% ↗
19,20,Pirmasens,0,44,28,27.27% ↗
29,30,Hof,0,58,33,13.79% ↗
30,31,Wilhelmshaven,1,60,21,-30.00% ↘
36,37,Flensburg,0,64,24,-25.00% ↘
37,38,Ansbach,1,65,17,-47.69% ↘
39,40,Kaufbeuren,0,66,18,-45.45% ↘
41,42,Straubing,0,67,31,-7.46% ↘
53,54,Baden-Baden,0,74,46,24.32% ↗
54,55,Bamberg,0,74,34,-8.11% ↘
58,59,Memmingen,0,76,41,7.89% ↗
59,60,Trier,0,77,40,3.90% ↗
60,61,Weimar,0,77,39,1.30% ↗
64,65,Landau i.d.Pfalz,0,78,30,-23.08% ↘
65,66,Remscheid,0,78,42,7.69% ↗
72,73,Schwabach,0,85,37,-12.94% ↘
73,74,Schwerin,0,85,64,50.59% ↗
78,79,Koblenz,0,88,52,18.18% ↗
79,80,Kempten,0,88,37,-15.91% ↘
81,82,Brandenburg a.d.Havel,0,90,40,-11.11% ↘
82,83,Passau,0,90,47,4.44% ↗
87,88,Delmenhorst,1,93,53,13.98% ↗
89,90,Heidelberg,0,94,43,-8.51% ↘
93,94,Lübeck,0,96,45,-6.25% ↘
95,96,Neumünster,0,97,44,-9.28% ↘
100,101,Wolfsburg,0,100,37,-26.00% ↘
110,111,Speyer,0,105,54,2.86% ↗
111,112,Neustadt a.d.Weinstraße,0,106,38,-28.30% ↘
116,117,Amberg,0,110,62,12.73% ↗
118,119,Rostock,0,112,70,25.00% ↗
122,123,Bottrop,0,116,59,1.72% ↗
126,127,Cottbus,0,118,55,-6.78% ↘
