,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
0,1,Suhl,0,476,341,43.28% ↗
3,4,Coburg,0,629,353,12.24% ↗
8,9,Frankenthal,0,807,328,-18.71% ↘
9,10,Neustadt a.d.Weinstraße,0,808,475,17.57% ↗
11,12,Zweibrücken,0,811,488,20.35% ↗
13,14,Weimar,0,840,533,26.90% ↗
14,15,Pirmasens,0,854,468,9.60% ↗
15,16,Landau i.d.Pfalz,2,860,331,-23.02% ↘
17,18,Hof,0,865,416,-3.82% ↘
18,19,Speyer,0,875,348,-20.46% ↘
24,25,Gera,0,1061,720,35.72% ↗
25,26,Emden,0,1063,637,19.85% ↗
28,29,Weiden i.d.OPf.,0,1190,674,13.28% ↗
32,33,Ansbach,0,1265,689,8.93% ↗
33,34,Schwabach,0,1265,677,7.04% ↗
35,36,Straubing,0,1272,440,-30.82% ↘
36,37,Memmingen,0,1275,732,14.82% ↗
37,38,Passau,0,1287,748,16.24% ↗
41,42,Amberg,0,1306,691,5.82% ↗
42,43,Kaufbeuren,0,1394,840,20.52% ↗
55,56,Jena,0,1585,939,18.49% ↗
58,59,Wilhelmshaven,0,1621,922,13.76% ↗
60,61,Baden-Baden,0,1643,832,1.28% ↗
64,65,Bamberg,0,1716,1035,20.63% ↗
67,68,Dessau-Roßlau,0,1780,1014,13.93% ↗
68,69,Brandenburg a.d.Havel,1,1781,841,-5.56% ↘
70,71,Schweinfurt,0,1783,961,7.80% ↗
76,77,Delmenhorst,0,1865,977,4.77% ↗
81,82,Cottbus,0,2028,1131,11.54% ↗
84,85,Frankfurt (Oder),0,2119,1107,4.48% ↗
85,86,Neumünster,0,2139,1050,-1.82% ↘
90,91,Kempten,0,2197,1236,12.52% ↗
93,94,Chemnitz,0,2263,1285,13.57% ↗
94,95,Aschaffenburg,0,2268,1109,-2.20% ↘
95,96,Flensburg,0,2276,1192,4.75% ↗
99,100,Worms,0,2327,1399,20.24% ↗
100,101,Erlangen,0,2368,1526,28.89% ↗
101,102,Koblenz,1,2401,971,-19.12% ↘
108,109,Landshut,0,2499,1422,13.81% ↗
110,111,Bayreuth,0,2524,1477,17.04% ↗
111,112,Erfurt,0,2537,1473,16.12% ↗
113,114,Heidelberg,0,2555,1366,6.93% ↗
122,123,Kaiserslautern,1,2681,1404,4.74% ↗
123,124,Rosenheim,0,2707,1414,4.47% ↗
133,134,Wolfsburg,1,2821,1519,7.69% ↗
141,142,Trier,0,2986,1537,2.95% ↗
143,144,Schwerin,0,3006,1480,-1.53% ↘
155,156,Salzgitter,1,3232,1789,10.71% ↗
175,176,Pforzheim,0,3648,1963,7.62% ↗
182,183,Regensburg,0,3800,1942,2.21% ↗
197,198,Bremerhaven,0,4010,2261,12.77% ↗
198,199,Mülheim a.d.Ruhr,0,4010,1658,-17.31% ↘
200,201,Bottrop,0,4018,1935,-3.68% ↘
202,203,Osnabrück,0,4026,2054,2.04% ↗
203,204,Ludwigshafen,0,4048,1555,-23.17% ↘
204,205,Heilbronn,0,4056,2139,5.47% ↗
207,208,Braunschweig,0,4089,2099,2.67% ↗
208,209,Oldenburg,0,4096,1925,-6.01% ↘
216,217,Rostock,0,4159,2250,8.20% ↗
224,225,Kiel,0,4330,2019,-6.74% ↘
227,228,Magdeburg,0,4394,2530,15.16% ↗
241,242,Leverkusen,0,4592,2156,-6.10% ↘
248,249,Lübeck,0,4801,2246,-6.44% ↘
251,252,Fürth,0,4863,2536,4.30% ↗
257,258,Oberhausen,0,4951,1583,-36.05% ↘
259,260,Ulm,0,4973,2905,16.83% ↗
267,268,Kassel,0,5139,2532,-1.46% ↘
273,274,Remscheid,1,5315,2603,-2.05% ↘
275,276,Mannheim,0,5468,2974,8.78% ↗
277,278,Würzburg,0,5610,3036,8.24% ↗
279,280,Mainz,1,5642,2938,4.15% ↗
281,282,Darmstadt,0,5705,3034,6.36% ↗
285,286,Mönchengladbach,0,5776,2182,-24.45% ↘
286,287,Berlin Marzahn-Hellersdorf,0,5829,3883,33.23% ↗
290,291,Bielefeld,0,5959,3128,4.98% ↗
291,292,Berlin Treptow-Köpenick,1,5966,2942,-1.37% ↘
294,295,Hagen,0,6072,3312,9.09% ↗
296,297,Halle,0,6108,3451,13.00% ↗
297,298,Offenbach,0,6109,3269,7.02% ↗
298,299,Solingen,1,6169,2826,-8.38% ↘
299,300,Hamm,0,6273,3245,3.46% ↗
302,303,Berlin Steglitz-Zehlendorf,0,6335,2567,-18.96% ↘
303,304,Herne,0,6378,3263,2.32% ↗
309,310,Ingolstadt,0,6712,3653,8.85% ↗
318,319,Potsdam,0,6882,3305,-3.95% ↘
323,324,Münster,0,7195,3301,-8.24% ↘
327,328,Krefeld,0,7399,3593,-2.88% ↘
328,329,Karlsruhe,0,7462,4086,9.51% ↗
338,339,Gelsenkirchen,1,7958,3408,-14.35% ↘
341,342,Freiburg i.Breisgau,0,8054,4160,3.30% ↗
342,343,Berlin Reinickendorf,0,8167,3951,-3.24% ↘
348,349,Augsburg,0,8572,3573,-16.64% ↘
354,355,Berlin Spandau,0,9024,3752,-16.84% ↘
355,356,Stuttgart,0,9037,3957,-12.43% ↘
365,366,Berlin Lichtenberg,0,10103,5669,12.22% ↗
367,368,Bonn,0,10396,5025,-3.33% ↘
372,373,Wuppertal,0,11413,6019,5.48% ↗
375,376,Bochum,0,11656,6001,2.97% ↗
379,380,Wiesbaden,0,12172,6621,8.79% ↗
381,382,Berlin Friedrichshain-Kreuzberg,0,12942,5265,-18.64% ↘
384,385,Dresden,0,13121,6927,5.59% ↗
385,386,Leipzig,0,13622,7226,6.09% ↗
387,388,Berlin Tempelhof-Schöneberg,1,14213,4144,-41.69% ↘
391,392,Duisburg,0,14765,7994,8.28% ↗
392,393,Berlin Neukölln,1,14865,5751,-22.62% ↘
393,394,Berlin Charlottenburg-Wilmersdorf,0,14913,11319,51.80% ↗
396,397,Bremen,0,15636,6829,-12.65% ↘
398,399,Berlin Mitte,1,16354,7131,-12.79% ↘
399,400,Berlin Pankow,1,16565,7327,-11.54% ↘
401,402,Essen,0,16796,9164,9.12% ↗
402,403,Nürnberg,0,19793,9559,-3.41% ↘
404,405,Dortmund,0,23291,12978,11.44% ↗
405,406,Düsseldorf,0,27690,12711,-8.19% ↘
407,408,Frankfurt am Main,0,34710,18768,8.14% ↗
408,409,Köln,0,38173,20489,7.35% ↗
409,410,München,0,64152,36427,13.56% ↗
410,411,Hamburg,0,72706,30394,-16.39% ↘
