,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
1,2,Bayreuth,5,1,1,100.00% ↗
3,4,Neustadt a.d.Weinstraße,5,2,1,0.00% →
4,5,Weiden i.d.OPf.,5,2,1,0.00% →
5,6,Flensburg,2,2,2,100.00% ↗
6,7,Pirmasens,1,2,2,100.00% ↗
9,10,Straubing,11,3,0,-100.00% ↘
12,13,Brandenburg a.d.Havel,7,3,0,-100.00% ↘
14,15,Schwerin,4,3,2,33.33% ↗
18,19,Dessau-Roßlau,10,4,0,-100.00% ↘
23,24,Landau i.d.Pfalz,5,5,2,-20.00% ↘
26,27,Neumünster,2,5,5,100.00% ↗
27,28,Schwabach,2,5,1,-60.00% ↘
31,32,Wilhelmshaven,7,6,0,-100.00% ↘
34,35,Suhl,5,6,1,-66.67% ↘
36,37,Weimar,5,6,1,-66.67% ↘
52,53,Frankfurt (Oder),2,8,2,-50.00% ↘
53,54,Wolfsburg,1,8,1,-75.00% ↘
54,55,Potsdam,3,9,4,-11.11% ↘
64,65,Rostock,2,10,5,0.00% →
66,67,Jena,4,11,3,-45.45% ↘
71,72,Passau,2,12,4,-33.33% ↘
77,78,Coburg,3,13,3,-53.85% ↘
84,85,Emden,1,14,5,-28.57% ↘
86,87,Gera,2,15,8,6.67% ↗
89,90,Salzgitter,1,15,4,-46.67% ↘
93,94,Amberg,1,15,6,-20.00% ↘
104,105,Magdeburg,1,16,4,-50.00% ↘
105,106,Trier,4,17,5,-41.18% ↘
106,107,Bremerhaven,3,17,4,-52.94% ↘
110,111,Koblenz,0,17,5,-41.18% ↘
113,114,Baden-Baden,1,18,13,44.44% ↗
114,115,Kaufbeuren,1,18,6,-33.33% ↘
115,116,Speyer,0,18,8,-11.11% ↘
122,123,Rosenheim,1,19,3,-68.42% ↘
126,127,Kempten,0,19,8,-15.79% ↘
129,130,Braunschweig,1,20,13,30.00% ↗
133,134,Hof,0,20,2,-80.00% ↘
134,135,Eisenach,5,21,2,-80.95% ↘
135,136,Frankenthal,3,21,5,-52.38% ↘
136,137,Cottbus,2,21,7,-33.33% ↘
144,145,Osnabrück,0,22,3,-72.73% ↘
149,150,Memmingen,2,23,7,-39.13% ↘
151,152,Aschaffenburg,1,23,9,-21.74% ↘
153,154,Ansbach,4,24,6,-50.00% ↘
156,157,Oldenburg,1,24,6,-50.00% ↘
166,167,Bottrop,0,25,6,-52.00% ↘
170,171,Worms,2,27,10,-25.93% ↘
179,180,Remscheid,0,28,10,-28.57% ↘
180,181,Heidelberg,0,28,13,-7.14% ↘
182,183,Kaiserslautern,3,29,10,-31.03% ↘
185,186,Halle,1,29,8,-44.83% ↘
196,197,Kiel,2,31,12,-22.58% ↘
199,200,Erlangen,0,31,8,-48.39% ↘
202,203,Münster,1,32,9,-43.75% ↘
204,205,Karlsruhe,0,32,11,-31.25% ↘
207,208,Chemnitz,2,33,7,-57.58% ↘
209,210,Lübeck,2,34,10,-41.18% ↘
213,214,Herne,1,34,5,-70.59% ↘
214,215,Hamm,1,34,8,-52.94% ↘
220,221,Bamberg,1,36,18,0.00% →
227,228,Berlin Treptow-Köpenick,2,38,14,-26.32% ↘
229,230,Landshut,0,38,12,-36.84% ↘
231,232,Erfurt,2,39,9,-53.85% ↘
232,233,Delmenhorst,2,39,8,-58.97% ↘
236,237,Zweibrücken,1,39,15,-23.08% ↘
239,240,Offenbach,3,40,8,-60.00% ↘
248,249,Berlin Pankow,2,43,13,-39.53% ↘
253,254,Freiburg i.Breisgau,0,45,13,-42.22% ↘
256,257,Darmstadt,0,46,23,0.00% →
258,259,Mülheim a.d.Ruhr,1,47,18,-23.40% ↘
265,266,Regensburg,1,50,10,-60.00% ↘
268,269,Fürth,0,50,22,-12.00% ↘
270,271,Berlin Steglitz-Zehlendorf,2,51,15,-41.18% ↘
274,275,Würzburg,0,52,20,-23.08% ↘
275,276,Berlin Neukölln,2,53,18,-32.08% ↘
281,282,Berlin Lichtenberg,2,54,25,-7.41% ↘
284,285,Solingen,1,56,20,-28.57% ↘
289,290,Berlin Tempelhof-Schöneberg,1,59,13,-55.93% ↘
292,293,Ingolstadt,1,60,21,-30.00% ↘
296,297,Leverkusen,0,61,15,-50.82% ↘
298,299,Kassel,0,61,13,-57.38% ↘
306,307,Berlin Marzahn-Hellersdorf,2,65,23,-29.23% ↘
309,310,Schweinfurt,1,67,22,-34.33% ↘
310,311,Oberhausen,0,67,26,-22.39% ↘
311,312,Bielefeld,1,68,15,-55.88% ↘
314,315,Berlin Friedrichshain-Kreuzberg,1,69,37,7.25% ↗
315,316,Ulm,0,69,26,-24.64% ↘
317,318,Krefeld,0,70,22,-37.14% ↘
327,328,Berlin Reinickendorf,0,76,24,-36.84% ↘
330,331,Mönchengladbach,1,79,28,-29.11% ↘
340,341,Dresden,0,83,35,-15.66% ↘
341,342,Pforzheim,1,84,21,-50.00% ↘
344,345,Berlin Charlottenburg-Wilmersdorf,1,85,22,-48.24% ↘
345,346,Leipzig,0,85,40,-5.88% ↘
350,351,Ludwigshafen,0,89,28,-37.08% ↘
354,355,Gelsenkirchen,2,95,25,-47.37% ↘
356,357,Bochum,1,96,27,-43.75% ↘
368,369,Heilbronn,1,117,35,-40.17% ↘
371,372,Berlin Spandau,1,121,28,-53.72% ↘
373,374,Mainz,0,122,44,-27.87% ↘
376,377,Mannheim,0,123,55,-10.57% ↘
377,378,Wiesbaden,0,124,37,-40.32% ↘
378,379,Bremen,0,124,39,-37.10% ↘
380,381,Hagen,0,126,55,-12.70% ↘
383,384,Berlin Mitte,2,128,44,-31.25% ↘
388,389,Düsseldorf,0,147,57,-22.45% ↘
391,392,Augsburg,0,158,52,-34.18% ↘
393,394,Bonn,0,160,45,-43.75% ↘
395,396,Essen,0,172,72,-16.28% ↘
399,400,Duisburg,0,182,59,-35.16% ↘
400,401,Wuppertal,1,184,55,-40.22% ↘
401,402,Dortmund,0,204,98,-3.92% ↘
406,407,Stuttgart,1,306,97,-36.60% ↘
407,408,Nürnberg,0,306,115,-24.84% ↘
408,409,Frankfurt am Main,0,327,138,-15.60% ↘
409,410,Köln,0,362,128,-29.28% ↘
410,411,München,0,465,183,-21.29% ↘
411,412,Hamburg,0,523,231,-11.66% ↘
