,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
0,1,Eisenach,31,0,0,0.00% →
2,3,Frankfurt (Oder),0,18,14,55.56% ↗
5,6,Weiden i.d.OPf.,0,27,16,18.52% ↗
8,9,Suhl,0,32,11,-31.25% ↘
9,10,Zweibrücken,0,34,11,-35.29% ↘
11,12,Dessau-Roßlau,0,36,17,-5.56% ↘
13,14,Emden,0,39,11,-43.59% ↘
15,16,Coburg,0,44,17,-22.73% ↘
16,17,Schwerin,0,46,21,-8.70% ↘
30,31,Pirmasens,0,55,16,-41.82% ↘
39,40,Flensburg,0,65,40,23.08% ↗
41,42,Hof,0,66,25,-24.24% ↘
50,51,Ansbach,1,72,41,13.89% ↗
59,60,Schwabach,0,79,47,18.99% ↗
60,61,Trier,0,80,37,-7.50% ↘
64,65,Koblenz,0,81,35,-13.58% ↘
65,66,Straubing,0,81,36,-11.11% ↘
69,70,Weimar,0,84,38,-9.52% ↘
72,73,Amberg,0,86,41,-4.65% ↘
74,75,Baden-Baden,0,87,28,-35.63% ↘
76,77,Bayreuth,0,89,68,52.81% ↗
77,78,Delmenhorst,0,89,40,-10.11% ↘
81,82,Kaufbeuren,0,92,48,4.35% ↗
84,85,Memmingen,0,93,35,-24.73% ↘
85,86,Passau,0,93,42,-9.68% ↘
95,96,Remscheid,0,99,36,-27.27% ↘
98,99,Bamberg,0,101,38,-24.75% ↘
99,100,Rostock,0,101,42,-16.83% ↘
104,105,Wilhelmshaven,0,106,33,-37.74% ↘
105,106,Brandenburg a.d.Havel,0,109,50,-8.26% ↘
108,109,Gera,0,110,54,-1.82% ↘
110,111,Frankenthal,0,113,61,7.96% ↗
111,112,Speyer,0,115,50,-13.04% ↘
116,117,Kempten,0,117,50,-14.53% ↘
120,121,Jena,0,121,58,-4.13% ↘
123,124,Chemnitz,0,123,54,-12.20% ↘
126,127,Neumünster,0,124,53,-14.52% ↘
127,128,Landau i.d.Pfalz,0,126,48,-23.81% ↘
129,130,Magdeburg,0,130,59,-9.23% ↘
133,134,Bottrop,0,133,55,-17.29% ↘
137,138,Lübeck,0,137,51,-25.55% ↘
140,141,Schweinfurt,0,139,75,7.91% ↗
154,155,Cottbus,0,154,63,-18.18% ↘
165,166,Landshut,0,167,86,2.99% ↗
166,167,Wolfsburg,0,167,63,-24.55% ↘
170,171,Neustadt a.d.Weinstraße,0,169,67,-20.71% ↘
173,174,Erlangen,0,170,82,-3.53% ↘
174,175,Aschaffenburg,0,172,72,-16.28% ↘
175,176,Solingen,0,172,82,-4.65% ↘
