,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
0,1,Frankfurt (Oder),5,6,1,-66.67% ↘
2,3,Eisenach,8,10,0,-100.00% ↘
4,5,Suhl,0,20,16,60.00% ↗
6,7,Dessau-Roßlau,0,21,7,-33.33% ↘
13,14,Pirmasens,0,27,16,18.52% ↗
16,17,Weimar,0,30,16,6.67% ↗
18,19,Brandenburg a.d.Havel,1,32,15,-6.25% ↘
22,23,Coburg,0,35,28,60.00% ↗
23,24,Hof,0,35,15,-14.29% ↘
24,25,Zweibrücken,0,35,23,31.43% ↗
43,44,Jena,0,45,25,11.11% ↗
51,52,Gera,0,47,23,-2.13% ↘
63,64,Ansbach,0,53,34,28.30% ↗
71,72,Weiden i.d.OPf.,0,58,39,34.48% ↗
74,75,Schwerin,0,65,37,13.85% ↗
76,77,Wilhelmshaven,0,67,40,19.40% ↗
81,82,Emden,0,72,40,11.11% ↗
82,83,Amberg,0,73,45,23.29% ↗
85,86,Schwabach,0,74,47,27.03% ↗
86,87,Bayreuth,0,78,47,20.51% ↗
88,89,Kaufbeuren,0,80,54,35.00% ↗
89,90,Passau,0,80,39,-2.50% ↘
91,92,Straubing,0,81,46,13.58% ↗
93,94,Cottbus,0,83,48,15.66% ↗
99,100,Bamberg,0,87,40,-8.05% ↘
104,105,Landau i.d.Pfalz,0,89,56,25.84% ↗
106,107,Magdeburg,0,91,44,-3.30% ↘
109,110,Erlangen,0,92,56,21.74% ↗
112,113,Kempten,0,95,49,3.16% ↗
113,114,Aschaffenburg,0,96,51,6.25% ↗
118,119,Frankenthal,0,98,70,42.86% ↗
121,122,Neustadt a.d.Weinstraße,0,100,68,36.00% ↗
132,133,Speyer,0,111,74,33.33% ↗
133,134,Potsdam,0,114,71,24.56% ↗
141,142,Chemnitz,0,120,67,11.67% ↗
142,143,Halle,0,121,69,14.05% ↗
147,148,Baden-Baden,0,123,73,18.70% ↗
148,149,Flensburg,0,123,65,5.69% ↗
165,166,Landshut,0,138,86,24.64% ↗
168,169,Memmingen,0,139,79,13.67% ↗
170,171,Kaiserslautern,0,143,85,18.88% ↗
171,172,Erfurt,0,145,98,35.17% ↗
177,178,Neumünster,0,153,64,-16.34% ↘
179,180,Delmenhorst,0,155,93,20.00% ↗
186,187,Schweinfurt,0,164,93,13.41% ↗
188,189,Worms,0,165,88,6.67% ↗
