,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
1,2,Zweibrücken,0,18,12,33.33% ↗
2,3,Emden,2,25,6,-52.00% ↘
3,4,Pirmasens,0,28,6,-57.14% ↘
5,6,Brandenburg a.d.Havel,0,39,17,-12.82% ↘
6,7,Hof,0,40,20,0.00% →
7,8,Kaufbeuren,1,42,30,42.86% ↗
9,10,Dessau-Roßlau,1,43,21,-2.33% ↘
20,21,Neustadt a.d.Weinstraße,0,54,15,-44.44% ↘
21,22,Wilhelmshaven,0,54,23,-14.81% ↘
22,23,Weiden i.d.OPf.,2,55,24,-12.73% ↘
24,25,Coburg,0,56,32,14.29% ↗
25,26,Suhl,0,56,28,0.00% →
29,30,Frankfurt (Oder),0,60,36,20.00% ↗
35,36,Schwerin,4,66,21,-36.36% ↘
36,37,Flensburg,0,66,41,24.24% ↗
37,38,Landau i.d.Pfalz,0,67,44,31.34% ↗
39,40,Bamberg,0,71,46,29.58% ↗
40,41,Memmingen,0,71,47,32.39% ↗
41,42,Ansbach,1,72,30,-16.67% ↘
43,44,Trier,0,72,30,-16.67% ↘
49,50,Koblenz,0,78,36,-7.69% ↘
50,51,Neumünster,0,78,34,-12.82% ↘
51,52,Remscheid,0,79,35,-11.39% ↘
56,57,Passau,0,81,44,8.64% ↗
61,62,Bayreuth,0,88,37,-15.91% ↘
67,68,Delmenhorst,0,93,44,-5.38% ↘
69,70,Schwabach,0,96,45,-6.25% ↘
75,76,Lübeck,0,103,51,-0.97% ↘
78,79,Aschaffenburg,0,106,46,-13.21% ↘
92,93,Erlangen,0,117,61,4.27% ↗
95,96,Speyer,0,121,79,30.58% ↗
96,97,Heidelberg,0,122,61,0.00% →
100,101,Frankenthal,0,125,54,-13.60% ↘
103,104,Baden-Baden,0,127,77,21.26% ↗
104,105,Kaiserslautern,0,127,60,-5.51% ↘
109,110,Herne,0,132,61,-7.58% ↘
110,111,Landshut,0,132,63,-4.55% ↘
118,119,Schweinfurt,0,140,79,12.86% ↗
119,120,Amberg,2,141,63,-10.64% ↘
122,123,Salzgitter,0,141,77,9.22% ↗
124,125,Straubing,0,144,87,20.83% ↗
125,126,Worms,0,144,78,8.33% ↗
131,132,Braunschweig,0,148,95,28.38% ↗
135,136,Leverkusen,0,151,81,7.28% ↗
141,142,Mülheim a.d.Ruhr,0,159,75,-5.66% ↘
144,145,Kassel,0,162,80,-1.23% ↘
145,146,Osnabrück,0,162,75,-7.41% ↘
149,150,Darmstadt,0,165,73,-11.52% ↘
153,154,Cottbus,0,167,111,32.93% ↗
156,157,Jena,0,170,100,17.65% ↗
157,158,Oldenburg,0,170,61,-28.24% ↘
160,161,Halle,0,172,104,20.93% ↗
162,163,Solingen,0,173,76,-12.14% ↘
166,167,Bottrop,0,174,89,2.30% ↗
168,169,Weimar,0,176,119,35.23% ↗
170,171,Oberhausen,0,178,70,-21.35% ↘
172,173,Würzburg,0,180,97,7.78% ↗
179,180,Wolfsburg,0,187,93,-0.53% ↘
181,182,Hamm,0,193,84,-12.95% ↘
183,184,Magdeburg,0,196,133,35.71% ↗
187,188,Kempten,0,202,120,18.81% ↗
188,189,Münster,0,202,104,2.97% ↗
197,198,Gera,0,209,126,20.57% ↗
209,210,Bonn,0,225,118,4.89% ↗
215,216,Kiel,0,229,124,8.30% ↗
216,217,Potsdam,0,229,111,-3.06% ↘
222,223,Krefeld,0,233,122,4.72% ↗
242,243,Rostock,0,256,159,24.22% ↗
255,256,Mainz,0,276,130,-5.80% ↘
259,260,Rosenheim,0,280,138,-1.43% ↘
263,264,Ingolstadt,0,286,150,4.90% ↗
264,265,Offenbach,0,288,128,-11.11% ↘
265,266,Ulm,0,290,158,8.97% ↗
268,269,Ludwigshafen,0,297,126,-15.15% ↘
269,270,Fürth,0,301,162,7.64% ↗
270,271,Bochum,0,308,166,7.79% ↗
281,282,Berlin Treptow-Köpenick,0,322,201,24.84% ↗
285,286,Wuppertal,0,324,157,-3.09% ↘
286,287,Wiesbaden,0,327,136,-16.82% ↘
303,304,Heilbronn,0,356,175,-1.69% ↘
308,309,Bielefeld,0,367,204,11.17% ↗
318,319,Mönchengladbach,0,389,197,1.29% ↗
319,320,Freiburg i.Breisgau,0,393,177,-9.92% ↘
321,322,Berlin Steglitz-Zehlendorf,0,403,234,16.13% ↗
322,323,Gelsenkirchen,0,404,200,-0.99% ↘
327,328,Berlin Marzahn-Hellersdorf,0,410,197,-3.90% ↘
330,331,Chemnitz,0,418,229,9.57% ↗
339,340,Bremerhaven,0,456,165,-27.63% ↘
343,344,Berlin Spandau,0,462,231,0.00% →
344,345,Berlin Lichtenberg,0,463,227,-1.94% ↘
348,349,Berlin Charlottenburg-Wilmersdorf,0,482,254,5.39% ↗
350,351,Pforzheim,0,488,254,4.10% ↗
351,352,Hagen,0,490,223,-8.98% ↘
352,353,Regensburg,0,496,304,22.58% ↗
353,354,Essen,0,502,261,3.98% ↗
360,361,Duisburg,0,528,237,-10.23% ↘
362,363,Karlsruhe,0,534,301,12.73% ↗
363,364,Berlin Pankow,0,544,302,11.03% ↗
366,367,Erfurt,0,581,393,35.28% ↗
369,370,Berlin Tempelhof-Schöneberg,0,629,338,7.47% ↗
370,371,Berlin Reinickendorf,0,635,332,4.57% ↗
372,373,Mannheim,0,646,345,6.81% ↗
374,375,Augsburg,0,664,345,3.92% ↗
375,376,Berlin Friedrichshain-Kreuzberg,0,664,355,6.93% ↗
379,380,Bremen,0,713,330,-7.43% ↘
381,382,Dortmund,0,716,323,-9.78% ↘
384,385,Berlin Neukölln,0,744,391,5.11% ↗
388,389,Leipzig,0,793,437,10.21% ↗
391,392,Düsseldorf,0,847,424,0.12% ↗
395,396,Berlin Mitte,0,944,504,6.78% ↗
404,405,Dresden,0,1212,707,16.67% ↗
405,406,Nürnberg,0,1345,682,1.41% ↗
406,407,Frankfurt am Main,0,1355,585,-13.65% ↘
407,408,Köln,0,1363,703,3.15% ↗
