,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
0,1,Suhl,0,418,306,46.41% ↗
3,4,Coburg,0,600,375,25.00% ↗
10,11,Neustadt a.d.Weinstraße,0,789,426,7.98% ↗
11,12,Zweibrücken,0,791,475,20.10% ↗
12,13,Weimar,0,797,478,19.95% ↗
13,14,Hof,0,836,418,0.00% →
14,15,Frankenthal,0,837,398,-4.90% ↘
15,16,Pirmasens,0,846,468,10.64% ↗
19,20,Landau i.d.Pfalz,1,885,380,-14.12% ↘
20,21,Speyer,0,905,435,-3.87% ↘
22,23,Gera,0,940,656,39.57% ↗
26,27,Emden,0,1048,598,14.12% ↗
29,30,Memmingen,0,1175,676,15.06% ↗
32,33,Weiden i.d.OPf.,0,1190,672,12.94% ↗
35,36,Ansbach,0,1229,669,8.87% ↗
39,40,Passau,0,1281,731,14.13% ↗
40,41,Schwabach,0,1288,695,7.92% ↗
41,42,Amberg,0,1325,712,7.47% ↗
43,44,Straubing,0,1334,529,-20.69% ↘
45,46,Kaufbeuren,0,1345,773,14.94% ↗
52,53,Bamberg,0,1495,1003,34.18% ↗
55,56,Jena,0,1531,930,21.49% ↗
57,58,Wilhelmshaven,0,1556,866,11.31% ↗
59,60,Baden-Baden,0,1600,844,5.50% ↗
65,66,Schweinfurt,0,1743,851,-2.35% ↘
69,70,Dessau-Roßlau,0,1775,1116,25.75% ↗
70,71,Brandenburg a.d.Havel,0,1781,841,-5.56% ↘
78,79,Delmenhorst,0,1962,965,-1.63% ↘
80,81,Cottbus,0,2013,1204,19.62% ↗
84,85,Aschaffenburg,0,2110,1117,5.88% ↗
85,86,Frankfurt (Oder),0,2116,1144,8.13% ↗
86,87,Kempten,0,2119,1216,14.77% ↗
87,88,Chemnitz,0,2133,1247,16.92% ↗
88,89,Neumünster,0,2136,1031,-3.46% ↘
96,97,Worms,0,2227,1342,20.52% ↗
97,98,Flensburg,0,2267,1184,4.46% ↗
103,104,Erlangen,0,2363,1520,28.65% ↗
104,105,Erfurt,0,2371,1412,19.11% ↗
106,107,Koblenz,1,2426,1037,-14.51% ↘
107,108,Landshut,0,2431,1422,16.99% ↗
109,110,Bayreuth,0,2510,1470,17.13% ↗
116,117,Heidelberg,0,2569,1341,4.40% ↗
123,124,Kaiserslautern,0,2681,1404,4.74% ↗
126,127,Rosenheim,0,2723,1405,3.20% ↗
135,136,Wolfsburg,0,2888,1618,12.05% ↗
140,141,Schwerin,0,2953,1480,0.24% ↗
143,144,Trier,0,2969,1550,4.41% ↗
160,161,Salzgitter,0,3232,1789,10.71% ↗
178,179,Pforzheim,0,3650,1903,4.27% ↗
189,190,Bremerhaven,0,3830,2075,8.36% ↗
194,195,Osnabrück,0,3884,2033,4.69% ↗
195,196,Heilbronn,0,3910,2005,2.56% ↗
197,198,Regensburg,0,3939,2083,5.76% ↗
213,214,Bottrop,0,4115,2141,4.06% ↗
217,218,Oldenburg,0,4162,2004,-3.70% ↘
218,219,Ludwigshafen,0,4164,1943,-6.68% ↘
220,221,Braunschweig,0,4167,2121,1.80% ↗
223,224,Rostock,0,4249,2239,5.39% ↗
232,233,Magdeburg,0,4389,2515,14.60% ↗
235,236,Mülheim a.d.Ruhr,0,4442,1729,-22.15% ↘
237,238,Kiel,0,4466,2115,-5.28% ↘
242,243,Leverkusen,0,4533,2356,3.95% ↗
249,250,Kassel,0,4745,2686,13.21% ↗
253,254,Lübeck,0,4806,2297,-4.41% ↘
254,255,Fürth,0,4822,2690,11.57% ↗
261,262,Ulm,0,4879,2885,18.26% ↗
263,264,Oberhausen,0,4913,1750,-28.76% ↘
275,276,Mannheim,0,5422,2906,7.19% ↗
277,278,Würzburg,0,5546,2958,6.67% ↗
281,282,Remscheid,0,5594,2823,0.93% ↗
283,284,Darmstadt,0,5757,2989,3.84% ↗
286,287,Berlin Marzahn-Hellersdorf,0,5807,3746,29.02% ↗
291,292,Berlin Treptow-Köpenick,0,5968,2942,-1.41% ↘
292,293,Halle,0,5996,3583,19.51% ↗
293,294,Mainz,0,6075,2969,-2.26% ↘
294,295,Hagen,0,6112,3385,10.77% ↗
295,296,Herne,0,6140,3471,13.06% ↗
296,297,Solingen,0,6169,2826,-8.38% ↘
297,298,Mönchengladbach,0,6191,2143,-30.77% ↘
300,301,Offenbach,0,6234,3229,3.59% ↗
301,302,Bielefeld,0,6310,3147,-0.25% ↘
304,305,Ingolstadt,0,6389,3342,4.62% ↗
306,307,Berlin Steglitz-Zehlendorf,0,6443,2660,-17.43% ↘
310,311,Hamm,0,6519,3627,11.27% ↗
317,318,Potsdam,0,6962,3327,-4.42% ↘
321,322,Münster,0,7119,3259,-8.44% ↘
325,326,Krefeld,0,7201,3564,-1.01% ↘
332,333,Karlsruhe,0,7589,4167,9.82% ↗
340,341,Freiburg i.Breisgau,0,7864,4168,6.00% ↗
344,345,Gelsenkirchen,0,8202,3877,-5.46% ↘
345,346,Augsburg,0,8268,3467,-16.13% ↘
346,347,Berlin Reinickendorf,0,8270,3908,-5.49% ↘
358,359,Stuttgart,0,8996,3867,-14.03% ↘
361,362,Berlin Spandau,0,9210,3993,-13.29% ↘
368,369,Berlin Lichtenberg,0,10375,6145,18.46% ↗
371,372,Bonn,0,10727,5199,-3.07% ↘
372,373,Wuppertal,0,11113,6062,9.10% ↗
377,378,Bochum,0,11491,6327,10.12% ↗
379,380,Wiesbaden,0,11990,6414,6.99% ↗
381,382,Dresden,0,12853,6783,5.55% ↗
382,383,Berlin Friedrichshain-Kreuzberg,0,13091,5639,-13.85% ↘
386,387,Leipzig,0,13704,7540,10.04% ↗
389,390,Berlin Tempelhof-Schöneberg,0,14230,4148,-41.70% ↘
393,394,Berlin Charlottenburg-Wilmersdorf,0,14939,11515,54.16% ↗
394,395,Duisburg,0,15061,8312,10.38% ↗
395,396,Berlin Neukölln,0,15206,6001,-21.07% ↘
397,398,Bremen,0,15809,6932,-12.30% ↘
398,399,Essen,0,16280,8919,9.57% ↗
399,400,Berlin Mitte,0,16376,7150,-12.68% ↘
401,402,Berlin Pankow,0,17222,7890,-8.37% ↘
402,403,Nürnberg,0,19178,11362,18.49% ↗
404,405,Dortmund,0,23239,13215,13.73% ↗
405,406,Düsseldorf,0,27784,13361,-3.82% ↘
407,408,Frankfurt am Main,0,33858,18514,9.36% ↗
408,409,Köln,0,36726,20471,11.48% ↗
409,410,München,0,62768,34823,10.96% ↗
410,411,Hamburg,0,74863,31872,-14.85% ↘
