,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
1,2,Straubing,16,0,0,0.00% →
2,3,Dessau-Roßlau,15,0,0,0.00% →
4,5,Wilhelmshaven,12,1,0,-100.00% ↘
8,9,Weimar,10,1,0,-100.00% ↘
19,20,Bayreuth,3,2,1,0.00% →
24,25,Brandenburg a.d.Havel,2,2,1,0.00% →
25,26,Weiden i.d.OPf.,2,2,1,0.00% →
26,27,Schwabach,1,2,1,0.00% →
27,28,Neustadt a.d.Weinstraße,0,2,1,0.00% →
28,29,Suhl,10,3,0,-100.00% ↘
30,31,Jena,9,3,0,-100.00% ↘
34,35,Pirmasens,4,3,2,33.33% ↗
35,36,Flensburg,4,3,1,-33.33% ↘
50,51,Hof,1,4,3,50.00% ↗
51,52,Landau i.d.Pfalz,1,4,2,0.00% →
54,55,Bremerhaven,8,5,0,-100.00% ↘
59,60,Coburg,1,5,1,-60.00% ↘
60,61,Frankfurt (Oder),0,5,2,-20.00% ↘
61,62,Schwerin,0,5,3,20.00% ↗
62,63,Amberg,6,6,1,-66.67% ↘
71,72,Rosenheim,0,6,3,0.00% →
72,73,Memmingen,7,7,0,-100.00% ↘
73,74,Magdeburg,6,7,1,-71.43% ↘
78,79,Potsdam,1,7,2,-42.86% ↘
80,81,Emden,0,7,3,-14.29% ↘
81,82,Kaufbeuren,6,8,1,-75.00% ↘
88,89,Eisenach,1,8,5,25.00% ↗
94,95,Passau,3,9,3,-33.33% ↘
96,97,Oldenburg,2,9,3,-33.33% ↘
98,99,Trier,1,9,4,-11.11% ↘
99,100,Neumünster,1,9,4,-11.11% ↘
109,110,Speyer,0,10,4,-20.00% ↘
114,115,Kempten,5,11,1,-81.82% ↘
116,117,Osnabrück,2,11,7,27.27% ↗
118,119,Koblenz,2,11,4,-27.27% ↘
119,120,Frankenthal,1,11,4,-27.27% ↘
120,121,Rostock,1,11,5,-9.09% ↘
127,128,Wolfsburg,0,11,10,81.82% ↗
128,129,Bottrop,0,11,3,-45.45% ↘
129,130,Salzgitter,0,11,8,45.45% ↗
132,133,Delmenhorst,7,12,0,-100.00% ↘
133,134,Erfurt,3,12,1,-83.33% ↘
136,137,Ansbach,2,12,6,0.00% →
144,145,Worms,2,13,3,-53.85% ↘
149,150,Cottbus,3,14,1,-85.71% ↘
152,153,Lübeck,1,14,3,-57.14% ↘
156,157,Gera,0,14,5,-28.57% ↘
160,161,Halle,0,15,4,-46.67% ↘
174,175,Kaiserslautern,0,16,6,-25.00% ↘
178,179,Karlsruhe,1,17,5,-41.18% ↘
183,184,Münster,0,17,8,-5.88% ↘
184,185,Erlangen,0,17,7,-17.65% ↘
190,191,Remscheid,0,18,7,-22.22% ↘
194,195,Regensburg,1,19,7,-26.32% ↘
205,206,Chemnitz,0,20,9,-10.00% ↘
216,217,Bielefeld,0,21,6,-42.86% ↘
217,218,Herne,1,22,9,-18.18% ↘
219,220,Braunschweig,1,22,10,-9.09% ↘
225,226,Mülheim a.d.Ruhr,3,23,2,-82.61% ↘
227,228,Heidelberg,1,23,16,39.13% ↗
231,232,Hamm,0,23,15,30.43% ↗
232,233,Aschaffenburg,0,23,12,4.35% ↗
233,234,Kiel,0,23,10,-13.04% ↘
239,240,Berlin Steglitz-Zehlendorf,0,24,9,-25.00% ↘
240,241,Freiburg i.Breisgau,0,24,9,-25.00% ↘
241,242,Baden-Baden,0,24,12,0.00% →
252,253,Zweibrücken,2,26,5,-61.54% ↘
253,254,Landshut,2,26,14,7.69% ↗
256,257,Offenbach,0,27,9,-33.33% ↘
263,264,Berlin Treptow-Köpenick,0,28,14,0.00% →
270,271,Leverkusen,0,29,15,3.45% ↗
272,273,Kassel,1,31,12,-22.58% ↘
275,276,Berlin Pankow,0,31,18,16.13% ↗
277,278,Würzburg,0,31,14,-9.68% ↘
283,284,Ingolstadt,1,33,16,-3.03% ↘
285,286,Solingen,1,34,10,-41.18% ↘
294,295,Bamberg,0,36,11,-38.89% ↘
299,300,Darmstadt,0,37,15,-18.92% ↘
304,305,Berlin Charlottenburg-Wilmersdorf,0,38,18,-5.26% ↘
311,312,Gelsenkirchen,1,40,15,-25.00% ↘
314,315,Berlin Neukölln,1,41,15,-26.83% ↘
315,316,Berlin Tempelhof-Schöneberg,0,41,22,7.32% ↗
316,317,Schweinfurt,0,42,11,-47.62% ↘
317,318,Berlin Lichtenberg,0,42,18,-14.29% ↘
321,322,Fürth,0,45,19,-15.56% ↘
325,326,Oberhausen,0,45,17,-24.44% ↘
327,328,Ulm,0,46,15,-34.78% ↘
