,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
0,1,Suhl,0,160,87,8.75% ↗
5,6,Coburg,0,411,234,13.87% ↗
9,10,Zweibrücken,0,462,306,32.47% ↗
10,11,Gera,0,468,275,17.52% ↗
13,14,Neustadt a.d.Weinstraße,0,506,303,19.76% ↗
16,17,Pirmasens,0,530,362,36.60% ↗
18,19,Weimar,0,539,321,19.11% ↗
20,21,Hof,0,559,362,29.52% ↗
24,25,Amberg,0,655,449,37.10% ↗
26,27,Ansbach,0,719,491,36.58% ↗
27,28,Emden,0,730,423,15.89% ↗
28,29,Weiden i.d.OPf.,0,738,449,21.68% ↗
30,31,Landau i.d.Pfalz,0,749,447,19.36% ↗
33,34,Memmingen,0,793,493,24.34% ↗
35,36,Frankenthal,0,819,432,5.49% ↗
39,40,Dessau-Roßlau,0,852,542,27.23% ↗
42,43,Passau,0,875,515,17.71% ↗
43,44,Straubing,0,890,611,37.30% ↗
45,46,Bamberg,0,896,503,12.28% ↗
47,48,Schwabach,0,904,560,23.89% ↗
49,50,Kaufbeuren,0,907,572,26.13% ↗
51,52,Wilhelmshaven,0,918,545,18.74% ↗
53,54,Speyer,0,930,434,-6.67% ↘
63,64,Jena,0,1075,562,4.56% ↗
67,68,Aschaffenburg,0,1137,750,31.93% ↗
72,73,Schweinfurt,0,1295,699,7.95% ↗
73,74,Baden-Baden,0,1307,762,16.60% ↗
77,78,Frankfurt (Oder),0,1359,886,30.39% ↗
78,79,Brandenburg a.d.Havel,0,1366,893,30.75% ↗
79,80,Chemnitz,0,1369,746,8.98% ↗
80,81,Kempten,0,1373,868,26.44% ↗
81,82,Worms,0,1379,875,26.90% ↗
85,86,Cottbus,0,1408,772,9.66% ↗
92,93,Bayreuth,0,1485,934,25.79% ↗
100,101,Landshut,0,1575,907,15.17% ↗
101,102,Erfurt,0,1607,992,23.46% ↗
105,106,Neumünster,0,1645,1052,27.90% ↗
120,121,Erlangen,0,1726,874,1.27% ↗
130,131,Heidelberg,0,1812,1277,40.95% ↗
131,132,Wolfsburg,0,1829,1134,24.00% ↗
134,135,Rosenheim,0,1863,1242,33.33% ↗
140,141,Koblenz,0,1961,814,-16.98% ↘
142,143,Flensburg,0,1967,1112,13.07% ↗
147,148,Osnabrück,0,1997,727,-27.19% ↘
165,166,Delmenhorst,0,2114,1052,-0.47% ↘
167,168,Trier,0,2137,1329,24.38% ↗
175,176,Kaiserslautern,0,2196,1237,12.66% ↗
177,178,Schwerin,0,2215,1537,38.78% ↗
192,193,Pforzheim,0,2430,1523,25.35% ↗
198,199,Salzgitter,0,2480,1450,16.94% ↗
211,212,Ulm,0,2860,1811,26.64% ↗
212,213,Fürth,0,2869,1869,30.29% ↗
216,217,Berlin Marzahn-Hellersdorf,0,2905,2062,41.96% ↗
217,218,Bottrop,0,2907,1912,31.54% ↗
222,223,Heilbronn,0,2930,1769,20.75% ↗
232,233,Regensburg,0,3053,1813,18.77% ↗
233,234,Magdeburg,0,3093,1869,20.85% ↗
241,242,Bremerhaven,0,3235,1894,17.09% ↗
246,247,Würzburg,0,3328,2049,23.14% ↗
248,249,Rostock,0,3334,2104,26.21% ↗
252,253,Ludwigshafen,0,3380,2080,23.08% ↗
253,254,Kassel,0,3413,1957,14.68% ↗
261,262,Braunschweig,0,3482,2052,17.86% ↗
264,265,Halle,0,3526,2332,32.27% ↗
265,266,Oldenburg,0,3606,2115,17.30% ↗
266,267,Remscheid,0,3682,2602,41.34% ↗
269,270,Leverkusen,0,3808,2254,18.38% ↗
276,277,Hagen,0,3908,2412,23.44% ↗
279,280,Herne,0,3949,2324,17.70% ↗
289,290,Ingolstadt,0,4119,2521,22.41% ↗
290,291,Mülheim a.d.Ruhr,0,4136,2306,11.51% ↗
295,296,Offenbach,0,4229,3040,43.77% ↗
297,298,Oberhausen,0,4267,2482,16.33% ↗
299,300,Hamm,0,4324,2837,31.22% ↗
304,305,Mönchengladbach,0,4684,2054,-12.30% ↘
306,307,Darmstadt,0,4743,2750,15.96% ↗
307,308,Lübeck,0,4799,2545,6.06% ↗
308,309,Mannheim,0,4817,2528,4.96% ↗
