,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
2,3,Suhl,11,2,0,-100.00% ↘
4,5,Brandenburg a.d.Havel,8,3,0,-100.00% ↘
14,15,Ansbach,0,6,2,-33.33% ↘
15,16,Pirmasens,0,6,2,-33.33% ↘
22,23,Eisenach,0,7,7,100.00% ↗
23,24,Schwabach,0,7,7,100.00% ↗
25,26,Dessau-Roßlau,0,8,6,50.00% ↗
26,27,Weimar,0,8,5,25.00% ↗
31,32,Coburg,0,9,3,-33.33% ↘
32,33,Schweinfurt,0,9,7,55.56% ↗
33,34,Memmingen,0,9,6,33.33% ↗
34,35,Zweibrücken,0,9,7,55.56% ↗
35,36,Passau,0,9,8,77.78% ↗
47,48,Weiden i.d.OPf.,0,12,5,-16.67% ↘
52,53,Jena,0,13,10,53.85% ↗
53,54,Straubing,0,13,10,53.85% ↗
56,57,Frankfurt (Oder),0,14,7,0.00% →
59,60,Rosenheim,0,14,9,28.57% ↗
60,61,Speyer,0,14,4,-42.86% ↘
63,64,Hof,0,15,10,33.33% ↗
64,65,Neustadt a.d.Weinstraße,0,15,12,60.00% ↗
68,69,Amberg,0,16,9,12.50% ↗
71,72,Landau i.d.Pfalz,0,18,10,11.11% ↗
73,74,Gera,0,19,12,26.32% ↗
87,88,Kaufbeuren,0,22,14,27.27% ↗
89,90,Bayreuth,1,23,8,-30.43% ↘
94,95,Ulm,0,23,15,30.43% ↗
95,96,Landshut,0,23,11,-4.35% ↘
101,102,Emden,0,24,7,-41.67% ↘
103,104,Baden-Baden,1,25,11,-12.00% ↘
108,109,Kempten,0,25,12,-4.00% ↘
110,111,Wilhelmshaven,2,26,12,-7.69% ↘
130,131,Erlangen,0,30,14,-6.67% ↘
137,138,Fürth,0,33,20,21.21% ↗
139,140,Erfurt,0,33,16,-3.03% ↘
151,152,Magdeburg,0,35,21,20.00% ↗
157,158,Bamberg,0,38,18,-5.26% ↘
160,161,Delmenhorst,0,38,19,0.00% →
163,164,Chemnitz,0,39,24,23.08% ↗
164,165,Schwerin,0,39,28,43.59% ↗
169,170,Worms,0,40,29,45.00% ↗
171,172,Cottbus,0,41,27,31.71% ↗
179,180,Koblenz,0,44,32,45.45% ↗
197,198,Frankenthal,0,48,35,45.83% ↗
198,199,Ingolstadt,0,49,24,-2.04% ↘
204,205,Halle,0,52,27,3.85% ↗
205,206,Trier,0,52,33,26.92% ↗
206,207,Würzburg,0,52,36,38.46% ↗
214,215,Pforzheim,0,54,31,14.81% ↗
221,222,Remscheid,0,57,36,26.32% ↗
245,246,Aschaffenburg,0,67,38,13.43% ↗
246,247,Potsdam,0,67,39,16.42% ↗
253,254,Heidelberg,0,70,39,11.43% ↗
255,256,Bottrop,0,72,50,38.89% ↗
257,258,Bremerhaven,0,73,36,-1.37% ↘
265,266,Mülheim a.d.Ruhr,0,75,45,20.00% ↗
268,269,Regensburg,0,77,50,29.87% ↗
272,273,Heilbronn,0,79,35,-11.39% ↘
273,274,Oberhausen,0,79,43,8.86% ↗
275,276,Darmstadt,0,80,40,0.00% →
276,277,Osnabrück,0,80,38,-5.00% ↘
284,285,Rostock,0,87,69,58.62% ↗
287,288,Kassel,0,89,55,23.60% ↗
291,292,Offenbach,0,93,63,35.48% ↗
292,293,Kaiserslautern,0,95,53,11.58% ↗
293,294,Salzgitter,1,96,28,-41.67% ↘
294,295,Freiburg i.Breisgau,0,97,58,19.59% ↗
297,298,Ludwigshafen,0,99,64,29.29% ↗
302,303,Braunschweig,0,104,53,1.92% ↗
303,304,Oldenburg,0,104,67,28.85% ↗
309,310,Neumünster,0,111,64,15.32% ↗
311,312,Berlin Treptow-Köpenick,0,114,72,26.32% ↗
312,313,Flensburg,0,115,82,42.61% ↗
313,314,Hamm,0,116,68,17.24% ↗
315,316,Mainz,0,118,71,20.34% ↗
317,318,Wolfsburg,0,120,73,21.67% ↗
322,323,Herne,0,127,84,32.28% ↗
323,324,Karlsruhe,0,130,82,26.15% ↗
325,326,Dresden,0,131,71,8.40% ↗
326,327,Berlin Marzahn-Hellersdorf,0,133,92,38.35% ↗
344,345,Hagen,0,152,95,25.00% ↗
346,347,Leverkusen,0,152,96,26.32% ↗
348,349,Leipzig,0,158,81,2.53% ↗
351,352,Münster,0,166,92,10.84% ↗
352,353,Berlin Lichtenberg,0,176,103,17.05% ↗
353,354,Krefeld,0,179,99,10.61% ↗
355,356,Nürnberg,0,182,118,29.67% ↗
357,358,Wiesbaden,0,183,97,6.01% ↗
358,359,Berlin Steglitz-Zehlendorf,0,185,101,9.19% ↗
361,362,Augsburg,0,193,103,6.74% ↗
362,363,Berlin Spandau,0,196,105,7.14% ↗
363,364,Lübeck,0,200,120,20.00% ↗
364,365,Solingen,0,211,119,12.80% ↗
367,368,Gelsenkirchen,0,216,134,24.07% ↗
370,371,Mannheim,0,222,118,6.31% ↗
375,376,Berlin Tempelhof-Schöneberg,0,239,153,28.03% ↗
376,377,Bielefeld,0,243,135,11.11% ↗
378,379,Berlin Pankow,0,249,151,21.29% ↗
