,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
0,1,Suhl,0,331,238,43.81% ↗
4,5,Coburg,0,560,327,16.79% ↗
9,10,Neustadt a.d.Weinstraße,0,667,343,2.85% ↗
12,13,Hof,0,747,429,14.86% ↗
13,14,Weimar,0,747,469,25.57% ↗
14,15,Zweibrücken,0,748,467,24.87% ↗
15,16,Gera,0,770,528,37.14% ↗
18,19,Pirmasens,0,825,451,9.33% ↗
21,22,Frankenthal,0,875,490,12.00% ↗
24,25,Landau i.d.Pfalz,0,895,466,4.13% ↗
26,27,Speyer,0,923,508,10.08% ↗
27,28,Emden,0,974,578,18.69% ↗
31,32,Weiden i.d.OPf.,0,1051,626,19.12% ↗
33,34,Memmingen,0,1067,612,14.71% ↗
34,35,Amberg,0,1085,684,26.08% ↗
37,38,Ansbach,0,1120,678,21.07% ↗
38,39,Passau,0,1146,668,16.58% ↗
41,42,Schwabach,0,1165,629,7.98% ↗
45,46,Kaufbeuren,0,1206,675,11.94% ↗
48,49,Straubing,0,1271,710,11.72% ↗
51,52,Wilhelmshaven,0,1323,732,10.66% ↗
53,54,Jena,0,1381,805,16.58% ↗
56,57,Bamberg,0,1413,951,34.61% ↗
62,63,Dessau-Roßlau,0,1475,999,35.46% ↗
63,64,Baden-Baden,0,1525,801,5.05% ↗
71,72,Schweinfurt,0,1631,948,16.25% ↗
73,74,Brandenburg a.d.Havel,0,1666,877,5.28% ↗
78,79,Aschaffenburg,0,1741,1099,26.25% ↗
80,81,Cottbus,0,1765,1044,18.30% ↗
83,84,Kempten,0,1906,1108,16.26% ↗
84,85,Frankfurt (Oder),0,1906,1112,16.68% ↗
85,86,Neumünster,0,1917,960,0.16% ↗
86,87,Chemnitz,0,1929,1134,17.57% ↗
89,90,Worms,0,1961,1132,15.45% ↗
91,92,Delmenhorst,0,2008,936,-6.77% ↘
94,95,Erfurt,0,2067,1170,13.21% ↗
100,101,Bayreuth,0,2140,1284,20.00% ↗
102,103,Erlangen,0,2181,1188,8.94% ↗
104,105,Landshut,0,2188,1309,19.65% ↗
109,110,Flensburg,0,2256,1166,3.37% ↗
116,117,Koblenz,0,2347,920,-21.60% ↘
117,118,Heidelberg,0,2349,1201,2.26% ↗
124,125,Rosenheim,0,2440,1277,4.67% ↗
129,130,Kaiserslautern,0,2505,1389,10.90% ↗
138,139,Wolfsburg,0,2603,1588,22.01% ↗
153,154,Trier,0,2866,1578,10.12% ↗
160,161,Salzgitter,0,2935,1486,1.26% ↗
162,163,Schwerin,0,2951,1581,7.15% ↗
167,168,Osnabrück,0,3038,1342,-11.65% ↘
186,187,Pforzheim,0,3328,1889,13.52% ↗
200,201,Heilbronn,0,3598,1856,3.17% ↗
207,208,Bremerhaven,0,3684,1714,-6.95% ↘
208,209,Regensburg,0,3703,1872,1.11% ↗
222,223,Rostock,0,3956,1870,-5.46% ↘
230,231,Ludwigshafen,0,4125,2204,6.86% ↗
231,232,Braunschweig,0,4129,2077,0.61% ↗
233,234,Oldenburg,0,4152,2048,-1.35% ↘
236,237,Magdeburg,0,4161,2646,27.18% ↗
237,238,Bottrop,0,4163,2363,13.52% ↗
247,248,Ulm,0,4356,2628,20.66% ↗
249,250,Fürth,0,4430,2703,22.03% ↗
255,256,Leverkusen,0,4597,2496,8.59% ↗
257,258,Kiel,0,4623,2160,-6.55% ↘
260,261,Mülheim a.d.Ruhr,0,4669,1973,-15.49% ↘
264,265,Berlin Marzahn-Hellersdorf,0,4740,2766,16.71% ↗
265,266,Lübeck,0,4758,2238,-5.93% ↘
269,270,Kassel,0,4909,2927,19.25% ↗
270,271,Würzburg,0,4917,2921,18.81% ↗
277,278,Remscheid,0,5044,2565,1.70% ↗
278,279,Halle,0,5106,3052,19.55% ↗
279,280,Oberhausen,0,5106,2631,3.06% ↗
282,283,Hamm,0,5127,2606,1.66% ↗
286,287,Mannheim,0,5249,2716,3.49% ↗
289,290,Hagen,0,5388,2911,8.05% ↗
290,291,Herne,0,5405,3073,13.71% ↗
293,294,Darmstadt,0,5500,2798,1.75% ↗
297,298,Solingen,0,5637,2608,-7.47% ↘
302,303,Mainz,0,5923,2962,0.02% ↗
304,305,Ingolstadt,0,5934,3408,14.86% ↗
305,306,Offenbach,0,5980,3098,3.61% ↗
306,307,Mönchengladbach,0,5993,2018,-32.65% ↘
311,312,Berlin Treptow-Köpenick,0,6139,3010,-1.94% ↘
313,314,Bielefeld,0,6325,2417,-23.57% ↘
318,319,Berlin Steglitz-Zehlendorf,0,6663,2977,-10.64% ↘
319,320,Münster,0,6665,3674,10.25% ↗
326,327,Karlsruhe,0,6902,3711,7.53% ↗
