,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
1,2,Emden,1,99,50,1.01% ↗
3,4,Weiden i.d.OPf.,0,138,60,-13.04% ↘
6,7,Wilhelmshaven,0,172,43,-50.00% ↘
7,8,Zweibrücken,2,181,60,-33.70% ↘
8,9,Passau,0,189,72,-23.81% ↘
9,10,Pirmasens,2,191,60,-37.17% ↘
10,11,Amberg,0,192,79,-17.71% ↘
12,13,Schwabach,0,200,86,-14.00% ↘
19,20,Memmingen,1,241,94,-21.99% ↘
21,22,Kaufbeuren,0,244,85,-30.33% ↘
22,23,Aschaffenburg,0,247,105,-14.98% ↘
26,27,Straubing,0,252,110,-12.70% ↘
27,28,Delmenhorst,1,254,127,0.00% →
29,30,Landshut,0,258,96,-25.58% ↘
30,31,Landau i.d.Pfalz,0,262,95,-27.48% ↘
31,32,Ansbach,0,265,92,-30.57% ↘
32,33,Baden-Baden,0,269,116,-13.75% ↘
33,34,Neumünster,0,272,128,-5.88% ↘
34,35,Bayreuth,0,273,100,-26.74% ↘
35,36,Neustadt a.d.Weinstraße,0,274,97,-29.20% ↘
36,37,Hof,0,277,132,-4.69% ↘
47,48,Erlangen,0,315,154,-2.22% ↘
49,50,Trier,0,327,140,-14.37% ↘
51,52,Speyer,0,329,87,-47.11% ↘
52,53,Frankenthal,0,331,128,-22.66% ↘
62,63,Flensburg,0,362,178,-1.66% ↘
64,65,Rosenheim,0,367,141,-23.16% ↘
67,68,Kempten,1,376,156,-17.02% ↘
69,70,Bremerhaven,0,378,170,-10.05% ↘
70,71,Worms,2,380,149,-21.58% ↘
73,74,Bottrop,0,386,179,-7.25% ↘
80,81,Oldenburg,0,402,217,7.96% ↗
81,82,Schwerin,0,406,167,-17.73% ↘
83,84,Bamberg,0,413,144,-30.27% ↘
84,85,Koblenz,1,424,174,-17.92% ↘
87,88,Coburg,0,426,129,-39.44% ↘
91,92,Salzgitter,2,436,174,-20.18% ↘
108,109,Schweinfurt,0,511,190,-25.64% ↘
114,115,Suhl,0,521,197,-24.38% ↘
115,116,Würzburg,0,521,199,-23.61% ↘
