,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
0,1,Eisenach,17,0,0,0.00% →
1,2,Frankfurt (Oder),2,2,2,100.00% ↗
6,7,Dessau-Roßlau,0,25,18,44.00% ↗
13,14,Suhl,0,37,12,-35.14% ↘
15,16,Weimar,0,44,26,18.18% ↗
19,20,Coburg,0,50,23,-8.00% ↘
23,24,Pirmasens,0,53,36,35.85% ↗
26,27,Weiden i.d.OPf.,1,56,15,-46.43% ↘
30,31,Zweibrücken,0,61,29,-4.92% ↘
40,41,Passau,0,70,39,11.43% ↗
41,42,Hof,0,72,61,69.44% ↗
42,43,Schwerin,0,72,30,-16.67% ↘
50,51,Bayreuth,0,77,26,-32.47% ↘
53,54,Emden,0,78,32,-17.95% ↘
66,67,Brandenburg a.d.Havel,0,86,72,67.44% ↗
70,71,Gera,0,87,60,37.93% ↗
78,79,Schwabach,0,91,39,-14.29% ↘
79,80,Straubing,0,91,48,5.49% ↗
80,81,Ansbach,1,92,42,-8.70% ↘
82,83,Amberg,0,94,41,-12.77% ↘
87,88,Jena,0,102,63,23.53% ↗
88,89,Neumünster,0,102,46,-9.80% ↘
96,97,Wilhelmshaven,0,111,62,11.71% ↗
99,100,Memmingen,0,114,45,-21.05% ↘
101,102,Flensburg,0,115,45,-21.74% ↘
105,106,Frankenthal,0,120,40,-33.33% ↘
113,114,Kaufbeuren,0,123,51,-17.07% ↘
119,120,Landau i.d.Pfalz,0,126,66,4.76% ↗
125,126,Baden-Baden,0,132,65,-1.52% ↘
128,129,Bamberg,0,136,84,23.53% ↗
133,134,Erlangen,0,141,86,21.99% ↗
137,138,Magdeburg,0,147,88,19.73% ↗
138,139,Kempten,0,149,89,19.46% ↗
140,141,Aschaffenburg,0,150,88,17.33% ↗
142,143,Cottbus,0,151,100,32.45% ↗
147,148,Chemnitz,0,156,93,19.23% ↗
148,149,Kaiserslautern,0,157,62,-21.02% ↘
149,150,Schweinfurt,0,158,70,-11.39% ↘
150,151,Speyer,0,158,74,-6.33% ↘
156,157,Potsdam,0,163,92,12.88% ↗
159,160,Landshut,0,167,73,-12.57% ↘
172,173,Trier,0,186,79,-15.05% ↘
176,177,Halle,0,191,104,8.90% ↗
177,178,Neustadt a.d.Weinstraße,0,193,130,34.72% ↗
192,193,Delmenhorst,0,211,109,3.32% ↗
199,200,Heidelberg,0,219,110,0.46% ↗
201,202,Worms,0,224,128,14.29% ↗
204,205,Fürth,0,228,118,3.51% ↗
210,211,Erfurt,0,236,140,18.64% ↗
211,212,Oldenburg,0,237,129,8.86% ↗
215,216,Ulm,0,246,129,4.88% ↗
223,224,Würzburg,0,255,128,0.39% ↗
231,232,Rostock,0,268,124,-7.46% ↘
233,234,Berlin Treptow-Köpenick,0,273,154,12.82% ↗
235,236,Rosenheim,0,276,133,-3.62% ↘
236,237,Bottrop,0,277,117,-15.52% ↘
241,242,Lübeck,0,281,122,-13.17% ↘
242,243,Pforzheim,0,283,138,-2.47% ↘
244,245,Wolfsburg,0,286,135,-5.59% ↘
247,248,Regensburg,0,293,161,9.90% ↗
249,250,Koblenz,0,296,111,-25.00% ↘
255,256,Braunschweig,0,306,165,7.84% ↗
261,262,Darmstadt,0,314,143,-8.92% ↘
263,264,Remscheid,0,316,135,-14.56% ↘
267,268,Osnabrück,0,331,152,-8.16% ↘
270,271,Berlin Steglitz-Zehlendorf,0,336,161,-4.17% ↘
272,273,Berlin Marzahn-Hellersdorf,0,340,154,-9.41% ↘
277,278,Freiburg i.Breisgau,0,348,192,10.34% ↗
279,280,Heilbronn,0,351,174,-0.85% ↘
283,284,Solingen,0,364,160,-12.09% ↘
291,292,Herne,0,388,176,-9.28% ↘
295,296,Berlin Lichtenberg,0,394,189,-4.06% ↘
296,297,Ingolstadt,0,394,129,-34.52% ↘
299,300,Kiel,0,401,173,-13.72% ↘
301,302,Karlsruhe,0,411,214,4.14% ↗
302,303,Mülheim a.d.Ruhr,0,411,158,-23.11% ↘
306,307,Salzgitter,0,422,225,6.64% ↗
309,310,Münster,0,433,233,7.62% ↗
315,316,Leipzig,0,440,242,10.00% ↗
321,322,Bremerhaven,0,468,228,-2.56% ↘
326,327,Hagen,0,488,244,0.00% →
330,331,Hamm,0,503,207,-17.69% ↘
332,333,Berlin Pankow,0,517,235,-9.09% ↘
335,336,Dresden,0,534,304,13.86% ↗
336,337,Berlin Charlottenburg-Wilmersdorf,0,536,273,1.87% ↗
341,342,Mainz,0,561,299,6.60% ↗
343,344,Oberhausen,0,574,239,-16.72% ↘
344,345,Berlin Spandau,0,577,349,20.97% ↗
347,348,Kassel,0,587,279,-4.94% ↘
348,349,Krefeld,0,588,266,-9.52% ↘
350,351,Offenbach,0,595,310,4.20% ↗
353,354,Berlin Friedrichshain-Kreuzberg,0,633,342,8.06% ↗
354,355,Berlin Tempelhof-Schöneberg,0,642,325,1.25% ↗
356,357,Berlin Reinickendorf,0,655,321,-1.98% ↘
361,362,Leverkusen,0,675,297,-12.00% ↘
362,363,Mönchengladbach,0,682,288,-15.54% ↘
363,364,Ludwigshafen,0,687,306,-10.92% ↘
366,367,Berlin Neukölln,1,722,284,-21.33% ↘
370,371,Wiesbaden,0,796,372,-6.53% ↘
372,373,Gelsenkirchen,0,803,363,-9.59% ↘
375,376,Bonn,0,818,397,-2.93% ↘
376,377,Berlin Mitte,1,821,379,-7.67% ↘
381,382,Mannheim,0,872,458,5.05% ↗
383,384,Bochum,0,923,399,-13.54% ↘
387,388,Augsburg,0,980,511,4.29% ↗
388,389,Nürnberg,0,991,537,8.38% ↗
390,391,Bielefeld,0,1001,422,-15.68% ↘
396,397,Bremen,0,1101,621,12.81% ↗
400,401,Stuttgart,0,1268,610,-3.79% ↘
402,403,Duisburg,0,1418,676,-4.65% ↘
403,404,Essen,0,1462,682,-6.70% ↘
404,405,Dortmund,0,1496,621,-16.98% ↘
405,406,Wuppertal,0,1584,736,-7.07% ↘
406,407,Düsseldorf,0,1769,801,-9.44% ↘
408,409,Frankfurt am Main,0,2394,1259,5.18% ↗
409,410,Köln,0,2769,1250,-9.71% ↘
410,411,München,0,2876,1075,-25.24% ↘
411,412,Hamburg,0,3328,1618,-2.76% ↘
