,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
0,1,Straubing,31,0,0,0.00% →
1,2,Dessau-Roßlau,30,0,0,0.00% →
4,5,Suhl,25,0,0,0.00% →
13,14,Kempten,14,0,0,0.00% →
14,15,Weiden i.d.OPf.,13,1,0,-100.00% ↘
22,23,Wilhelmshaven,6,1,1,100.00% ↗
29,30,Emden,11,2,0,-100.00% ↘
38,39,Kaufbeuren,6,2,1,0.00% →
45,46,Passau,0,2,2,100.00% ↗
49,50,Coburg,10,3,0,-100.00% ↘
51,52,Gera,8,3,0,-100.00% ↘
56,57,Landau i.d.Pfalz,4,3,2,33.33% ↗
57,58,Eisenach,4,3,1,-33.33% ↘
59,60,Bayreuth,2,3,2,33.33% ↗
64,65,Frankfurt (Oder),1,3,3,100.00% ↗
65,66,Zweibrücken,1,3,3,100.00% ↗
66,67,Brandenburg a.d.Havel,1,3,2,33.33% ↗
80,81,Frankenthal,2,4,3,50.00% ↗
81,82,Amberg,1,4,3,50.00% ↗
82,83,Mülheim a.d.Ruhr,1,4,3,50.00% ↗
83,84,Memmingen,1,4,3,50.00% ↗
84,85,Pirmasens,1,4,3,50.00% ↗
86,87,Schwabach,0,4,3,50.00% ↗
93,94,Weimar,4,5,3,20.00% ↗
96,97,Ansbach,2,5,2,-20.00% ↘
98,99,Speyer,2,5,5,100.00% ↗
102,103,Remscheid,0,5,4,60.00% ↗
108,109,Landshut,4,6,1,-66.67% ↘
113,114,Rosenheim,2,6,4,33.33% ↗
114,115,Erfurt,1,6,3,0.00% →
117,118,Schwerin,0,6,2,-33.33% ↘
124,125,Oldenburg,4,7,2,-42.86% ↘
138,139,Flensburg,0,7,5,42.86% ↗
146,147,Potsdam,2,8,6,50.00% ↗
150,151,Neustadt a.d.Weinstraße,0,8,3,-25.00% ↘
151,152,Jena,0,8,7,75.00% ↗
161,162,Pforzheim,3,10,4,-20.00% ↘
163,164,Bremerhaven,2,10,2,-60.00% ↘
168,169,Rostock,1,10,6,20.00% ↗
173,174,Worms,1,10,2,-60.00% ↘
175,176,Delmenhorst,0,10,4,-20.00% ↘
182,183,Salzgitter,1,11,8,45.45% ↗
183,184,Hof,0,11,11,100.00% ↗
185,186,Erlangen,0,11,5,-9.09% ↘
192,193,Halle,0,12,6,0.00% →
193,194,Magdeburg,0,12,11,83.33% ↗
195,196,Schweinfurt,0,12,6,0.00% →
208,209,Kaiserslautern,2,14,3,-57.14% ↘
210,211,Herne,0,14,6,-14.29% ↘
214,215,Leverkusen,0,14,10,42.86% ↗
215,216,Cottbus,0,14,8,14.29% ↗
218,219,Chemnitz,2,15,7,-6.67% ↘
233,234,Bottrop,0,16,6,-25.00% ↘
241,242,Bamberg,0,17,13,52.94% ↗
246,247,Aschaffenburg,2,18,9,0.00% →
248,249,Berlin Marzahn-Hellersdorf,1,18,7,-22.22% ↘
251,252,Baden-Baden,0,18,7,-22.22% ↘
252,253,Neumünster,0,18,16,77.78% ↗
256,257,Berlin Lichtenberg,1,19,7,-26.32% ↘
260,261,Mönchengladbach,0,20,14,40.00% ↗
261,262,Ingolstadt,0,20,15,50.00% ↗
265,266,Koblenz,2,21,6,-42.86% ↘
266,267,Osnabrück,1,21,10,-4.76% ↘
274,275,Berlin Treptow-Köpenick,2,23,9,-21.74% ↘
282,283,Hagen,1,24,9,-25.00% ↘
283,284,Kiel,0,24,15,25.00% ↗
289,290,Berlin Tempelhof-Schöneberg,1,25,16,28.00% ↗
291,292,Trier,0,25,17,36.00% ↗
292,293,Kassel,0,25,16,28.00% ↗
295,296,Heilbronn,0,26,5,-61.54% ↘
296,297,Lübeck,0,26,13,0.00% →
298,299,Fürth,0,27,11,-18.52% ↘
301,302,Solingen,0,28,12,-14.29% ↘
303,304,Berlin Spandau,0,29,21,44.83% ↗
304,305,Bielefeld,0,29,18,24.14% ↗
309,310,Gelsenkirchen,1,30,11,-26.67% ↘
310,311,Berlin Steglitz-Zehlendorf,1,30,17,13.33% ↗
316,317,Berlin Reinickendorf,1,31,15,-3.23% ↘
321,322,Mannheim,0,32,21,31.25% ↗
322,323,Wolfsburg,0,32,20,25.00% ↗
330,331,Krefeld,0,34,19,11.76% ↗
335,336,Regensburg,0,35,18,2.86% ↗
336,337,Bochum,0,35,22,25.71% ↗
337,338,Mainz,0,35,21,20.00% ↗
339,340,Heidelberg,0,36,19,5.56% ↗
344,345,Leipzig,1,38,21,10.53% ↗
346,347,Hamm,0,38,29,52.63% ↗
349,350,Bonn,1,39,20,2.56% ↗
350,351,Ulm,0,39,26,33.33% ↗
351,352,Oberhausen,0,39,23,17.95% ↗
352,353,Würzburg,0,40,25,25.00% ↗
353,354,Darmstadt,0,40,28,40.00% ↗
355,356,Berlin Neukölln,1,42,28,33.33% ↗
356,357,Freiburg i.Breisgau,0,42,32,52.38% ↗
357,358,Braunschweig,0,42,20,-4.76% ↘
358,359,Ludwigshafen,0,42,18,-14.29% ↘
359,360,Offenbach,0,42,14,-33.33% ↘
362,363,Berlin Pankow,1,45,33,46.67% ↗
364,365,Wuppertal,0,46,24,4.35% ↗
366,367,Duisburg,0,47,28,19.15% ↗
370,371,Münster,0,48,35,45.83% ↗
376,377,Wiesbaden,0,54,39,44.44% ↗
384,385,Dresden,0,57,29,1.75% ↗
386,387,Berlin Friedrichshain-Kreuzberg,0,59,32,8.47% ↗
388,389,Berlin Charlottenburg-Wilmersdorf,1,60,36,20.00% ↗
392,393,Dortmund,0,69,35,1.45% ↗
396,397,Karlsruhe,0,78,48,23.08% ↗
397,398,Augsburg,0,79,45,13.92% ↗
400,401,Berlin Mitte,1,84,50,19.05% ↗
402,403,Essen,0,87,46,5.75% ↗
403,404,Nürnberg,0,102,49,-3.92% ↘
404,405,Bremen,0,108,68,25.93% ↗
405,406,Stuttgart,0,109,65,19.27% ↗
407,408,Düsseldorf,0,208,131,25.96% ↗
408,409,Köln,0,284,173,21.83% ↗
409,410,Frankfurt am Main,0,324,163,0.62% ↗
410,411,München,0,375,189,0.80% ↗
411,412,Hamburg,0,386,207,7.25% ↗
