,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
1,2,Emden,0,155,72,-7.10% ↘
2,3,Wilhelmshaven,1,183,71,-22.40% ↘
3,4,Zweibrücken,0,226,111,-1.77% ↘
4,5,Weiden i.d.OPf.,0,232,93,-19.83% ↘
7,8,Flensburg,0,251,123,-1.99% ↘
8,9,Neumünster,0,259,141,8.88% ↗
16,17,Pirmasens,0,300,159,6.00% ↗
18,19,Schwabach,0,326,160,-1.84% ↘
20,21,Hof,0,338,160,-5.33% ↘
23,24,Landau i.d.Pfalz,0,345,125,-27.54% ↘
24,25,Delmenhorst,0,348,156,-10.34% ↘
26,27,Coburg,0,360,191,6.11% ↗
30,31,Passau,0,376,178,-5.32% ↘
35,36,Straubing,0,409,167,-18.34% ↘
36,37,Trier,0,417,166,-20.38% ↘
37,38,Amberg,0,420,170,-19.05% ↘
40,41,Baden-Baden,0,429,191,-10.96% ↘
41,42,Ansbach,0,431,195,-9.51% ↘
46,47,Frankenthal,0,461,194,-15.84% ↘
47,48,Schwerin,0,473,218,-7.82% ↘
48,49,Oldenburg,0,477,174,-27.04% ↘
51,52,Bayreuth,0,490,252,2.86% ↗
57,58,Aschaffenburg,0,537,223,-16.95% ↘
59,60,Kaufbeuren,0,540,236,-12.59% ↘
60,61,Koblenz,0,546,260,-4.76% ↘
61,62,Bremerhaven,0,548,272,-0.73% ↘
63,64,Memmingen,0,551,252,-8.53% ↘
64,65,Bottrop,0,560,263,-6.07% ↘
73,74,Speyer,0,609,238,-21.84% ↘
76,77,Osnabrück,0,619,289,-6.62% ↘
77,78,Schweinfurt,0,629,298,-5.25% ↘
78,79,Neustadt a.d.Weinstraße,0,637,283,-11.15% ↘
79,80,Wolfsburg,0,638,290,-9.09% ↘
85,86,Salzgitter,0,694,315,-9.22% ↘
87,88,Landshut,0,707,277,-21.64% ↘
90,91,Bamberg,0,726,342,-5.79% ↘
91,92,Erlangen,0,728,305,-16.21% ↘
96,97,Suhl,0,757,357,-5.68% ↘
98,99,Remscheid,0,764,418,9.42% ↗
106,107,Kiel,0,795,401,0.88% ↗
108,109,Kempten,0,799,387,-3.13% ↘
113,114,Würzburg,0,820,381,-7.07% ↘
114,115,Worms,0,830,438,5.54% ↗
116,117,Mülheim a.d.Ruhr,0,835,377,-9.70% ↘
117,118,Brandenburg a.d.Havel,0,837,447,6.81% ↗
120,121,Frankfurt (Oder),0,863,450,4.29% ↗
123,124,Rosenheim,0,882,393,-10.88% ↘
124,125,Darmstadt,0,895,412,-7.93% ↘
126,127,Kaiserslautern,0,901,413,-8.32% ↘
128,129,Solingen,0,907,400,-11.80% ↘
134,135,Lübeck,0,936,502,7.26% ↗
