,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
2,3,Pirmasens,2,1,1,100.00% ↗
4,5,Bayreuth,3,2,1,0.00% →
6,7,Weiden i.d.OPf.,3,2,1,0.00% →
9,10,Brandenburg a.d.Havel,5,3,1,-33.33% ↘
11,12,Neustadt a.d.Weinstraße,3,3,1,-33.33% ↘
12,13,Schwerin,2,3,2,33.33% ↗
15,16,Straubing,9,4,0,-100.00% ↘
17,18,Dessau-Roßlau,8,4,0,-100.00% ↘
20,21,Flensburg,0,4,2,0.00% →
22,23,Landau i.d.Pfalz,3,5,2,-20.00% ↘
27,28,Neumünster,0,5,5,100.00% ↗
29,30,Wilhelmshaven,5,6,1,-66.67% ↘
36,37,Wolfsburg,6,7,1,-71.43% ↘
38,39,Suhl,3,7,3,-14.29% ↘
39,40,Weimar,3,7,1,-71.43% ↘
50,51,Frankfurt (Oder),0,9,3,-33.33% ↘
51,52,Schwabach,0,9,1,-77.78% ↘
65,66,Passau,0,12,5,-16.67% ↘
66,67,Rostock,0,12,6,0.00% →
72,73,Jena,2,13,3,-53.85% ↘
73,74,Potsdam,1,13,4,-38.46% ↘
75,76,Emden,0,13,4,-38.46% ↘
82,83,Coburg,1,15,4,-46.67% ↘
85,86,Amberg,0,15,5,-33.33% ↘
92,93,Magdeburg,0,17,6,-29.41% ↘
99,100,Speyer,0,18,6,-33.33% ↘
100,101,Kempten,0,18,8,-11.11% ↘
102,103,Bremerhaven,1,19,5,-47.37% ↘
107,108,Baden-Baden,0,19,12,26.32% ↗
108,109,Aschaffenburg,0,19,11,15.79% ↗
114,115,Gera,0,20,9,-10.00% ↘
115,116,Salzgitter,3,21,3,-71.43% ↘
117,118,Trier,2,21,5,-52.38% ↘
120,121,Braunschweig,0,21,12,14.29% ↗
122,123,Kaufbeuren,0,21,7,-33.33% ↘
123,124,Osnabrück,3,22,4,-63.64% ↘
124,125,Eisenach,3,22,3,-72.73% ↘
125,126,Koblenz,2,22,7,-36.36% ↘
126,127,Frankenthal,1,22,7,-36.36% ↘
131,132,Hof,0,22,1,-90.91% ↘
138,139,Cottbus,0,24,13,8.33% ↗
139,140,Memmingen,0,24,6,-50.00% ↘
140,141,Rosenheim,0,24,3,-75.00% ↘
141,142,Bottrop,1,25,7,-44.00% ↘
143,144,Ansbach,2,26,6,-53.85% ↘
147,148,Oldenburg,0,26,6,-53.85% ↘
153,154,Heidelberg,1,27,7,-48.15% ↘
158,159,Worms,0,27,9,-33.33% ↘
180,181,Münster,0,32,10,-37.50% ↘
