,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
122,123,Chemnitz,0,3053,1791,17.33% ↗
128,129,Trier,0,3215,1638,1.90% ↗
138,139,Regensburg,0,3425,1546,-9.72% ↘
139,140,Salzgitter,0,3427,1940,13.22% ↗
150,151,Wolfsburg,0,3629,2034,12.10% ↗
167,168,Oldenburg,0,3862,1782,-7.72% ↘
177,178,Bremerhaven,0,4041,2327,15.17% ↗
180,181,Kiel,0,4068,1903,-6.44% ↘
189,190,Pforzheim,0,4316,2283,5.79% ↗
190,191,Heilbronn,0,4362,2376,8.94% ↗
196,197,Bottrop,0,4481,2044,-8.77% ↘
200,201,Lübeck,0,4505,2263,0.47% ↗
203,204,Mülheim a.d.Ruhr,0,4522,1147,-49.27% ↘
204,205,Osnabrück,0,4523,2752,21.69% ↗
211,212,Leverkusen,0,4651,2157,-7.25% ↘
213,214,Braunschweig,0,4681,2603,11.22% ↗
221,222,Rostock,0,4829,2963,22.72% ↗
227,228,Ludwigshafen,0,4955,2353,-5.03% ↘
233,234,Fürth,0,5148,2446,-4.97% ↘
240,241,Remscheid,0,5370,2803,4.39% ↗
256,257,Ulm,0,5656,3021,6.82% ↗
261,262,Darmstadt,0,5787,2987,3.23% ↗
265,266,Mannheim,0,5861,3146,7.35% ↗
269,270,Würzburg,0,5898,2973,0.81% ↗
272,273,Offenbach,0,6011,2890,-3.84% ↘
273,274,Mönchengladbach,0,6019,3041,1.05% ↗
275,276,Potsdam,0,6105,2231,-26.91% ↘
276,277,Mainz,0,6147,3125,1.68% ↗
279,280,Solingen,0,6189,3569,15.33% ↗
280,281,Oberhausen,0,6203,3192,2.92% ↗
287,288,Magdeburg,0,6413,3767,17.48% ↗
290,291,Herne,0,6512,3387,4.02% ↗
293,294,Halle,0,6695,3643,8.83% ↗
295,296,Berlin Treptow-Köpenick,0,6727,3655,8.67% ↗
298,299,Bielefeld,0,6834,4231,23.82% ↗
300,301,Kassel,0,6854,3927,14.59% ↗
301,302,Hagen,0,6876,3833,11.49% ↗
302,303,Ingolstadt,0,6955,3474,-0.10% ↘
306,307,Hamm,0,7088,3615,2.00% ↗
309,310,Berlin Steglitz-Zehlendorf,0,7221,3725,3.17% ↗
314,315,Krefeld,0,7498,3406,-9.15% ↘
325,326,Berlin Marzahn-Hellersdorf,0,7974,5214,30.78% ↗
328,329,Berlin Spandau,0,8110,3433,-15.34% ↘
331,332,Berlin Reinickendorf,0,8248,4001,-2.98% ↘
333,334,Karlsruhe,0,8283,4575,10.47% ↗
335,336,Münster,0,8325,4568,9.74% ↗
338,339,Freiburg i.Breisgau,0,8525,4178,-1.98% ↘
342,343,Gelsenkirchen,0,8851,4120,-6.90% ↘
350,351,Stuttgart,0,9545,5499,15.22% ↗
358,359,Bonn,0,10384,4835,-6.88% ↘
364,365,Berlin Tempelhof-Schöneberg,0,11052,5111,-7.51% ↘
365,366,Berlin Friedrichshain-Kreuzberg,0,11131,4269,-23.30% ↘
366,367,Berlin Lichtenberg,0,11317,5580,-1.39% ↘
370,371,Wiesbaden,0,11672,5302,-9.15% ↘
371,372,Bochum,0,11819,5230,-11.50% ↘
372,373,Wuppertal,0,12029,5713,-5.01% ↘
374,375,Augsburg,0,12102,5836,-3.55% ↘
376,377,Berlin Neukölln,0,12221,4207,-31.15% ↘
383,384,Berlin Mitte,0,13390,5941,-11.26% ↘
386,387,Berlin Pankow,0,14380,5989,-16.70% ↘
387,388,Bremen,0,14573,7215,-0.98% ↘
391,392,Dresden,0,15231,8102,6.39% ↗
392,393,Berlin Charlottenburg-Wilmersdorf,0,15344,6655,-13.26% ↘
395,396,Duisburg,0,15792,7705,-2.42% ↘
396,397,Leipzig,0,15904,8625,8.46% ↗
401,402,Nürnberg,0,18742,7142,-23.79% ↘
402,403,Essen,0,19025,10516,10.55% ↗
404,405,Dortmund,0,24548,11332,-7.67% ↘
405,406,Düsseldorf,0,25402,11121,-12.44% ↘
407,408,Frankfurt am Main,0,36091,17510,-2.97% ↘
408,409,Köln,0,38437,20201,5.11% ↗
409,410,München,0,64989,35585,9.51% ↗
410,411,Hamburg,0,65720,27676,-15.78% ↘
