,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
1,2,Emden,0,173,80,-7.51% ↘
2,3,Wilhelmshaven,0,189,106,12.17% ↗
4,5,Zweibrücken,0,235,111,-5.53% ↘
5,6,Flensburg,0,246,105,-14.63% ↘
7,8,Neumünster,0,267,138,3.37% ↗
8,9,Weiden i.d.OPf.,0,291,113,-22.34% ↘
13,14,Pirmasens,0,311,186,19.61% ↗
15,16,Hof,0,319,151,-5.33% ↘
18,19,Delmenhorst,0,357,163,-8.68% ↘
23,24,Coburg,0,373,182,-2.41% ↘
25,26,Schwabach,0,381,172,-9.71% ↘
31,32,Landau i.d.Pfalz,0,406,170,-16.26% ↘
36,37,Ansbach,0,452,224,-0.88% ↘
38,39,Trier,0,455,230,1.10% ↗
40,41,Amberg,0,466,213,-8.58% ↘
42,43,Baden-Baden,0,475,205,-13.68% ↘
43,44,Straubing,0,483,211,-12.63% ↘
44,45,Frankenthal,0,492,236,-4.07% ↘
46,47,Passau,0,494,195,-21.05% ↘
47,48,Bayreuth,0,499,254,1.80% ↗
51,52,Schwerin,0,516,213,-17.44% ↘
59,60,Koblenz,0,552,289,4.71% ↗
60,61,Bremerhaven,0,554,300,8.30% ↗
62,63,Bottrop,0,572,266,-6.99% ↘
63,64,Oldenburg,0,580,231,-20.34% ↘
64,65,Osnabrück,0,593,225,-24.11% ↘
68,69,Memmingen,0,608,268,-11.84% ↘
69,70,Aschaffenburg,0,615,272,-11.54% ↘
73,74,Kaufbeuren,0,628,295,-6.05% ↘
74,75,Schweinfurt,0,639,327,2.35% ↗
76,77,Speyer,0,652,326,0.00% →
79,80,Neustadt a.d.Weinstraße,0,662,350,5.74% ↗
80,81,Remscheid,0,665,364,9.47% ↗
83,84,Bamberg,0,694,355,2.31% ↗
84,85,Wolfsburg,0,697,336,-3.59% ↘
86,87,Suhl,0,723,365,0.97% ↗
96,97,Kiel,0,776,425,9.54% ↗
100,101,Salzgitter,0,798,384,-3.76% ↘
104,105,Kaiserslautern,0,809,410,1.36% ↗
106,107,Brandenburg a.d.Havel,0,814,506,24.32% ↗
107,108,Erlangen,0,814,401,-1.47% ↘
110,111,Landshut,0,822,388,-5.60% ↘
113,114,Kempten,0,830,400,-3.61% ↘
119,120,Mülheim a.d.Ruhr,0,856,407,-4.91% ↘
120,121,Worms,0,869,521,19.91% ↗
121,122,Lübeck,0,891,414,-7.07% ↘
122,123,Frankfurt (Oder),0,898,451,0.45% ↗
123,124,Würzburg,0,904,383,-15.27% ↘
127,128,Heidelberg,0,928,521,12.28% ↗
129,130,Darmstadt,0,954,436,-8.60% ↘
131,132,Kassel,0,963,463,-3.84% ↘
134,135,Solingen,0,968,423,-12.60% ↘
135,136,Herne,0,976,499,2.25% ↗
137,138,Rosenheim,0,999,419,-16.12% ↘
145,146,Münster,0,1023,507,-0.88% ↘
151,152,Oberhausen,0,1054,516,-2.09% ↘
156,157,Offenbach,0,1070,567,5.98% ↗
160,161,Mainz,0,1087,531,-2.30% ↘
162,163,Weimar,0,1095,559,2.10% ↗
168,169,Leverkusen,0,1145,531,-7.25% ↘
169,170,Hamm,0,1156,603,4.33% ↗
172,173,Ulm,0,1180,535,-9.32% ↘
179,180,Fürth,0,1219,494,-18.95% ↘
188,189,Braunschweig,0,1249,589,-5.68% ↘
195,196,Hagen,0,1335,769,15.21% ↗
201,202,Mönchengladbach,0,1377,498,-27.67% ↘
203,204,Dessau-Roßlau,0,1400,644,-8.00% ↘
205,206,Regensburg,0,1413,645,-8.70% ↘
208,209,Ludwigshafen,0,1444,670,-7.20% ↘
223,224,Wiesbaden,0,1571,914,16.36% ↗
225,226,Rostock,0,1584,927,17.05% ↗
231,232,Potsdam,0,1636,669,-18.22% ↘
232,233,Gera,0,1637,821,0.31% ↗
233,234,Jena,0,1646,862,4.74% ↗
235,236,Krefeld,0,1650,765,-7.27% ↘
237,238,Gelsenkirchen,0,1667,856,2.70% ↗
249,250,Ingolstadt,0,1747,853,-2.35% ↘
256,257,Berlin Steglitz-Zehlendorf,0,1794,821,-8.47% ↘
260,261,Heilbronn,0,1840,983,6.85% ↗
265,266,Bochum,0,1889,859,-9.05% ↘
273,274,Bonn,0,1963,1007,2.60% ↗
274,275,Freiburg i.Breisgau,0,1978,999,1.01% ↗
275,276,Berlin Reinickendorf,0,1997,871,-12.77% ↘
281,282,Berlin Marzahn-Hellersdorf,0,2046,1120,9.48% ↗
283,284,Berlin Charlottenburg-Wilmersdorf,0,2055,959,-6.67% ↘
285,286,Pforzheim,0,2071,1055,1.88% ↗
288,289,Berlin Lichtenberg,0,2106,1053,0.00% →
289,290,Berlin Friedrichshain-Kreuzberg,0,2110,992,-5.97% ↘
290,291,Berlin Spandau,0,2115,1110,4.96% ↗
293,294,Cottbus,0,2152,1217,13.10% ↗
294,295,Karlsruhe,0,2199,1040,-5.41% ↘
307,308,Berlin Treptow-Köpenick,0,2287,1136,-0.66% ↘
313,314,Bremen,0,2392,1202,0.50% ↗
322,323,Berlin Tempelhof-Schöneberg,0,2534,1147,-9.47% ↘
328,329,Wuppertal,0,2600,1422,9.38% ↗
331,332,Bielefeld,0,2668,1164,-12.74% ↘
334,335,Berlin Mitte,0,2697,1369,1.52% ↗
336,337,Duisburg,0,2709,1358,0.26% ↗
348,349,Berlin Neukölln,0,2922,1135,-22.31% ↘
350,351,Essen,0,2957,1436,-2.87% ↘
352,353,Augsburg,0,2988,1350,-9.64% ↘
355,356,Berlin Pankow,0,3052,1356,-11.14% ↘
364,365,Mannheim,0,3257,1553,-4.64% ↘
365,366,Magdeburg,0,3264,1537,-5.82% ↘
366,367,Dortmund,0,3301,1703,3.18% ↗
367,368,Erfurt,0,3337,1679,0.63% ↗
372,373,Halle,0,3503,1863,6.37% ↗
379,380,Düsseldorf,0,3955,2025,2.40% ↗
390,391,Stuttgart,0,5099,2750,7.86% ↗
392,393,Frankfurt am Main,0,5321,2555,-3.97% ↘
395,396,Chemnitz,0,5496,2570,-6.48% ↘
396,397,Nürnberg,0,5522,2533,-8.26% ↘
401,402,Leipzig,0,8856,4010,-9.44% ↘
402,403,Hamburg,0,9014,4483,-0.53% ↘
404,405,Köln,0,9265,4858,4.87% ↗
409,410,Dresden,0,12629,5770,-8.62% ↘
410,411,München,0,13145,6191,-5.80% ↘
