,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
1,2,Zweibrücken,0,11,7,27.27% ↗
2,3,Emden,0,29,17,17.24% ↗
3,4,Pirmasens,2,32,15,-6.25% ↘
7,8,Dessau-Roßlau,1,38,15,-21.05% ↘
9,10,Hof,0,38,12,-36.84% ↘
13,14,Kaufbeuren,0,43,24,11.63% ↗
18,19,Brandenburg a.d.Havel,0,46,20,-13.04% ↘
19,20,Coburg,0,46,25,8.70% ↗
23,24,Flensburg,0,50,30,20.00% ↗
26,27,Landau i.d.Pfalz,0,53,24,-9.43% ↘
28,29,Wilhelmshaven,0,54,28,3.70% ↗
31,32,Bamberg,0,56,30,7.14% ↗
32,33,Weiden i.d.OPf.,0,56,28,0.00% →
33,34,Frankfurt (Oder),0,57,30,5.26% ↗
39,40,Ansbach,0,66,41,24.24% ↗
43,44,Memmingen,0,68,37,8.82% ↗
44,45,Suhl,0,68,32,-5.88% ↘
46,47,Neustadt a.d.Weinstraße,0,70,34,-2.86% ↘
53,54,Remscheid,0,78,49,25.64% ↗
55,56,Passau,0,82,44,7.32% ↗
57,58,Koblenz,0,83,30,-27.71% ↘
60,61,Trier,0,84,43,2.38% ↗
63,64,Neumünster,0,88,50,13.64% ↗
70,71,Schwerin,0,91,38,-16.48% ↘
71,72,Speyer,0,91,43,-5.49% ↘
72,73,Lübeck,0,92,41,-10.87% ↘
73,74,Schwabach,0,92,60,30.43% ↗
79,80,Bayreuth,0,99,39,-21.21% ↘
83,84,Heidelberg,0,102,54,5.88% ↗
88,89,Delmenhorst,0,105,40,-23.81% ↘
90,91,Baden-Baden,0,106,54,1.89% ↗
96,97,Aschaffenburg,0,113,50,-11.50% ↘
101,102,Braunschweig,0,116,52,-10.34% ↘
106,107,Weimar,0,121,82,35.54% ↗
115,116,Amberg,0,128,71,10.94% ↗
116,117,Kaiserslautern,0,128,54,-15.62% ↘
117,118,Frankenthal,0,128,67,4.69% ↗
118,119,Straubing,0,128,86,34.38% ↗
119,120,Worms,0,128,69,7.81% ↗
121,122,Magdeburg,0,129,67,3.88% ↗
123,124,Herne,0,132,64,-3.03% ↘
124,125,Schweinfurt,0,132,54,-18.18% ↘
126,127,Salzgitter,0,133,65,-2.26% ↘
127,128,Halle,0,134,90,34.33% ↗
128,129,Landshut,0,135,72,6.67% ↗
133,134,Jena,0,140,65,-7.14% ↘
137,138,Erlangen,0,142,65,-8.45% ↘
139,140,Leverkusen,0,144,67,-6.94% ↘
149,150,Cottbus,0,148,77,4.05% ↗
152,153,Gera,0,149,71,-4.70% ↘
153,154,Kempten,0,149,94,26.17% ↗
154,155,Bottrop,0,154,92,19.48% ↗
162,163,Mülheim a.d.Ruhr,0,163,69,-15.34% ↘
167,168,Würzburg,0,166,89,7.23% ↗
170,171,Kassel,0,168,71,-15.48% ↘
171,172,Osnabrück,0,168,82,-2.38% ↘
181,182,Darmstadt,0,177,85,-3.95% ↘
185,186,Oldenburg,0,181,91,0.55% ↗
186,187,Solingen,0,183,90,-1.64% ↘
187,188,Wolfsburg,0,183,106,15.85% ↗
188,189,Münster,0,184,99,7.61% ↗
189,190,Hamm,0,185,100,8.11% ↗
200,201,Rostock,0,196,128,30.61% ↗
213,214,Kiel,0,215,115,6.98% ↗
214,215,Krefeld,0,216,108,0.00% →
215,216,Oberhausen,0,216,102,-5.56% ↘
223,224,Potsdam,0,223,104,-6.73% ↘
239,240,Bonn,0,236,108,-8.47% ↘
253,254,Rosenheim,0,252,146,15.87% ↗
257,258,Ulm,0,255,140,9.80% ↗
262,263,Ingolstadt,0,259,129,-0.39% ↘
267,268,Mainz,0,266,136,2.26% ↗
275,276,Bochum,0,286,129,-9.79% ↘
278,279,Fürth,0,287,143,-0.35% ↘
282,283,Berlin Treptow-Köpenick,0,289,150,3.81% ↗
293,294,Offenbach,0,301,133,-11.63% ↘
296,297,Ludwigshafen,0,308,159,3.25% ↗
300,301,Wuppertal,0,311,155,-0.32% ↘
304,305,Regensburg,0,320,219,36.88% ↗
318,319,Berlin Steglitz-Zehlendorf,0,347,191,10.09% ↗
319,320,Wiesbaden,0,350,158,-9.71% ↘
324,325,Chemnitz,0,358,202,12.85% ↗
327,328,Bielefeld,0,363,178,-1.93% ↘
328,329,Freiburg i.Breisgau,0,370,180,-2.70% ↘
333,334,Berlin Marzahn-Hellersdorf,0,385,195,1.30% ↗
335,336,Heilbronn,0,390,162,-16.92% ↘
336,337,Mönchengladbach,0,391,165,-15.60% ↘
337,338,Gelsenkirchen,0,392,196,0.00% →
339,340,Erfurt,0,408,264,29.41% ↗
340,341,Berlin Lichtenberg,0,414,215,3.86% ↗
350,351,Karlsruhe,0,446,248,11.21% ↗
353,354,Berlin Spandau,0,464,225,-3.02% ↘
354,355,Berlin Charlottenburg-Wilmersdorf,0,466,223,-4.29% ↘
362,363,Pforzheim,0,510,234,-8.24% ↘
363,364,Duisburg,0,520,260,0.00% →
364,365,Berlin Pankow,0,523,265,1.34% ↗
366,367,Bremerhaven,0,534,236,-11.61% ↘
368,369,Hagen,0,543,265,-2.39% ↘
370,371,Essen,0,562,248,-11.74% ↘
373,374,Berlin Friedrichshain-Kreuzberg,0,576,309,7.29% ↗
374,375,Berlin Reinickendorf,0,594,302,1.68% ↗
375,376,Berlin Tempelhof-Schöneberg,0,604,301,-0.33% ↘
376,377,Augsburg,0,612,292,-4.58% ↘
377,378,Mannheim,0,613,265,-13.54% ↘
381,382,Dortmund,0,677,328,-3.10% ↘
382,383,Berlin Neukölln,0,690,314,-8.99% ↘
383,384,Leipzig,0,693,377,8.80% ↗
387,388,Bremen,0,768,334,-13.02% ↘
388,389,Düsseldorf,0,781,379,-2.94% ↘
393,394,Berlin Mitte,0,814,473,16.22% ↗
401,402,Dresden,0,1017,531,4.42% ↗
405,406,Köln,0,1299,640,-1.46% ↘
406,407,Nürnberg,0,1358,622,-8.39% ↘
407,408,Frankfurt am Main,0,1389,701,0.94% ↗
408,409,Stuttgart,0,1472,747,1.49% ↗
409,410,Hamburg,0,2335,1080,-7.49% ↘
410,411,München,0,3175,1526,-3.87% ↘
