,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
1,2,Straubing,20,0,0,0.00% →
2,3,Dessau-Roßlau,19,0,0,0.00% →
5,6,Wilhelmshaven,16,0,0,0.00% →
8,9,Suhl,14,0,0,0.00% →
17,18,Bayreuth,7,1,0,-100.00% ↘
21,22,Brandenburg a.d.Havel,6,1,1,100.00% ↗
24,25,Weimar,0,1,1,100.00% ↗
33,34,Landau i.d.Pfalz,5,2,2,100.00% ↗
36,37,Jena,3,2,0,-100.00% ↘
37,38,Weiden i.d.OPf.,2,2,2,100.00% ↗
42,43,Kaufbeuren,10,3,0,-100.00% ↘
44,45,Pirmasens,8,3,0,-100.00% ↘
45,46,Flensburg,8,3,0,-100.00% ↘
48,49,Memmingen,6,3,1,-33.33% ↘
50,51,Rosenheim,4,3,1,-33.33% ↘
51,52,Frankfurt (Oder),4,3,2,33.33% ↗
52,53,Schwabach,3,3,2,33.33% ↗
55,56,Bremerhaven,0,3,2,33.33% ↗
62,63,Magdeburg,10,4,0,-100.00% ↘
67,68,Erfurt,0,4,1,-50.00% ↘
70,71,Amberg,10,5,0,-100.00% ↘
74,75,Eisenach,5,5,3,20.00% ↗
77,78,Hof,3,5,2,-20.00% ↘
79,80,Coburg,2,5,2,-20.00% ↘
80,81,Neustadt a.d.Weinstraße,2,5,5,100.00% ↗
81,82,Potsdam,1,5,2,-20.00% ↘
86,87,Passau,7,6,0,-100.00% ↘
90,91,Kempten,3,6,2,-33.33% ↘
93,94,Schwerin,0,6,3,0.00% →
97,98,Frankenthal,5,7,3,-14.29% ↘
99,100,Emden,1,7,2,-42.86% ↘
105,106,Trier,0,7,4,14.29% ↗
107,108,Rostock,5,8,1,-75.00% ↘
109,110,Salzgitter,4,8,6,50.00% ↗
110,111,Speyer,4,8,1,-75.00% ↘
111,112,Neumünster,3,8,3,-25.00% ↘
112,113,Delmenhorst,3,8,1,-75.00% ↘
114,115,Oldenburg,1,8,4,0.00% →
120,121,Cottbus,0,8,2,-50.00% ↘
124,125,Worms,0,8,3,-25.00% ↘
132,133,Osnabrück,0,9,4,-11.11% ↘
145,146,Koblenz,0,10,7,40.00% ↗
152,153,Ansbach,3,11,10,81.82% ↗
160,161,Gera,0,11,5,-9.09% ↘
161,162,Halle,0,11,4,-27.27% ↘
177,178,Lübeck,0,12,6,0.00% →
179,180,Erlangen,2,13,5,-23.08% ↘
180,181,Remscheid,1,13,6,-7.69% ↘
182,183,Bottrop,0,13,8,23.08% ↗
186,187,Mülheim a.d.Ruhr,0,13,1,-84.62% ↘
190,191,Regensburg,1,14,6,-14.29% ↘
193,194,Aschaffenburg,0,14,5,-28.57% ↘
208,209,Bielefeld,0,16,3,-62.50% ↘
212,213,Herne,0,17,4,-52.94% ↘
213,214,Wolfsburg,0,17,13,52.94% ↗
214,215,Münster,0,17,9,5.88% ↗
230,231,Kaiserslautern,0,19,10,5.26% ↗
231,232,Zweibrücken,3,20,3,-70.00% ↘
235,236,Chemnitz,0,20,12,20.00% ↗
236,237,Freiburg i.Breisgau,0,20,11,10.00% ↗
248,249,Offenbach,0,21,11,4.76% ↗
249,250,Berlin Steglitz-Zehlendorf,1,22,10,-9.09% ↘
256,257,Kassel,0,22,8,-27.27% ↘
258,259,Landshut,3,23,4,-65.22% ↘
259,260,Leverkusen,3,23,10,-13.04% ↘
261,262,Baden-Baden,0,23,13,13.04% ↗
262,263,Karlsruhe,0,23,16,39.13% ↗
263,264,Mönchengladbach,0,23,6,-47.83% ↘
265,266,Ingolstadt,1,24,11,-8.33% ↘
267,268,Schweinfurt,0,24,9,-25.00% ↘
275,276,Braunschweig,0,25,7,-44.00% ↘
279,280,Bamberg,2,26,6,-53.85% ↘
