,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
0,1,Zweibrücken,0,16,6,-25.00% ↘
4,5,Emden,1,25,14,12.00% ↗
8,9,Suhl,1,31,22,41.94% ↗
11,12,Coburg,0,33,17,3.03% ↗
14,15,Weiden i.d.OPf.,0,38,24,26.32% ↗
15,16,Frankfurt (Oder),0,42,28,33.33% ↗
16,17,Dessau-Roßlau,1,43,24,11.63% ↗
18,19,Pirmasens,0,45,28,24.44% ↗
23,24,Hof,1,53,31,16.98% ↗
24,25,Ansbach,2,54,14,-48.15% ↘
32,33,Wilhelmshaven,1,59,22,-25.42% ↘
37,38,Kaufbeuren,0,62,22,-29.03% ↘
38,39,Flensburg,0,62,25,-19.35% ↘
39,40,Landau i.d.Pfalz,0,63,21,-33.33% ↘
41,42,Straubing,0,64,32,0.00% →
55,56,Bamberg,0,71,30,-15.49% ↘
56,57,Remscheid,0,71,40,12.68% ↗
57,58,Memmingen,0,72,43,19.44% ↗
61,62,Weimar,0,74,38,2.70% ↗
68,69,Baden-Baden,0,80,50,25.00% ↗
69,70,Schwabach,0,81,38,-6.17% ↘
70,71,Koblenz,1,82,45,9.76% ↗
71,72,Trier,0,84,42,0.00% →
72,73,Passau,0,85,44,3.53% ↗
78,79,Schwerin,0,89,64,43.82% ↗
81,82,Brandenburg a.d.Havel,1,90,40,-11.11% ↘
83,84,Heidelberg,0,90,45,0.00% →
85,86,Delmenhorst,2,93,53,13.98% ↗
90,91,Kempten,0,94,38,-19.15% ↘
92,93,Wolfsburg,0,94,36,-23.40% ↘
100,101,Lübeck,0,98,46,-6.12% ↘
102,103,Neustadt a.d.Weinstraße,0,100,42,-16.00% ↘
103,104,Neumünster,0,101,44,-12.87% ↘
113,114,Amberg,0,108,57,5.56% ↗
116,117,Speyer,0,111,56,0.90% ↗
118,119,Bottrop,1,113,54,-4.42% ↘
125,126,Osnabrück,0,116,69,18.97% ↗
127,128,Rostock,0,116,70,20.69% ↗
130,131,Gera,1,120,66,10.00% ↗
132,133,Cottbus,0,121,61,0.83% ↗
135,136,Bayreuth,0,123,64,4.07% ↗
136,137,Halle,0,123,37,-39.84% ↘
140,141,Frankenthal,0,129,65,0.78% ↗
144,145,Magdeburg,0,133,68,2.26% ↗
148,149,Braunschweig,0,139,54,-22.30% ↘
155,156,Landshut,0,143,70,-2.10% ↘
156,157,Aschaffenburg,0,143,73,2.10% ↗
158,159,Jena,0,146,75,2.74% ↗
162,163,Erlangen,0,149,71,-4.70% ↘
168,169,Salzgitter,1,152,66,-13.16% ↘
188,189,Schweinfurt,0,174,87,0.00% →
190,191,Solingen,1,176,88,0.00% →
196,197,Herne,0,179,82,-8.38% ↘
199,200,Rosenheim,0,183,93,1.64% ↗
201,202,Worms,0,184,94,2.17% ↗
203,204,Chemnitz,0,186,128,37.63% ↗
214,215,Würzburg,0,194,76,-21.65% ↘
218,219,Kaiserslautern,1,202,95,-5.94% ↘
221,222,Oldenburg,0,206,98,-4.85% ↘
226,227,Ulm,0,210,114,8.57% ↗
231,232,Krefeld,0,216,104,-3.70% ↘
240,241,Mülheim a.d.Ruhr,0,226,90,-20.35% ↘
243,244,Hamm,0,227,87,-23.35% ↘
245,246,Potsdam,0,228,123,7.89% ↗
251,252,Kiel,0,234,99,-15.38% ↘
258,259,Leverkusen,0,239,99,-17.15% ↘
261,262,Ingolstadt,0,241,119,-1.24% ↘
262,263,Kassel,0,241,117,-2.90% ↘
267,268,Darmstadt,0,252,107,-15.08% ↘
271,272,Münster,0,255,82,-35.69% ↘
281,282,Berlin Steglitz-Zehlendorf,0,263,141,7.22% ↗
285,286,Regensburg,0,268,120,-10.45% ↘
294,295,Erfurt,1,291,163,12.03% ↗
296,297,Bochum,1,293,151,3.07% ↗
302,303,Berlin Marzahn-Hellersdorf,1,301,164,8.97% ↗
307,308,Berlin Treptow-Köpenick,1,310,159,2.58% ↗
308,309,Oberhausen,0,311,139,-10.61% ↘
311,312,Fürth,0,312,177,13.46% ↗
317,318,Mainz,0,323,160,-0.93% ↘
320,321,Berlin Lichtenberg,1,327,159,-2.75% ↘
328,329,Ludwigshafen,0,342,152,-11.11% ↘
329,330,Bonn,0,347,173,-0.29% ↘
330,331,Heilbronn,0,350,206,17.71% ↗
333,334,Freiburg i.Breisgau,0,360,179,-0.56% ↘
336,337,Berlin Spandau,1,373,200,7.24% ↗
343,344,Wiesbaden,0,395,200,1.27% ↗
345,346,Offenbach,0,407,204,0.25% ↗
347,348,Berlin Charlottenburg-Wilmersdorf,0,416,214,2.88% ↗
348,349,Bielefeld,0,424,191,-9.91% ↘
349,350,Karlsruhe,0,426,204,-4.23% ↘
350,351,Gelsenkirchen,1,427,200,-6.32% ↘
352,353,Mönchengladbach,0,439,235,7.06% ↗
360,361,Leipzig,0,471,267,13.38% ↗
363,364,Berlin Reinickendorf,1,504,240,-4.76% ↘
364,365,Berlin Pankow,1,511,268,4.89% ↗
365,366,Hagen,0,517,260,0.58% ↗
366,367,Wuppertal,0,517,198,-23.40% ↘
367,368,Pforzheim,0,520,274,5.38% ↗
371,372,Berlin Tempelhof-Schöneberg,1,540,276,2.22% ↗
373,374,Berlin Friedrichshain-Kreuzberg,1,551,304,10.34% ↗
376,377,Duisburg,0,574,241,-16.03% ↘
378,379,Bremerhaven,0,615,295,-4.07% ↘
379,380,Berlin Neukölln,1,626,296,-5.43% ↘
380,381,Augsburg,0,638,327,2.51% ↗
382,383,Mannheim,0,651,350,7.53% ↗
385,386,Berlin Mitte,1,706,340,-3.68% ↘
386,387,Dresden,0,709,394,11.14% ↗
392,393,Dortmund,0,752,375,-0.27% ↘
394,395,Essen,1,823,367,-10.81% ↘
400,401,Bremen,0,951,488,2.63% ↗
402,403,Düsseldorf,0,984,426,-13.41% ↘
404,405,Köln,0,1369,691,0.95% ↗
405,406,Frankfurt am Main,0,1379,645,-6.45% ↘
406,407,Stuttgart,0,1441,679,-5.76% ↘
407,408,Nürnberg,0,1483,826,11.40% ↗
409,410,Hamburg,0,2448,1308,6.86% ↗
410,411,München,0,3000,1386,-7.60% ↘
