,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
2,3,Emden,0,184,91,-1.09% ↘
3,4,Wilhelmshaven,0,186,104,11.83% ↗
5,6,Zweibrücken,1,238,118,-0.84% ↘
6,7,Flensburg,0,246,109,-11.38% ↘
7,8,Neumünster,0,256,120,-6.25% ↘
9,10,Pirmasens,1,287,142,-1.05% ↘
11,12,Hof,0,308,153,-0.65% ↘
16,17,Weiden i.d.OPf.,0,337,132,-21.66% ↘
20,21,Delmenhorst,1,368,186,1.09% ↗
24,25,Coburg,0,390,181,-7.18% ↘
25,26,Schwabach,0,393,169,-13.99% ↘
28,29,Landau i.d.Pfalz,2,403,158,-21.59% ↘
35,36,Amberg,0,456,218,-4.39% ↘
37,38,Trier,0,469,258,10.02% ↗
40,41,Ansbach,0,478,269,12.55% ↗
41,42,Straubing,0,482,218,-9.54% ↘
42,43,Baden-Baden,0,487,215,-11.70% ↘
44,45,Frankenthal,0,493,240,-2.64% ↘
46,47,Passau,0,503,207,-17.69% ↘
49,50,Koblenz,0,512,250,-2.34% ↘
57,58,Bayreuth,0,552,254,-7.97% ↘
58,59,Bottrop,0,553,271,-1.99% ↘
62,63,Schwerin,0,573,225,-21.47% ↘
63,64,Bremerhaven,0,577,302,4.68% ↗
70,71,Memmingen,0,613,277,-9.62% ↘
71,72,Schweinfurt,0,623,335,7.54% ↗
72,73,Oldenburg,0,626,271,-13.42% ↘
73,74,Remscheid,0,648,341,5.25% ↗
74,75,Osnabrück,0,659,288,-12.59% ↘
75,76,Kaufbeuren,0,660,310,-6.06% ↘
76,77,Aschaffenburg,0,667,307,-7.95% ↘
78,79,Neustadt a.d.Weinstraße,1,679,356,4.86% ↗
79,80,Speyer,0,680,338,-0.59% ↘
82,83,Brandenburg a.d.Havel,2,698,390,11.75% ↗
86,87,Wolfsburg,0,709,338,-4.65% ↘
87,88,Kiel,0,711,397,11.67% ↗
89,90,Bamberg,0,717,389,8.51% ↗
91,92,Suhl,0,729,389,6.72% ↗
94,95,Kaiserslautern,2,772,482,24.87% ↗
106,107,Landshut,0,832,411,-1.20% ↘
107,108,Salzgitter,2,833,379,-9.00% ↘
110,111,Mülheim a.d.Ruhr,1,840,374,-10.95% ↘
111,112,Erlangen,0,842,407,-3.33% ↘
116,117,Worms,0,852,457,7.28% ↗
117,118,Lübeck,1,854,409,-4.22% ↘
120,121,Kempten,0,876,409,-6.62% ↘
121,122,Heidelberg,0,882,507,14.97% ↗
123,124,Frankfurt (Oder),0,909,437,-3.85% ↘
130,131,Würzburg,0,981,421,-14.17% ↘
132,133,Kassel,0,982,472,-3.87% ↘
134,135,Darmstadt,0,1004,494,-1.59% ↘
135,136,Solingen,2,1009,506,0.30% ↗
136,137,Herne,0,1009,515,2.08% ↗
138,139,Offenbach,0,1024,537,4.88% ↗
143,144,Weimar,1,1033,671,29.91% ↗
148,149,Mainz,0,1058,487,-7.94% ↘
154,155,Oberhausen,0,1095,569,3.93% ↗
155,156,Münster,0,1096,503,-8.21% ↘
165,166,Hamm,0,1136,607,6.87% ↗
172,173,Rosenheim,0,1187,504,-15.08% ↘
174,175,Leverkusen,0,1190,579,-2.69% ↘
175,176,Wiesbaden,0,1194,525,-12.06% ↘
176,177,Ulm,0,1198,599,0.00% →
179,180,Braunschweig,0,1230,611,-0.65% ↘
188,189,Fürth,0,1299,530,-18.40% ↘
189,190,Hagen,0,1300,672,3.38% ↗
202,203,Dessau-Roßlau,1,1410,625,-11.35% ↘
205,206,Rostock,0,1433,835,16.54% ↗
206,207,Regensburg,0,1438,669,-6.95% ↘
211,212,Ludwigshafen,0,1480,664,-10.27% ↘
220,221,Mönchengladbach,0,1546,569,-26.39% ↘
222,223,Jena,0,1564,861,10.10% ↗
223,224,Krefeld,0,1564,770,-1.53% ↘
234,235,Potsdam,1,1660,742,-10.60% ↘
237,238,Gelsenkirchen,0,1679,963,14.71% ↗
243,244,Gera,1,1718,793,-7.68% ↘
246,247,Ingolstadt,0,1735,841,-3.05% ↘
250,251,Heilbronn,0,1777,1018,14.58% ↗
252,253,Berlin Marzahn-Hellersdorf,1,1792,1141,27.34% ↗
260,261,Berlin Steglitz-Zehlendorf,0,1872,825,-11.86% ↘
261,262,Berlin Spandau,0,1873,1082,15.54% ↗
268,269,Pforzheim,0,1930,934,-3.21% ↘
275,276,Bochum,0,1974,953,-3.44% ↘
276,277,Bonn,0,1980,1031,4.14% ↗
277,278,Freiburg i.Breisgau,0,2003,1024,2.25% ↗
289,290,Berlin Lichtenberg,2,2120,1035,-2.36% ↘
290,291,Berlin Friedrichshain-Kreuzberg,0,2129,976,-8.31% ↘
294,295,Cottbus,0,2164,1251,15.62% ↗
296,297,Berlin Reinickendorf,0,2196,934,-14.94% ↘
297,298,Berlin Charlottenburg-Wilmersdorf,1,2242,1029,-8.21% ↘
299,300,Karlsruhe,0,2260,1102,-2.48% ↘
309,310,Bremen,0,2328,1137,-2.32% ↘
311,312,Berlin Treptow-Köpenick,2,2366,1202,1.61% ↗
323,324,Wuppertal,0,2540,1347,6.06% ↗
326,327,Bielefeld,0,2608,1070,-17.94% ↘
329,330,Berlin Mitte,2,2647,1131,-14.54% ↘
330,331,Berlin Tempelhof-Schöneberg,2,2661,1169,-12.14% ↘
334,335,Duisburg,0,2733,1397,2.23% ↗
356,357,Essen,0,3003,1589,5.83% ↗
358,359,Berlin Neukölln,0,3057,1316,-13.90% ↘
360,361,Augsburg,0,3124,1417,-9.28% ↘
362,363,Berlin Pankow,1,3186,1340,-15.88% ↘
363,364,Dortmund,0,3200,1657,3.56% ↗
364,365,Magdeburg,0,3276,1628,-0.61% ↘
367,368,Mannheim,0,3326,1615,-2.89% ↘
369,370,Erfurt,2,3424,1700,-0.70% ↘
370,371,Halle,0,3468,1845,6.40% ↗
376,377,Düsseldorf,0,3931,1943,-1.14% ↘
386,387,Stuttgart,1,4602,2289,-0.52% ↘
393,394,Frankfurt am Main,0,5534,2705,-2.24% ↘
395,396,Nürnberg,0,5664,2668,-5.79% ↘
396,397,Chemnitz,0,5713,2686,-5.97% ↘
401,402,Köln,0,8221,4603,11.98% ↗
402,403,Leipzig,0,8668,4102,-5.35% ↘
404,405,Hamburg,0,9163,4577,-0.10% ↘
409,410,Dresden,0,12804,5156,-19.46% ↘
410,411,München,0,13670,6240,-8.71% ↘
