,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
0,1,Suhl,0,212,143,34.91% ↗
6,7,Zweibrücken,1,507,323,27.42% ↗
9,10,Coburg,0,527,320,21.44% ↗
11,12,Gera,1,547,341,24.68% ↗
13,14,Weimar,1,553,306,10.67% ↗
14,15,Neustadt a.d.Weinstraße,1,579,330,13.99% ↗
16,17,Pirmasens,1,585,386,31.97% ↗
22,23,Hof,0,710,457,28.73% ↗
23,24,Landau i.d.Pfalz,1,750,410,9.33% ↗
24,25,Emden,0,754,427,13.26% ↗
26,27,Frankenthal,0,812,421,3.69% ↗
28,29,Ansbach,0,842,559,32.78% ↗
29,30,Amberg,0,869,585,34.64% ↗
32,33,Weiden i.d.OPf.,0,892,539,20.85% ↗
34,35,Memmingen,0,906,521,15.01% ↗
36,37,Speyer,0,936,445,-4.91% ↘
37,38,Passau,0,943,531,12.62% ↗
47,48,Dessau-Roßlau,1,1067,753,41.14% ↗
49,50,Kaufbeuren,0,1069,612,14.50% ↗
50,51,Schwabach,0,1075,574,6.79% ↗
52,53,Wilhelmshaven,0,1124,676,20.28% ↗
55,56,Jena,0,1185,668,12.74% ↗
57,58,Straubing,0,1200,775,29.17% ↗
59,60,Bamberg,0,1223,701,14.64% ↗
71,72,Baden-Baden,0,1421,808,13.72% ↗
73,74,Brandenburg a.d.Havel,2,1493,940,25.92% ↗
75,76,Worms,0,1504,935,24.34% ↗
77,78,Aschaffenburg,0,1509,1160,53.74% ↗
80,81,Chemnitz,0,1547,891,15.19% ↗
84,85,Schweinfurt,0,1582,916,15.80% ↗
85,86,Frankfurt (Oder),0,1594,1021,28.11% ↗
86,87,Bayreuth,0,1652,1041,26.03% ↗
88,89,Kempten,0,1664,1043,25.36% ↗
89,90,Cottbus,0,1690,889,5.21% ↗
91,92,Erlangen,0,1705,744,-12.73% ↘
98,99,Erfurt,1,1782,1066,19.64% ↗
103,104,Neumünster,0,1836,1001,9.04% ↗
111,112,Heidelberg,0,1918,1094,14.08% ↗
113,114,Landshut,0,1938,1140,17.65% ↗
119,120,Koblenz,1,1982,544,-45.11% ↘
122,123,Wolfsburg,1,1999,1237,23.76% ↗
125,126,Delmenhorst,1,2038,888,-12.86% ↘
126,127,Rosenheim,0,2050,1316,28.39% ↗
128,129,Flensburg,0,2071,1097,5.94% ↗
141,142,Osnabrück,0,2188,789,-27.88% ↘
149,150,Kaiserslautern,2,2308,1243,7.71% ↗
156,157,Trier,0,2419,1484,22.70% ↗
167,168,Schwerin,0,2494,1530,22.69% ↗
177,178,Salzgitter,2,2616,1442,10.24% ↗
190,191,Pforzheim,0,2784,1678,20.55% ↗
211,212,Magdeburg,0,3230,1854,14.80% ↗
216,217,Heilbronn,0,3307,1921,16.18% ↗
218,219,Ulm,0,3321,2103,26.65% ↗
221,222,Bremerhaven,0,3344,1751,4.72% ↗
223,224,Regensburg,0,3356,2030,20.98% ↗
226,227,Berlin Marzahn-Hellersdorf,1,3441,1948,13.22% ↗
228,229,Bottrop,0,3482,2098,20.51% ↗
237,238,Ludwigshafen,0,3613,2094,15.91% ↗
240,241,Rostock,0,3675,2009,9.33% ↗
245,246,Fürth,0,3759,2374,26.31% ↗
246,247,Braunschweig,0,3768,2006,6.48% ↗
257,258,Oldenburg,0,4020,2055,2.24% ↗
258,259,Remscheid,1,4030,2595,28.78% ↗
263,264,Mülheim a.d.Ruhr,1,4090,1809,-11.54% ↘
269,270,Würzburg,0,4166,2472,18.67% ↗
274,275,Kassel,0,4274,2583,20.87% ↗
275,276,Leverkusen,0,4307,2610,21.20% ↗
279,280,Halle,0,4414,2850,29.13% ↗
282,283,Oberhausen,0,4504,2449,8.75% ↗
284,285,Hagen,0,4565,2670,16.98% ↗
286,287,Lübeck,1,4601,2231,-3.02% ↘
292,293,Offenbach,0,4703,2897,23.20% ↗
296,297,Kiel,0,4827,2187,-9.38% ↘
300,301,Ingolstadt,0,4872,2951,21.14% ↗
301,302,Herne,0,4895,3094,26.41% ↗
302,303,Darmstadt,0,4946,2645,6.96% ↗
305,306,Mannheim,0,5058,2462,-2.65% ↘
306,307,Hamm,0,5084,3136,23.37% ↗
307,308,Mainz,0,5138,2583,0.54% ↗
312,313,Solingen,2,5372,3342,24.42% ↗
316,317,Mönchengladbach,0,5423,2121,-21.78% ↘
322,323,Augsburg,0,5931,2361,-20.38% ↘
323,324,Bielefeld,0,5954,2245,-24.59% ↘
324,325,Münster,0,5960,3918,31.48% ↗
328,329,Berlin Treptow-Köpenick,2,6059,2975,-1.80% ↘
331,332,Karlsruhe,0,6188,3415,10.37% ↗
337,338,Krefeld,0,6419,3718,15.84% ↗
343,344,Freiburg i.Breisgau,0,6527,3749,14.88% ↗
344,345,Potsdam,1,6560,3296,0.49% ↗
350,351,Berlin Steglitz-Zehlendorf,0,6822,2905,-14.83% ↘
354,355,Berlin Charlottenburg-Wilmersdorf,0,7228,3627,0.36% ↗
356,357,Gelsenkirchen,0,7238,4051,11.94% ↗
359,360,Berlin Reinickendorf,0,7529,3920,4.13% ↗
366,367,Bochum,0,8092,5739,41.84% ↗
368,369,Berlin Lichtenberg,1,8254,4352,5.45% ↗
377,378,Berlin Spandau,1,9496,5130,8.05% ↗
378,379,Wuppertal,0,9633,5551,15.25% ↗
379,380,Dresden,0,9782,6059,23.88% ↗
380,381,Stuttgart,1,9858,5070,2.86% ↗
381,382,Wiesbaden,0,10206,5574,9.23% ↗
382,383,Bonn,0,10362,5413,4.48% ↗
385,386,Leipzig,0,10686,6391,19.61% ↗
391,392,Duisburg,0,12503,7254,16.04% ↗
392,393,Essen,0,12564,7026,11.84% ↗
396,397,Berlin Friedrichshain-Kreuzberg,0,13533,7556,11.67% ↗
397,398,Berlin Tempelhof-Schöneberg,2,14327,10015,39.81% ↗
398,399,Berlin Neukölln,0,15475,8659,11.91% ↗
399,400,Nürnberg,0,16035,10505,31.03% ↗
400,401,Bremen,0,17050,9144,7.26% ↗
401,402,Dortmund,0,17485,10991,25.72% ↗
402,403,Berlin Pankow,0,17538,9129,4.11% ↗
404,405,Berlin Mitte,0,19996,9135,-8.63% ↘
