,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
1,2,Emden,0,113,62,9.73% ↗
2,3,Pirmasens,0,127,73,14.96% ↗
4,5,Zweibrücken,0,150,103,37.33% ↗
6,7,Wilhelmshaven,0,194,104,7.22% ↗
11,12,Flensburg,0,246,138,12.20% ↗
12,13,Trier,0,247,141,14.17% ↗
17,18,Amberg,0,281,140,-0.36% ↘
19,20,Hof,0,292,140,-4.11% ↘
26,27,Frankenthal,0,321,199,23.99% ↗
28,29,Delmenhorst,0,334,168,0.60% ↗
29,30,Koblenz,0,335,216,28.96% ↗
30,31,Coburg,0,336,156,-7.14% ↘
31,32,Neumünster,0,337,195,15.73% ↗
32,33,Bremerhaven,0,338,189,11.83% ↗
34,35,Neustadt a.d.Weinstraße,0,340,213,25.29% ↗
40,41,Kaiserslautern,0,368,226,22.83% ↗
47,48,Speyer,0,394,250,26.90% ↗
49,50,Osnabrück,0,396,188,-5.05% ↘
50,51,Weiden i.d.OPf.,0,396,232,17.17% ↗
57,58,Bottrop,0,418,216,3.35% ↗
58,59,Schwerin,0,420,304,44.76% ↗
60,61,Ansbach,0,427,256,19.91% ↗
61,62,Landau i.d.Pfalz,0,430,265,23.26% ↗
65,66,Baden-Baden,0,445,263,18.20% ↗
66,67,Remscheid,0,451,260,15.30% ↗
67,68,Brandenburg a.d.Havel,0,452,292,29.20% ↗
69,70,Suhl,0,471,283,20.17% ↗
70,71,Oldenburg,0,477,294,23.27% ↗
73,74,Schwabach,0,491,265,7.94% ↗
77,78,Schweinfurt,0,510,264,3.53% ↗
81,82,Bayreuth,0,532,309,16.17% ↗
86,87,Kaufbeuren,0,546,339,24.18% ↗
87,88,Frankfurt (Oder),0,547,343,25.41% ↗
88,89,Wolfsburg,0,547,329,20.29% ↗
94,95,Weimar,0,567,276,-2.65% ↘
98,99,Mülheim a.d.Ruhr,0,583,355,21.78% ↗
104,105,Memmingen,0,597,286,-4.19% ↘
105,106,Worms,0,605,325,7.44% ↗
109,110,Aschaffenburg,0,613,344,12.23% ↗
111,112,Bamberg,0,639,340,6.42% ↗
112,113,Straubing,0,639,296,-7.36% ↘
116,117,Oberhausen,0,647,399,23.34% ↗
117,118,Kiel,0,652,345,5.83% ↗
118,119,Lübeck,0,657,370,12.63% ↗
124,125,Kassel,0,669,399,19.28% ↗
127,128,Darmstadt,0,684,397,16.08% ↗
129,130,Salzgitter,0,697,422,21.09% ↗
133,134,Herne,0,708,425,20.06% ↗
135,136,Braunschweig,0,714,433,21.29% ↗
136,137,Erlangen,0,723,386,6.78% ↗
138,139,Heidelberg,0,732,402,9.84% ↗
139,140,Hamm,0,739,453,22.60% ↗
140,141,Passau,0,739,392,6.09% ↗
148,149,Mainz,0,822,465,13.14% ↗
151,152,Solingen,0,840,466,10.95% ↗
154,155,Würzburg,0,851,491,15.39% ↗
155,156,Landshut,0,854,499,16.86% ↗
157,158,Offenbach,0,864,422,-2.31% ↘
163,164,Hagen,0,899,531,18.13% ↗
166,167,Dessau-Roßlau,0,925,558,20.65% ↗
171,172,Cottbus,0,976,661,35.45% ↗
172,173,Münster,0,977,527,7.88% ↗
178,179,Jena,0,993,584,17.62% ↗
181,182,Kempten,0,1000,479,-4.20% ↘
184,185,Leverkusen,0,1021,580,13.61% ↗
186,187,Rosenheim,0,1028,654,27.24% ↗
189,190,Gera,0,1044,636,21.84% ↗
191,192,Wiesbaden,0,1050,570,8.57% ↗
193,194,Rostock,0,1055,550,4.27% ↗
198,199,Krefeld,0,1087,652,19.96% ↗
199,200,Berlin Marzahn-Hellersdorf,0,1089,480,-11.85% ↘
200,201,Ludwigshafen,0,1101,658,19.53% ↗
203,204,Mönchengladbach,0,1151,645,12.08% ↗
214,215,Gelsenkirchen,0,1199,720,20.10% ↗
215,216,Ulm,0,1202,664,10.48% ↗
221,222,Potsdam,0,1242,630,1.45% ↗
240,241,Bonn,0,1402,919,31.10% ↗
244,245,Fürth,0,1430,767,7.27% ↗
250,251,Pforzheim,0,1450,799,10.21% ↗
252,253,Heilbronn,0,1451,782,7.79% ↗
262,263,Freiburg i.Breisgau,0,1509,784,3.91% ↗
267,268,Bochum,0,1538,886,15.21% ↗
268,269,Ingolstadt,0,1538,826,7.41% ↗
271,272,Wuppertal,0,1547,864,11.70% ↗
286,287,Regensburg,0,1657,793,-4.28% ↘
290,291,Bremen,0,1677,1048,24.99% ↗
291,292,Berlin Spandau,0,1699,957,12.65% ↗
294,295,Berlin Lichtenberg,0,1739,1007,15.81% ↗
295,296,Magdeburg,0,1758,1086,23.55% ↗
299,300,Bielefeld,0,1824,1057,15.90% ↗
301,302,Berlin Steglitz-Zehlendorf,0,1835,733,-20.11% ↘
305,306,Duisburg,0,1874,1045,11.53% ↗
317,318,Berlin Treptow-Köpenick,0,1960,1130,15.31% ↗
324,325,Essen,0,2057,1217,18.33% ↗
330,331,Halle,0,2116,1272,20.23% ↗
334,335,Berlin Charlottenburg-Wilmersdorf,0,2149,1287,19.78% ↗
337,338,Berlin Reinickendorf,0,2169,1212,11.76% ↗
345,346,Karlsruhe,0,2284,1258,10.16% ↗
350,351,Berlin Tempelhof-Schöneberg,0,2329,1110,-4.68% ↘
351,352,Erfurt,0,2366,1263,6.76% ↗
356,357,Berlin Neukölln,0,2544,1268,-0.31% ↘
361,362,Dortmund,0,2653,1533,15.57% ↗
362,363,Berlin Friedrichshain-Kreuzberg,0,2681,1279,-4.59% ↘
369,370,Berlin Mitte,0,2798,1397,-0.14% ↘
370,371,Mannheim,0,2858,1629,14.00% ↗
373,374,Düsseldorf,0,3218,1876,16.59% ↗
376,377,Berlin Pankow,0,3321,1708,2.86% ↗
378,379,Augsburg,0,3383,1756,3.81% ↗
387,388,Chemnitz,0,3874,2277,17.55% ↗
391,392,Stuttgart,0,4451,2109,-5.23% ↘
397,398,Frankfurt am Main,0,4955,2864,15.60% ↗
400,401,Nürnberg,0,5544,3074,10.89% ↗
402,403,Köln,0,6285,3590,14.24% ↗
404,405,Leipzig,0,6919,4157,20.16% ↗
405,406,Hamburg,0,7590,4045,6.59% ↗
409,410,Dresden,0,9896,3812,-22.96% ↘
410,411,München,0,17540,10330,17.79% ↗
