,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
0,1,Zweibrücken,2,170,93,9.41% ↗
2,3,Suhl,0,189,84,-11.11% ↘
3,4,Pirmasens,1,198,93,-6.06% ↘
5,6,Coburg,0,241,166,37.76% ↗
8,9,Ansbach,0,286,176,23.08% ↗
10,11,Schwabach,0,294,193,31.29% ↗
12,13,Amberg,0,307,171,11.40% ↗
13,14,Hof,0,309,197,27.51% ↗
16,17,Neustadt a.d.Weinstraße,0,318,127,-20.13% ↘
17,18,Straubing,0,325,205,26.15% ↗
19,20,Emden,0,340,172,1.18% ↗
20,21,Weiden i.d.OPf.,0,350,244,39.43% ↗
21,22,Weimar,1,365,164,-10.14% ↘
23,24,Landau i.d.Pfalz,1,371,181,-2.43% ↘
26,27,Kaufbeuren,0,383,246,28.46% ↗
29,30,Memmingen,0,406,241,18.72% ↗
30,31,Dessau-Roßlau,1,409,220,7.58% ↗
31,32,Gera,1,410,165,-19.51% ↘
33,34,Frankenthal,0,416,232,11.54% ↗
36,37,Passau,0,450,282,25.33% ↗
43,44,Frankfurt (Oder),0,486,244,0.41% ↗
45,46,Wilhelmshaven,0,492,242,-1.63% ↘
49,50,Bamberg,0,509,284,11.59% ↗
51,52,Speyer,0,524,307,17.18% ↗
57,58,Aschaffenburg,0,559,333,19.14% ↗
66,67,Brandenburg a.d.Havel,2,611,280,-8.35% ↘
75,76,Schweinfurt,0,639,405,26.76% ↗
76,77,Baden-Baden,0,645,453,40.47% ↗
79,80,Bayreuth,0,659,400,21.40% ↗
80,81,Landshut,0,659,423,28.38% ↗
81,82,Rosenheim,0,663,456,37.56% ↗
83,84,Kempten,0,665,402,20.90% ↗
100,101,Worms,0,721,435,20.67% ↗
102,103,Jena,0,740,359,-2.97% ↘
116,117,Schwerin,0,798,492,23.31% ↗
131,132,Neumünster,0,860,439,2.09% ↗
156,157,Salzgitter,1,1012,625,23.52% ↗
157,158,Trier,0,1012,598,18.18% ↗
159,160,Cottbus,0,1016,481,-5.31% ↘
162,163,Chemnitz,0,1026,374,-27.10% ↘
164,165,Wolfsburg,1,1034,669,29.40% ↗
165,166,Koblenz,0,1034,558,7.93% ↗
166,167,Fürth,0,1036,649,25.29% ↗
170,171,Erlangen,0,1069,712,33.21% ↗
173,174,Bottrop,0,1078,668,23.93% ↗
179,180,Remscheid,0,1102,666,20.87% ↗
189,190,Pforzheim,0,1158,771,33.16% ↗
196,197,Heilbronn,0,1236,763,23.46% ↗
198,199,Berlin Marzahn-Hellersdorf,6,1249,106,-83.03% ↘
203,204,Kaiserslautern,2,1279,649,1.49% ↗
207,208,Ulm,0,1297,829,27.83% ↗
212,213,Flensburg,0,1334,758,13.64% ↗
220,221,Hagen,0,1407,840,19.40% ↗
226,227,Erfurt,2,1453,497,-31.59% ↘
230,231,Ludwigshafen,0,1493,781,4.62% ↗
231,232,Heidelberg,0,1517,861,13.51% ↗
233,234,Würzburg,0,1530,870,13.73% ↗
238,239,Osnabrück,0,1564,955,22.12% ↗
239,240,Herne,0,1574,980,24.52% ↗
246,247,Magdeburg,0,1611,887,10.12% ↗
247,248,Hamm,0,1621,1045,28.93% ↗
248,249,Delmenhorst,1,1636,968,18.34% ↗
249,250,Offenbach,0,1637,853,4.22% ↗
253,254,Halle,0,1669,921,10.37% ↗
254,255,Regensburg,0,1671,1069,27.95% ↗
262,263,Ingolstadt,0,1759,1198,36.21% ↗
263,264,Rostock,0,1770,928,4.86% ↗
267,268,Kassel,0,1795,1070,19.22% ↗
275,276,Oldenburg,0,1867,1044,11.84% ↗
276,277,Mülheim a.d.Ruhr,0,1872,1155,23.40% ↗
279,280,Bremerhaven,0,1937,1077,11.20% ↗
285,286,Solingen,2,1980,1176,18.79% ↗
297,298,Leverkusen,0,2102,1286,22.36% ↗
298,299,Darmstadt,0,2117,1256,18.66% ↗
300,301,Oberhausen,0,2128,1219,14.57% ↗
302,303,Braunschweig,0,2158,1322,22.52% ↗
303,304,Gelsenkirchen,0,2209,1407,27.39% ↗
317,318,Mainz,0,2418,1249,3.31% ↗
331,332,Krefeld,0,2682,1543,15.06% ↗
333,334,Potsdam,0,2695,1631,21.04% ↗
334,335,Mönchengladbach,0,2698,1758,30.32% ↗
335,336,Bielefeld,0,2699,1603,18.78% ↗
346,347,Mannheim,0,3104,2021,30.22% ↗
349,350,Freiburg i.Breisgau,0,3157,1843,16.76% ↗
350,351,Augsburg,0,3214,2036,26.70% ↗
352,353,Karlsruhe,0,3281,1945,18.56% ↗
353,354,Münster,0,3298,1786,8.31% ↗
355,356,Bonn,0,3316,1970,18.82% ↗
358,359,Bochum,0,3461,2098,21.24% ↗
366,367,Berlin Treptow-Köpenick,1,3753,2232,18.94% ↗
367,368,Wiesbaden,0,3805,2416,26.99% ↗
373,374,Berlin Spandau,1,4020,2322,15.52% ↗
376,377,Lübeck,0,4178,2257,8.04% ↗
377,378,Kiel,0,4214,2474,17.42% ↗
379,380,Dresden,0,4282,2001,-6.54% ↘
380,381,Berlin Steglitz-Zehlendorf,0,4385,2003,-8.64% ↘
383,384,Leipzig,0,4633,2385,2.96% ↗
384,385,Berlin Lichtenberg,1,4739,2645,11.63% ↗
386,387,Nürnberg,1,4870,2791,14.62% ↗
388,389,Berlin Reinickendorf,0,4965,3093,24.59% ↗
391,392,Duisburg,0,5124,3328,29.90% ↗
392,393,Stuttgart,0,5127,3400,32.63% ↗
393,394,Wuppertal,0,5254,3149,19.87% ↗
394,395,Berlin Charlottenburg-Wilmersdorf,0,5338,2937,10.04% ↗
395,396,Berlin Tempelhof-Schöneberg,2,5505,2794,1.51% ↗
397,398,Essen,0,6275,3673,17.07% ↗
399,400,Berlin Pankow,0,6831,3985,16.67% ↗
400,401,Düsseldorf,0,6917,3182,-7.99% ↘
401,402,Dortmund,0,7408,4600,24.19% ↗
402,403,Berlin Friedrichshain-Kreuzberg,1,7558,4512,19.40% ↗
403,404,Berlin Mitte,0,8194,5131,25.24% ↗
404,405,Berlin Neukölln,0,8444,4738,12.22% ↗
406,407,Köln,0,12235,6002,-1.89% ↘
407,408,Frankfurt am Main,0,13374,8252,23.40% ↗
408,409,Bremen,0,14621,8398,14.88% ↗
409,410,München,0,21952,13784,25.58% ↗
410,411,Hamburg,0,32326,18907,16.98% ↗
