,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
0,1,Zweibrücken,1,12,4,-33.33% ↘
5,6,Emden,0,25,12,-4.00% ↘
12,13,Coburg,0,40,21,5.00% ↗
15,16,Kaufbeuren,0,43,19,-11.63% ↘
16,17,Weiden i.d.OPf.,0,43,28,30.23% ↗
17,18,Suhl,0,44,36,63.64% ↗
20,21,Wilhelmshaven,1,47,16,-31.91% ↘
21,22,Dessau-Roßlau,0,48,23,-4.17% ↘
22,23,Pirmasens,0,50,17,-32.00% ↘
24,25,Ansbach,0,51,25,-1.96% ↘
25,26,Frankfurt (Oder),0,51,27,5.88% ↗
26,27,Flensburg,0,51,20,-21.57% ↘
31,32,Bamberg,0,58,26,-10.34% ↘
35,36,Hof,0,60,27,-10.00% ↘
36,37,Landau i.d.Pfalz,0,60,29,-3.33% ↘
43,44,Memmingen,0,68,30,-11.76% ↘
45,46,Brandenburg a.d.Havel,0,69,26,-24.64% ↘
49,50,Schwabach,0,71,33,-7.04% ↘
50,51,Straubing,0,71,42,18.31% ↗
51,52,Neustadt a.d.Weinstraße,1,72,36,0.00% →
55,56,Remscheid,0,74,28,-24.32% ↘
62,63,Passau,0,77,37,-3.90% ↘
64,65,Neumünster,0,79,38,-3.80% ↘
67,68,Trier,0,82,41,0.00% →
71,72,Weimar,0,85,39,-8.24% ↘
73,74,Baden-Baden,0,86,53,23.26% ↗
74,75,Heidelberg,0,88,48,9.09% ↗
86,87,Koblenz,0,97,53,9.28% ↗
87,88,Speyer,0,98,48,-2.04% ↘
89,90,Lübeck,0,99,51,3.03% ↗
92,93,Kempten,0,101,56,10.89% ↗
95,96,Schwerin,0,102,53,3.92% ↗
100,101,Halle,0,106,44,-16.98% ↘
108,109,Bottrop,0,114,56,-1.75% ↘
119,120,Wolfsburg,0,119,77,29.41% ↗
120,121,Delmenhorst,0,121,65,7.44% ↗
124,125,Cottbus,0,124,71,14.52% ↗
125,126,Frankenthal,0,125,56,-10.40% ↘
127,128,Osnabrück,0,126,86,36.51% ↗
130,131,Amberg,0,127,55,-13.39% ↘
134,135,Bayreuth,0,132,60,-9.09% ↘
136,137,Braunschweig,0,133,64,-3.76% ↘
137,138,Rostock,0,133,69,3.76% ↗
140,141,Erlangen,0,136,77,13.24% ↗
142,143,Aschaffenburg,0,137,63,-8.03% ↘
143,144,Landshut,0,137,63,-8.03% ↘
144,145,Salzgitter,0,137,68,-0.73% ↘
152,153,Magdeburg,0,145,62,-14.48% ↘
168,169,Jena,0,158,73,-7.59% ↘
170,171,Gera,0,159,78,-1.89% ↘
178,179,Schweinfurt,0,164,77,-6.10% ↘
179,180,Worms,0,164,58,-29.27% ↘
187,188,Herne,0,173,68,-21.39% ↘
188,189,Würzburg,0,173,77,-10.98% ↘
194,195,Hamm,0,178,77,-13.48% ↘
200,201,Rosenheim,0,188,107,13.83% ↗
207,208,Oldenburg,0,193,89,-7.77% ↘
210,211,Münster,0,198,81,-18.18% ↘
211,212,Solingen,0,198,93,-6.06% ↘
213,214,Kaiserslautern,0,201,73,-27.36% ↘
214,215,Leverkusen,0,201,76,-24.38% ↘
215,216,Mülheim a.d.Ruhr,0,202,92,-8.91% ↘
218,219,Kiel,0,208,99,-4.81% ↘
225,226,Kassel,0,212,95,-10.38% ↘
226,227,Krefeld,0,212,108,1.89% ↗
237,238,Ulm,0,225,113,0.44% ↗
242,243,Darmstadt,0,229,92,-19.65% ↘
257,258,Potsdam,0,244,119,-2.46% ↘
263,264,Ingolstadt,0,250,129,3.20% ↗
264,265,Regensburg,0,250,100,-20.00% ↘
272,273,Chemnitz,0,259,149,15.06% ↗
281,282,Oberhausen,0,276,115,-16.67% ↘
292,293,Berlin Steglitz-Zehlendorf,0,293,141,-3.75% ↘
300,301,Bochum,0,302,155,2.65% ↗
303,304,Bonn,0,308,125,-18.83% ↘
305,306,Mainz,0,312,133,-14.74% ↘
315,316,Ludwigshafen,0,325,142,-12.62% ↘
316,317,Fürth,0,326,144,-11.66% ↘
319,320,Berlin Treptow-Köpenick,0,334,139,-16.77% ↘
320,321,Erfurt,0,337,143,-15.13% ↘
322,323,Berlin Marzahn-Hellersdorf,0,342,191,11.70% ↗
323,324,Berlin Lichtenberg,0,344,197,14.53% ↗
329,330,Freiburg i.Breisgau,0,350,172,-1.71% ↘
339,340,Heilbronn,0,391,227,16.11% ↗
340,341,Offenbach,0,392,164,-16.33% ↘
342,343,Wiesbaden,0,397,191,-3.78% ↘
343,344,Wuppertal,0,398,159,-20.10% ↘
345,346,Bielefeld,0,408,181,-11.27% ↘
347,348,Karlsruhe,0,417,197,-5.52% ↘
348,349,Berlin Spandau,0,424,232,9.43% ↗
349,350,Berlin Charlottenburg-Wilmersdorf,0,432,233,7.87% ↗
353,354,Mönchengladbach,0,445,226,1.57% ↗
355,356,Gelsenkirchen,0,458,195,-14.85% ↘
364,365,Berlin Pankow,0,514,266,3.50% ↗
365,366,Leipzig,0,541,287,6.10% ↗
368,369,Hagen,0,554,274,-1.08% ↘
369,370,Duisburg,0,555,255,-8.11% ↘
371,372,Berlin Tempelhof-Schöneberg,0,573,305,6.46% ↗
372,373,Pforzheim,0,574,266,-7.32% ↘
373,374,Berlin Reinickendorf,0,586,284,-3.07% ↘
374,375,Berlin Friedrichshain-Kreuzberg,0,589,265,-10.02% ↘
375,376,Bremerhaven,0,593,297,0.17% ↗
380,381,Mannheim,0,671,349,4.02% ↗
381,382,Augsburg,0,684,316,-7.60% ↘
382,383,Berlin Mitte,0,690,342,-0.87% ↘
385,386,Berlin Neukölln,0,716,363,1.40% ↗
389,390,Essen,0,766,318,-16.97% ↘
390,391,Dortmund,0,767,354,-7.69% ↘
395,396,Dresden,0,848,475,12.03% ↗
398,399,Düsseldorf,0,882,405,-8.16% ↘
402,403,Bremen,0,939,444,-5.43% ↘
404,405,Köln,0,1328,632,-4.82% ↘
405,406,Frankfurt am Main,0,1363,683,0.22% ↗
406,407,Stuttgart,0,1458,720,-1.23% ↘
408,409,Nürnberg,0,1522,733,-3.68% ↘
409,410,Hamburg,0,2497,1237,-0.92% ↘
410,411,München,0,3290,1589,-3.40% ↘
