,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
0,1,Straubing,33,0,0,0.00% →
1,2,Dessau-Roßlau,32,0,0,0.00% →
4,5,Suhl,27,0,0,0.00% →
11,12,Kempten,16,0,0,0.00% →
13,14,Weiden i.d.OPf.,15,0,0,0.00% →
31,32,Coburg,12,2,0,-100.00% ↘
45,46,Passau,2,2,2,100.00% ↗
46,47,Emden,1,2,1,0.00% →
47,48,Wilhelmshaven,0,2,1,0.00% →
52,53,Eisenach,6,3,1,-33.33% ↘
60,61,Frankfurt (Oder),3,3,2,33.33% ↗
61,62,Zweibrücken,3,3,3,100.00% ↗
65,66,Gera,0,3,1,-33.33% ↘
66,67,Kaufbeuren,0,3,1,-33.33% ↘
77,78,Pirmasens,3,4,3,50.00% ↗
78,79,Amberg,3,4,3,50.00% ↗
79,80,Schwabach,2,4,3,50.00% ↗
80,81,Neustadt a.d.Weinstraße,2,4,3,50.00% ↗
81,82,Landau i.d.Pfalz,2,4,2,0.00% →
85,86,Brandenburg a.d.Havel,0,4,2,0.00% →
87,88,Weimar,6,5,2,-20.00% ↘
89,90,Ansbach,4,5,2,-20.00% ↘
96,97,Memmingen,1,5,4,60.00% ↗
98,99,Frankenthal,0,5,3,20.00% ↗
101,102,Bayreuth,0,5,3,20.00% ↗
104,105,Landshut,6,6,1,-66.67% ↘
106,107,Erfurt,3,6,3,0.00% →
109,110,Remscheid,1,6,6,100.00% ↗
124,125,Mülheim a.d.Ruhr,0,7,6,71.43% ↗
126,127,Schwerin,0,7,3,-14.29% ↘
127,128,Rosenheim,0,7,5,42.86% ↗
131,132,Oldenburg,0,7,3,-14.29% ↘
134,135,Jena,2,8,5,25.00% ↗
136,137,Flensburg,1,8,4,0.00% →
138,139,Speyer,0,8,6,50.00% ↗
144,145,Bremerhaven,4,9,1,-77.78% ↘
163,164,Erlangen,2,10,3,-40.00% ↘
171,172,Hof,2,11,11,100.00% ↗
172,173,Rostock,1,11,6,9.09% ↗
179,180,Worms,0,11,3,-45.45% ↘
181,182,Pforzheim,3,12,6,0.00% →
182,183,Herne,2,12,6,0.00% →
186,187,Magdeburg,2,12,11,83.33% ↗
197,198,Potsdam,0,13,10,53.85% ↗
198,199,Delmenhorst,0,13,6,-7.69% ↘
199,200,Halle,0,13,7,7.69% ↗
202,203,Chemnitz,4,14,4,-42.86% ↘
207,208,Cottbus,2,14,8,14.29% ↗
209,210,Schweinfurt,1,14,8,14.29% ↗
221,222,Kaiserslautern,0,15,6,-20.00% ↘
228,229,Bamberg,2,16,11,37.50% ↗
230,231,Ingolstadt,2,16,15,87.50% ↗
231,232,Leverkusen,0,16,7,-12.50% ↘
232,233,Bottrop,0,16,7,-12.50% ↘
234,235,Aschaffenburg,4,17,6,-29.41% ↘
235,236,Baden-Baden,2,17,6,-29.41% ↘
241,242,Berlin Marzahn-Hellersdorf,0,17,6,-29.41% ↘
248,249,Salzgitter,2,18,15,66.67% ↗
263,264,Neumünster,0,21,18,71.43% ↗
270,271,Berlin Treptow-Köpenick,0,22,13,18.18% ↗
272,273,Kiel,1,23,12,4.35% ↗
273,274,Fürth,2,24,7,-41.67% ↘
274,275,Kassel,2,24,14,16.67% ↗
275,276,Heilbronn,2,24,3,-75.00% ↘
277,278,Hagen,1,24,12,0.00% →
279,280,Mönchengladbach,0,24,15,25.00% ↗
283,284,Koblenz,0,24,11,-8.33% ↘
291,292,Osnabrück,1,27,15,11.11% ↗
292,293,Solingen,0,27,16,18.52% ↗
296,297,Heidelberg,1,28,17,21.43% ↗
300,301,Berlin Lichtenberg,0,28,16,14.29% ↗
304,305,Lübeck,0,29,13,-10.34% ↘
309,310,Trier,0,31,21,35.48% ↗
311,312,Gelsenkirchen,0,31,12,-22.58% ↘
314,315,Mannheim,0,32,22,37.50% ↗
315,316,Berlin Tempelhof-Schöneberg,0,32,19,18.75% ↗
316,317,Berlin Steglitz-Zehlendorf,0,32,21,31.25% ↗
318,319,Regensburg,0,32,11,-31.25% ↘
319,320,Wolfsburg,0,32,26,62.50% ↗
320,321,Krefeld,1,33,19,15.15% ↗
322,323,Berlin Spandau,0,33,22,33.33% ↗
323,324,Bielefeld,0,33,17,3.03% ↗
329,330,Berlin Reinickendorf,0,35,14,-20.00% ↘
338,339,Bochum,0,38,26,36.84% ↗
339,340,Bonn,0,38,19,0.00% →
340,341,Mainz,0,38,22,15.79% ↗
342,343,Offenbach,1,39,11,-43.59% ↘
344,345,Ludwigshafen,0,39,17,-12.82% ↘
345,346,Leipzig,0,40,20,0.00% →
347,348,Braunschweig,2,41,18,-12.20% ↘
348,349,Hamm,0,41,26,26.83% ↗
349,350,Ulm,0,41,28,36.59% ↗
351,352,Oberhausen,0,42,25,19.05% ↗
355,356,Darmstadt,1,43,31,44.19% ↗
356,357,Freiburg i.Breisgau,0,43,33,53.49% ↗
357,358,Würzburg,0,43,30,39.53% ↗
361,362,Wuppertal,0,45,25,11.11% ↗
368,369,Duisburg,0,51,29,13.73% ↗
370,371,Wiesbaden,1,52,38,46.15% ↗
371,372,Berlin Pankow,0,52,38,46.15% ↗
373,374,Dresden,0,52,32,23.08% ↗
378,379,Berlin Neukölln,0,55,32,16.36% ↗
380,381,Münster,0,56,39,39.29% ↗
389,390,Berlin Friedrichshain-Kreuzberg,0,66,35,6.06% ↗
393,394,Dortmund,0,72,37,2.78% ↗
394,395,Berlin Charlottenburg-Wilmersdorf,0,73,42,15.07% ↗
398,399,Augsburg,0,82,50,21.95% ↗
400,401,Karlsruhe,0,90,58,28.89% ↗
401,402,Berlin Mitte,0,91,53,16.48% ↗
402,403,Essen,0,91,52,14.29% ↗
403,404,Nürnberg,0,102,46,-9.80% ↘
404,405,Bremen,0,113,64,13.27% ↗
405,406,Stuttgart,0,127,74,16.54% ↗
407,408,Düsseldorf,0,229,148,29.26% ↗
408,409,Köln,0,301,191,26.91% ↗
409,410,Frankfurt am Main,0,315,159,0.95% ↗
410,411,München,0,375,202,7.73% ↗
411,412,Hamburg,0,394,210,6.60% ↗
