,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
0,1,Straubing,29,0,0,0.00% →
1,2,Dessau-Roßlau,28,0,0,0.00% →
4,5,Suhl,23,0,0,0.00% →
7,8,Passau,16,0,0,0.00% →
15,16,Weiden i.d.OPf.,11,1,0,-100.00% ↘
26,27,Wilhelmshaven,4,1,1,100.00% ↗
33,34,Kempten,12,2,0,-100.00% ↘
42,43,Kaufbeuren,4,2,2,100.00% ↗
43,44,Brandenburg a.d.Havel,3,2,1,0.00% →
48,49,Zweibrücken,0,2,1,0.00% →
50,51,Emden,9,3,0,-100.00% ↘
51,52,Coburg,8,3,0,-100.00% ↘
58,59,Frankfurt (Oder),2,3,2,33.33% ↗
59,60,Eisenach,2,3,1,-33.33% ↘
60,61,Landau i.d.Pfalz,2,3,2,33.33% ↗
61,62,Pirmasens,2,3,2,33.33% ↗
62,63,Amberg,1,3,3,100.00% ↗
63,64,Memmingen,1,3,2,33.33% ↗
65,66,Schwabach,1,3,1,-33.33% ↘
71,72,Bayreuth,0,3,3,100.00% ↗
74,75,Gera,6,4,1,-50.00% ↘
77,78,Flensburg,4,4,4,100.00% ↗
80,81,Erfurt,2,4,1,-50.00% ↘
85,86,Frankenthal,0,4,3,50.00% ↗
89,90,Mülheim a.d.Ruhr,0,4,3,50.00% ↗
99,100,Weimar,2,5,3,20.00% ↗
107,108,Remscheid,0,5,2,-20.00% ↘
116,117,Speyer,0,6,5,66.67% ↗
127,128,Neustadt a.d.Weinstraße,1,7,2,-42.86% ↘
135,136,Schwerin,0,7,4,14.29% ↗
136,137,Rosenheim,0,7,5,42.86% ↗
139,140,Oldenburg,2,8,3,-25.00% ↘
146,147,Jena,0,8,6,50.00% ↗
149,150,Rostock,0,8,6,50.00% ↗
151,152,Potsdam,0,8,6,50.00% ↗
152,153,Magdeburg,0,8,8,100.00% ↗
153,154,Landshut,2,9,2,-55.56% ↘
155,156,Worms,2,9,3,-33.33% ↘
162,163,Delmenhorst,0,9,3,-33.33% ↘
167,168,Ansbach,0,9,3,-33.33% ↘
168,169,Halle,2,10,4,-20.00% ↘
172,173,Cottbus,0,10,6,20.00% ↗
173,174,Bremerhaven,0,10,3,-40.00% ↘
179,180,Herne,1,11,4,-27.27% ↘
182,183,Hof,0,11,10,81.82% ↗
187,188,Salzgitter,0,11,10,81.82% ↗
192,193,Erlangen,4,12,4,-33.33% ↘
196,197,Schweinfurt,1,12,7,16.67% ↗
206,207,Pforzheim,1,13,5,-23.08% ↘
210,211,Ingolstadt,0,13,8,23.08% ↗
215,216,Leverkusen,0,13,8,23.08% ↗
230,231,Bamberg,0,15,10,33.33% ↗
231,232,Neumünster,1,16,15,87.50% ↗
237,238,Trier,0,16,11,37.50% ↗
238,239,Chemnitz,0,16,8,0.00% →
239,240,Kaiserslautern,0,16,4,-50.00% ↘
245,246,Mönchengladbach,0,16,10,25.00% ↗
247,248,Bottrop,1,17,5,-41.18% ↘
266,267,Aschaffenburg,0,19,11,15.79% ↗
267,268,Osnabrück,0,19,11,15.79% ↗
271,272,Berlin Lichtenberg,0,20,7,-30.00% ↘
272,273,Mannheim,0,20,10,0.00% →
274,275,Solingen,0,21,9,-14.29% ↘
275,276,Koblenz,0,21,9,-14.29% ↘
277,278,Berlin Marzahn-Hellersdorf,0,21,5,-52.38% ↘
285,286,Kassel,0,23,13,13.04% ↗
287,288,Baden-Baden,0,23,11,-4.35% ↘
288,289,Fürth,0,23,7,-39.13% ↘
289,290,Kiel,1,24,12,0.00% →
293,294,Lübeck,0,24,15,25.00% ↗
295,296,Berlin Treptow-Köpenick,0,25,11,-12.00% ↘
298,299,Berlin Steglitz-Zehlendorf,0,25,14,12.00% ↗
300,301,Berlin Tempelhof-Schöneberg,1,26,15,15.38% ↗
301,302,Hagen,0,26,9,-30.77% ↘
303,304,Bielefeld,0,27,17,25.93% ↗
304,305,Gelsenkirchen,0,27,12,-11.11% ↘
306,307,Berlin Spandau,0,27,19,40.74% ↗
309,310,Ulm,0,28,18,28.57% ↗
312,313,Bochum,0,29,15,3.45% ↗
313,314,Wolfsburg,0,29,14,-3.45% ↘
315,316,Heidelberg,0,29,13,-10.34% ↘
319,320,Krefeld,0,30,20,33.33% ↗
323,324,Mainz,0,31,18,16.13% ↗
