,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
0,1,Suhl,0,379,274,44.59% ↗
3,4,Coburg,0,562,328,16.73% ↗
9,10,Neustadt a.d.Weinstraße,0,723,416,15.08% ↗
11,12,Zweibrücken,0,767,461,20.21% ↗
12,13,Weimar,0,771,453,17.51% ↗
15,16,Hof,0,818,456,11.49% ↗
16,17,Pirmasens,0,847,485,14.52% ↗
18,19,Gera,0,880,606,37.73% ↗
19,20,Frankenthal,0,883,441,-0.11% ↘
24,25,Landau i.d.Pfalz,0,929,463,-0.32% ↘
25,26,Speyer,0,938,491,4.69% ↗
26,27,Emden,0,1013,590,16.49% ↗
31,32,Weiden i.d.OPf.,0,1091,641,17.51% ↗
34,35,Ansbach,0,1169,674,15.31% ↗
36,37,Memmingen,0,1173,664,13.21% ↗
39,40,Amberg,0,1193,735,23.22% ↗
42,43,Passau,0,1209,694,14.81% ↗
43,44,Schwabach,0,1258,684,8.74% ↗
44,45,Straubing,0,1292,681,5.42% ↗
46,47,Kaufbeuren,0,1335,747,11.91% ↗
51,52,Wilhelmshaven,0,1404,771,9.83% ↗
53,54,Jena,0,1438,875,21.70% ↗
58,59,Bamberg,0,1521,1016,33.60% ↗
59,60,Baden-Baden,0,1572,804,2.29% ↗
62,63,Dessau-Roßlau,0,1624,1080,33.00% ↗
69,70,Schweinfurt,0,1703,924,8.51% ↗
75,76,Brandenburg a.d.Havel,0,1752,859,-1.94% ↘
79,80,Cottbus,0,1935,1160,19.90% ↗
81,82,Delmenhorst,0,1951,898,-7.94% ↘
84,85,Aschaffenburg,0,2017,1182,17.20% ↗
85,86,Frankfurt (Oder),0,2041,1156,13.28% ↗
86,87,Kempten,0,2052,1198,16.76% ↗
91,92,Chemnitz,0,2102,1246,18.55% ↗
92,93,Worms,0,2123,1245,17.29% ↗
93,94,Neumünster,0,2128,1077,1.22% ↗
97,98,Landshut,0,2203,1292,17.29% ↗
102,103,Bayreuth,0,2276,1342,17.93% ↗
103,104,Flensburg,0,2299,1185,3.09% ↗
105,106,Erlangen,0,2321,1428,23.05% ↗
106,107,Erfurt,0,2331,1337,14.71% ↗
114,115,Koblenz,0,2477,1084,-12.47% ↘
118,119,Heidelberg,0,2508,1229,-1.99% ↘
124,125,Rosenheim,0,2607,1365,4.72% ↗
126,127,Kaiserslautern,0,2634,1395,5.92% ↗
135,136,Wolfsburg,0,2727,1593,16.83% ↗
143,144,Trier,0,2887,1560,8.07% ↗
156,157,Schwerin,0,3055,1517,-0.69% ↘
158,159,Salzgitter,0,3103,1651,6.41% ↗
186,187,Pforzheim,0,3552,1936,9.01% ↗
193,194,Osnabrück,0,3705,1898,2.46% ↗
194,195,Heilbronn,0,3722,1890,1.56% ↗
196,197,Regensburg,0,3726,1912,2.63% ↗
202,203,Bremerhaven,0,3847,1944,1.07% ↗
215,216,Braunschweig,0,4105,2052,-0.02% ↘
224,225,Rostock,0,4179,2076,-0.65% ↘
225,226,Oldenburg,0,4201,2064,-1.74% ↘
230,231,Bottrop,0,4276,2338,9.35% ↗
231,232,Magdeburg,0,4297,2428,13.01% ↗
237,238,Ludwigshafen,0,4363,2214,1.49% ↗
246,247,Kiel,0,4538,2137,-5.82% ↘
251,252,Leverkusen,0,4650,2396,3.05% ↗
253,254,Ulm,0,4665,2803,20.17% ↗
254,255,Fürth,0,4696,2814,19.85% ↗
257,258,Mülheim a.d.Ruhr,0,4734,1764,-25.48% ↘
259,260,Lübeck,0,4806,2238,-6.87% ↘
261,262,Kassel,0,4843,2904,19.93% ↗
266,267,Oberhausen,0,4964,2464,-0.73% ↘
274,275,Würzburg,0,5238,3189,21.76% ↗
277,278,Remscheid,0,5303,2667,0.58% ↗
278,279,Mannheim,0,5306,2781,4.82% ↗
281,282,Halle,0,5348,3016,12.79% ↗
286,287,Berlin Marzahn-Hellersdorf,0,5466,3404,24.55% ↗
289,290,Darmstadt,0,5731,2953,3.05% ↗
290,291,Hagen,0,5785,3164,9.39% ↗
291,292,Herne,0,5816,3445,18.47% ↗
295,296,Solingen,0,5950,2720,-8.57% ↘
297,298,Mainz,0,6021,2994,-0.55% ↘
298,299,Hamm,0,6029,3184,5.62% ↗
299,300,Berlin Treptow-Köpenick,0,6068,3021,-0.43% ↘
302,303,Ingolstadt,0,6133,3429,11.82% ↗
305,306,Mönchengladbach,0,6221,2223,-28.53% ↘
311,312,Offenbach,0,6344,3308,4.29% ↗
312,313,Bielefeld,0,6351,2711,-14.63% ↘
314,315,Berlin Steglitz-Zehlendorf,0,6553,2854,-12.89% ↘
317,318,Münster,0,6834,3214,-5.94% ↘
320,321,Krefeld,0,7041,3506,-0.41% ↘
324,325,Potsdam,0,7203,3647,1.26% ↗
330,331,Karlsruhe,0,7341,3975,8.30% ↗
333,334,Freiburg i.Breisgau,0,7532,4132,9.72% ↗
345,346,Augsburg,0,8206,3997,-2.58% ↘
351,352,Berlin Reinickendorf,0,8476,4064,-4.11% ↘
352,353,Gelsenkirchen,0,8579,4594,7.10% ↗
360,361,Stuttgart,0,9228,3954,-14.30% ↘
364,365,Berlin Spandau,0,9410,4324,-8.10% ↘
369,370,Berlin Lichtenberg,0,9958,6104,22.59% ↗
373,374,Bochum,0,10692,6338,18.56% ↗
374,375,Wuppertal,0,10863,6135,12.95% ↗
375,376,Bonn,0,11016,5539,0.56% ↗
379,380,Wiesbaden,0,12164,6505,6.95% ↗
382,383,Dresden,0,12879,7280,13.05% ↗
385,386,Leipzig,0,13323,7414,11.30% ↗
388,389,Berlin Friedrichshain-Kreuzberg,0,13730,6320,-7.94% ↘
391,392,Berlin Charlottenburg-Wilmersdorf,0,14581,11348,55.65% ↗
392,393,Duisburg,0,14672,8277,12.83% ↗
395,396,Berlin Tempelhof-Schöneberg,0,15253,4215,-44.73% ↘
396,397,Essen,0,15572,8289,6.46% ↗
397,398,Berlin Neukölln,0,15953,7052,-11.59% ↘
399,400,Bremen,0,16574,7359,-11.20% ↘
400,401,Berlin Mitte,0,17007,7358,-13.47% ↘
401,402,Berlin Pankow,0,18576,8288,-10.77% ↘
402,403,Nürnberg,0,19103,12481,30.67% ↗
404,405,Dortmund,0,22508,13572,20.60% ↗
405,406,Düsseldorf,0,28021,14382,2.65% ↗
407,408,Frankfurt am Main,0,32099,18485,15.17% ↗
408,409,Köln,0,35608,19200,7.84% ↗
409,410,München,0,61309,32552,6.19% ↗
410,411,Hamburg,0,75347,32774,-13.01% ↘
