,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
0,1,Zweibrücken,0,17,7,-17.65% ↘
5,6,Emden,0,25,14,12.00% ↗
9,10,Coburg,1,33,18,9.09% ↗
12,13,Weiden i.d.OPf.,1,37,25,35.14% ↗
13,14,Suhl,0,37,28,51.35% ↗
14,15,Frankfurt (Oder),2,42,25,19.05% ↗
21,22,Pirmasens,0,46,26,13.04% ↗
23,24,Ansbach,0,47,19,-19.15% ↘
24,25,Dessau-Roßlau,0,47,25,6.38% ↗
26,27,Wilhelmshaven,3,53,18,-32.08% ↘
29,30,Hof,0,58,30,3.45% ↗
31,32,Kaufbeuren,1,59,19,-35.59% ↘
36,37,Bamberg,1,64,30,-6.25% ↘
40,41,Flensburg,0,66,30,-9.09% ↘
42,43,Landau i.d.Pfalz,0,67,28,-16.42% ↘
47,48,Memmingen,0,71,38,7.04% ↗
48,49,Remscheid,1,72,40,11.11% ↗
49,50,Straubing,1,73,42,15.07% ↗
58,59,Weimar,0,77,40,3.90% ↗
61,62,Brandenburg a.d.Havel,0,78,37,-5.13% ↘
62,63,Baden-Baden,0,79,47,18.99% ↗
66,67,Schwabach,0,83,40,-3.61% ↘
69,70,Heidelberg,0,85,41,-3.53% ↘
70,71,Passau,0,85,42,-1.18% ↘
72,73,Trier,0,86,45,4.65% ↗
74,75,Koblenz,0,86,46,6.98% ↗
80,81,Schwerin,0,91,60,31.87% ↗
94,95,Neustadt a.d.Weinstraße,0,96,45,-6.25% ↘
96,97,Kempten,0,97,43,-11.34% ↘
97,98,Neumünster,0,97,45,-7.22% ↘
99,100,Lübeck,0,98,46,-6.12% ↘
102,103,Speyer,0,101,52,2.97% ↗
105,106,Amberg,1,106,61,15.09% ↗
110,111,Wolfsburg,0,107,48,-10.28% ↘
115,116,Rostock,0,110,69,25.45% ↗
118,119,Delmenhorst,0,112,68,21.43% ↗
121,122,Osnabrück,0,114,73,28.07% ↗
124,125,Bottrop,0,117,55,-5.98% ↘
130,131,Bayreuth,0,123,64,4.07% ↗
132,133,Halle,0,125,42,-32.80% ↘
134,135,Cottbus,0,127,70,10.24% ↗
136,137,Frankenthal,0,130,63,-3.08% ↘
143,144,Aschaffenburg,0,137,70,2.19% ↗
144,145,Braunschweig,0,137,55,-19.71% ↘
145,146,Magdeburg,0,138,73,5.80% ↗
146,147,Gera,0,139,69,-0.72% ↘
148,149,Salzgitter,0,139,71,2.16% ↗
154,155,Jena,0,145,68,-6.21% ↘
160,161,Landshut,0,147,74,0.68% ↗
165,166,Erlangen,0,151,81,7.28% ↗
173,174,Schweinfurt,0,162,82,1.23% ↗
193,194,Rosenheim,0,172,100,16.28% ↗
194,195,Würzburg,0,178,70,-21.35% ↘
196,197,Herne,0,179,77,-13.97% ↘
197,198,Worms,0,179,61,-31.84% ↘
204,205,Chemnitz,0,190,114,20.00% ↗
205,206,Solingen,0,190,97,2.11% ↗
216,217,Hamm,0,201,83,-17.41% ↘
218,219,Kaiserslautern,0,202,86,-14.85% ↘
220,221,Leverkusen,0,203,87,-14.29% ↘
221,222,Oldenburg,0,206,104,0.97% ↗
232,233,Krefeld,0,215,101,-6.05% ↘
239,240,Ulm,0,219,120,9.59% ↗
244,245,Kiel,0,224,101,-9.82% ↘
245,246,Mülheim a.d.Ruhr,0,224,89,-20.54% ↘
247,248,Potsdam,0,225,125,11.11% ↗
256,257,Kassel,0,235,99,-15.74% ↘
259,260,Münster,0,240,92,-23.33% ↘
262,263,Regensburg,0,245,113,-7.76% ↘
274,275,Darmstadt,0,257,115,-10.51% ↘
275,276,Ingolstadt,0,257,126,-1.95% ↘
292,293,Berlin Steglitz-Zehlendorf,0,290,148,2.07% ↗
295,296,Oberhausen,0,292,141,-3.42% ↘
299,300,Bochum,0,296,167,12.84% ↗
308,309,Mainz,0,312,154,-1.28% ↘
310,311,Berlin Lichtenberg,0,314,165,5.10% ↗
311,312,Fürth,0,316,173,9.49% ↗
312,313,Berlin Marzahn-Hellersdorf,0,319,174,9.09% ↗
318,319,Ludwigshafen,0,327,140,-14.37% ↘
321,322,Erfurt,0,334,161,-3.59% ↘
322,323,Berlin Treptow-Köpenick,0,334,173,3.59% ↗
324,325,Bonn,0,338,156,-7.69% ↘
328,329,Freiburg i.Breisgau,0,348,165,-5.17% ↘
329,330,Heilbronn,0,352,204,15.91% ↗
342,343,Berlin Charlottenburg-Wilmersdorf,0,390,215,10.26% ↗
344,345,Wiesbaden,0,401,196,-2.24% ↘
346,347,Berlin Spandau,0,410,229,11.71% ↗
347,348,Offenbach,0,412,180,-12.62% ↘
348,349,Karlsruhe,0,420,199,-5.24% ↘
349,350,Bielefeld,0,434,206,-5.07% ↘
351,352,Mönchengladbach,0,440,238,8.18% ↗
354,355,Gelsenkirchen,0,449,214,-4.68% ↘
358,359,Wuppertal,0,459,185,-19.39% ↘
361,362,Leipzig,0,493,283,14.81% ↗
365,366,Berlin Pankow,0,528,275,4.17% ↗
368,369,Pforzheim,0,543,286,5.34% ↗
370,371,Berlin Tempelhof-Schöneberg,0,548,292,6.57% ↗
371,372,Hagen,0,550,281,2.18% ↗
372,373,Berlin Reinickendorf,0,563,277,-1.60% ↘
373,374,Berlin Friedrichshain-Kreuzberg,0,565,289,2.30% ↗
375,376,Duisburg,0,573,250,-12.74% ↘
376,377,Bremerhaven,0,582,288,-1.03% ↘
380,381,Mannheim,0,659,362,9.86% ↗
382,383,Augsburg,0,661,304,-8.02% ↘
383,384,Berlin Neukölln,0,663,339,2.26% ↗
386,387,Berlin Mitte,0,690,346,0.29% ↗
388,389,Dortmund,0,727,339,-6.74% ↘
391,392,Dresden,0,746,415,11.26% ↗
395,396,Essen,0,826,366,-11.38% ↘
399,400,Düsseldorf,0,875,381,-12.91% ↘
402,403,Bremen,0,948,483,1.90% ↗
404,405,Köln,0,1330,691,3.91% ↗
405,406,Frankfurt am Main,0,1355,682,0.66% ↗
406,407,Nürnberg,0,1522,851,11.83% ↗
407,408,Stuttgart,0,1547,711,-8.08% ↘
409,410,Hamburg,0,2522,1348,6.90% ↗
410,411,München,0,3168,1517,-4.23% ↘
