,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
0,1,Suhl,0,702,356,1.42% ↗
3,4,Landau i.d.Pfalz,2,940,311,-33.83% ↘
5,6,Pirmasens,0,953,480,0.73% ↗
7,8,Coburg,0,961,593,23.41% ↗
8,9,Hof,1,965,515,6.74% ↗
9,10,Zweibrücken,0,989,491,-0.71% ↘
10,11,Neustadt a.d.Weinstraße,2,999,517,3.50% ↗
15,16,Frankenthal,0,1164,595,2.23% ↗
16,17,Speyer,0,1206,561,-6.97% ↘
17,18,Weimar,1,1239,709,14.45% ↗
23,24,Ansbach,0,1431,750,4.82% ↗
24,25,Weiden i.d.OPf.,0,1454,757,4.13% ↗
25,26,Straubing,0,1461,1013,38.67% ↗
26,27,Passau,0,1488,720,-3.23% ↘
27,28,Emden,0,1514,818,8.06% ↗
29,30,Kaufbeuren,0,1551,752,-3.03% ↘
32,33,Schwabach,0,1564,818,4.60% ↗
34,35,Amberg,0,1589,752,-5.35% ↘
36,37,Baden-Baden,0,1669,823,-1.38% ↘
38,39,Memmingen,0,1690,856,1.30% ↗
41,42,Brandenburg a.d.Havel,2,1714,872,1.75% ↗
44,45,Delmenhorst,1,1793,818,-8.76% ↘
45,46,Wilhelmshaven,0,1847,820,-11.21% ↘
46,47,Gera,1,1851,1132,22.31% ↗
60,61,Jena,0,2074,1120,8.00% ↗
61,62,Frankfurt (Oder),1,2078,981,-5.58% ↘
64,65,Schweinfurt,0,2094,1051,0.38% ↗
73,74,Neumünster,0,2159,1046,-3.10% ↘
74,75,Bamberg,0,2180,1169,7.25% ↗
76,77,Flensburg,0,2225,1074,-3.46% ↘
80,81,Dessau-Roßlau,1,2380,1263,6.13% ↗
88,89,Koblenz,0,2610,1171,-10.27% ↘
89,90,Kempten,0,2613,1356,3.79% ↗
91,92,Kaiserslautern,2,2650,1247,-5.89% ↘
93,94,Aschaffenburg,0,2677,1467,9.60% ↗
94,95,Cottbus,0,2682,1519,13.27% ↗
97,98,Schwerin,0,2868,1381,-3.70% ↘
98,99,Rosenheim,0,2894,1479,2.21% ↗
103,104,Landshut,0,3008,1580,5.05% ↗
105,106,Worms,1,3034,1643,8.31% ↗
