,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
1,2,Zweibrücken,0,12,6,0.00% →
2,3,Emden,0,29,19,31.03% ↗
6,7,Pirmasens,1,35,18,2.86% ↗
7,8,Kaufbeuren,0,36,16,-11.11% ↘
11,12,Coburg,0,40,18,-10.00% ↘
12,13,Hof,0,40,18,-10.00% ↘
15,16,Dessau-Roßlau,0,42,19,-9.52% ↘
17,18,Wilhelmshaven,0,47,24,2.13% ↗
24,25,Flensburg,0,51,27,5.88% ↗
26,27,Weiden i.d.OPf.,0,53,21,-20.75% ↘
27,28,Frankfurt (Oder),0,54,24,-11.11% ↘
28,29,Landau i.d.Pfalz,0,54,19,-29.63% ↘
30,31,Bamberg,0,55,27,-1.82% ↘
32,33,Brandenburg a.d.Havel,0,57,26,-8.77% ↘
36,37,Ansbach,0,61,40,31.15% ↗
40,41,Suhl,0,63,28,-11.11% ↘
43,44,Memmingen,0,65,27,-16.92% ↘
50,51,Neustadt a.d.Weinstraße,0,74,29,-21.62% ↘
51,52,Passau,0,74,38,2.70% ↗
58,59,Trier,0,81,38,-6.17% ↘
59,60,Schwabach,0,82,51,24.39% ↗
60,61,Remscheid,0,84,42,0.00% →
62,63,Neumünster,0,85,43,1.18% ↗
65,66,Koblenz,0,88,33,-25.00% ↘
73,74,Baden-Baden,0,94,48,2.13% ↗
76,77,Speyer,0,95,40,-15.79% ↘
77,78,Bayreuth,0,96,36,-25.00% ↘
79,80,Schwerin,0,97,41,-15.46% ↘
83,84,Lübeck,0,99,54,9.09% ↗
86,87,Heidelberg,0,101,61,20.79% ↗
91,92,Weimar,0,108,66,22.22% ↗
95,96,Braunschweig,0,111,44,-20.72% ↘
107,108,Amberg,0,121,70,15.70% ↗
110,111,Delmenhorst,0,123,50,-18.70% ↘
112,113,Straubing,0,125,76,21.60% ↗
116,117,Schweinfurt,0,126,44,-30.16% ↘
119,120,Cottbus,0,128,61,-4.69% ↘
120,121,Salzgitter,0,128,69,7.81% ↗
123,124,Aschaffenburg,0,130,58,-10.77% ↘
124,125,Frankenthal,0,130,63,-3.08% ↘
127,128,Halle,0,134,96,43.28% ↗
131,132,Herne,0,136,59,-13.24% ↘
132,133,Magdeburg,0,136,71,4.41% ↗
133,134,Landshut,0,136,60,-11.76% ↘
134,135,Erlangen,0,137,58,-15.33% ↘
137,138,Kempten,0,139,86,23.74% ↗
142,143,Worms,0,143,78,9.09% ↗
147,148,Jena,0,146,72,-1.37% ↘
148,149,Kaiserslautern,0,148,61,-17.57% ↘
152,153,Leverkusen,0,151,68,-9.93% ↘
153,154,Bottrop,0,152,95,25.00% ↗
154,155,Wolfsburg,0,152,87,14.47% ↗
156,157,Würzburg,0,153,79,3.27% ↗
173,174,Mülheim a.d.Ruhr,0,166,73,-12.05% ↘
175,176,Osnabrück,0,167,83,-0.60% ↘
177,178,Gera,0,169,101,19.53% ↗
188,189,Münster,0,183,104,13.66% ↗
189,190,Kassel,0,185,63,-31.89% ↘
192,193,Solingen,0,189,85,-10.05% ↘
193,194,Rostock,0,190,115,21.05% ↗
195,196,Darmstadt,0,191,82,-14.14% ↘
196,197,Oldenburg,0,194,103,6.19% ↗
202,203,Hamm,0,202,101,0.00% →
204,205,Kiel,0,203,110,8.37% ↗
218,219,Krefeld,0,214,111,3.74% ↗
234,235,Oberhausen,0,232,105,-9.48% ↘
239,240,Potsdam,0,237,106,-10.55% ↘
245,246,Rosenheim,0,243,145,19.34% ↗
247,248,Bonn,0,244,103,-15.57% ↘
251,252,Ingolstadt,0,248,129,4.03% ↗
256,257,Ulm,0,251,126,0.40% ↗
277,278,Mainz,0,283,148,4.59% ↗
285,286,Fürth,0,292,135,-7.53% ↘
292,293,Bochum,0,297,142,-4.38% ↘
293,294,Berlin Treptow-Köpenick,0,299,125,-16.39% ↘
300,301,Ludwigshafen,0,308,170,10.39% ↗
306,307,Offenbach,0,313,132,-15.65% ↘
308,309,Regensburg,0,316,192,21.52% ↗
311,312,Wuppertal,0,325,148,-8.92% ↘
316,317,Berlin Steglitz-Zehlendorf,0,338,168,-0.59% ↘
317,318,Chemnitz,0,339,193,13.86% ↗
321,322,Bielefeld,0,354,159,-10.17% ↘
323,324,Erfurt,0,357,214,19.89% ↗
326,327,Wiesbaden,0,364,175,-3.85% ↘
330,331,Freiburg i.Breisgau,0,377,198,5.04% ↗
331,332,Heilbronn,0,382,171,-10.47% ↘
337,338,Mönchengladbach,0,386,173,-10.36% ↘
338,339,Berlin Marzahn-Hellersdorf,0,389,197,1.29% ↗
341,342,Berlin Lichtenberg,0,406,225,10.84% ↗
342,343,Gelsenkirchen,0,409,194,-5.13% ↘
349,350,Karlsruhe,0,429,255,18.88% ↗
357,358,Berlin Charlottenburg-Wilmersdorf,0,459,235,2.40% ↗
359,360,Berlin Spandau,0,469,222,-5.33% ↘
362,363,Duisburg,0,526,269,2.28% ↗
363,364,Berlin Pankow,0,528,253,-4.17% ↘
364,365,Bremerhaven,0,539,280,3.90% ↗
368,369,Hagen,0,553,274,-0.90% ↘
369,370,Pforzheim,0,558,243,-12.90% ↘
371,372,Essen,0,562,237,-15.66% ↘
373,374,Berlin Tempelhof-Schöneberg,0,585,290,-0.85% ↘
375,376,Berlin Friedrichshain-Kreuzberg,0,595,297,-0.17% ↘
376,377,Berlin Reinickendorf,0,601,311,3.49% ↗
378,379,Augsburg,0,628,329,4.78% ↗
379,380,Mannheim,0,629,276,-12.24% ↘
380,381,Leipzig,0,664,356,7.23% ↗
382,383,Berlin Neukölln,0,707,297,-15.98% ↘
384,385,Dortmund,0,716,358,0.00% →
390,391,Düsseldorf,0,797,401,0.63% ↗
391,392,Berlin Mitte,0,810,469,15.80% ↗
392,393,Bremen,0,831,363,-12.64% ↘
401,402,Dresden,0,976,498,2.05% ↗
405,406,Köln,0,1362,632,-7.20% ↘
406,407,Nürnberg,0,1395,605,-13.26% ↘
407,408,Frankfurt am Main,0,1396,727,4.15% ↗
408,409,Stuttgart,0,1442,735,1.94% ↗
409,410,Hamburg,0,2435,1117,-8.25% ↘
410,411,München,0,3133,1505,-3.93% ↘
