,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
0,1,Eisenach,18,0,0,0.00% →
1,2,Frankfurt (Oder),0,3,2,33.33% ↗
6,7,Dessau-Roßlau,1,25,16,28.00% ↗
13,14,Suhl,1,37,11,-40.54% ↘
14,15,Weimar,0,45,31,37.78% ↗
18,19,Coburg,0,48,24,0.00% →
23,24,Pirmasens,0,55,39,41.82% ↗
27,28,Weiden i.d.OPf.,0,59,19,-35.59% ↘
34,35,Zweibrücken,0,68,35,2.94% ↗
37,38,Bayreuth,1,71,26,-26.76% ↘
40,41,Schwerin,0,72,25,-30.56% ↘
47,48,Passau,0,75,42,12.00% ↗
48,49,Emden,1,77,29,-24.68% ↘
56,57,Hof,0,81,68,67.90% ↗
63,64,Ansbach,2,86,35,-18.60% ↘
65,66,Brandenburg a.d.Havel,1,86,72,67.44% ↗
69,70,Gera,1,87,60,37.93% ↗
71,72,Amberg,1,88,33,-25.00% ↘
79,80,Straubing,0,94,49,4.26% ↗
80,81,Schwabach,0,95,45,-5.26% ↘
88,89,Memmingen,1,106,44,-16.98% ↘
89,90,Jena,0,107,64,19.63% ↗
90,91,Neumünster,0,107,52,-2.80% ↘
100,101,Flensburg,0,116,39,-32.76% ↘
104,105,Wilhelmshaven,0,119,66,10.92% ↗
112,113,Frankenthal,1,125,46,-26.40% ↘
115,116,Kaufbeuren,0,126,50,-20.63% ↘
122,123,Baden-Baden,0,129,55,-14.73% ↘
123,124,Schweinfurt,0,134,73,8.96% ↗
126,127,Bamberg,0,135,82,21.48% ↗
127,128,Landau i.d.Pfalz,0,135,73,8.15% ↗
132,133,Chemnitz,0,143,99,38.46% ↗
133,134,Erlangen,0,145,92,26.90% ↗
136,137,Kempten,0,149,87,16.78% ↗
145,146,Aschaffenburg,0,156,91,16.67% ↗
146,147,Kaiserslautern,1,157,62,-21.02% ↘
147,148,Magdeburg,0,157,83,5.73% ↗
151,152,Potsdam,0,161,85,5.59% ↗
152,153,Speyer,1,162,73,-9.88% ↘
154,155,Cottbus,0,163,103,26.38% ↗
164,165,Landshut,0,174,73,-16.09% ↘
166,167,Trier,0,179,71,-20.67% ↘
182,183,Halle,0,204,110,7.84% ↗
184,185,Neustadt a.d.Weinstraße,0,204,129,26.47% ↗
