,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
1,2,Zweibrücken,0,132,74,12.12% ↗
3,4,Schwabach,0,146,94,28.77% ↗
4,5,Pirmasens,0,147,91,23.81% ↗
5,6,Weiden i.d.OPf.,0,153,82,7.19% ↗
6,7,Straubing,0,160,97,21.25% ↗
7,8,Coburg,0,167,90,7.78% ↗
8,9,Ansbach,0,175,85,-2.86% ↘
10,11,Kaufbeuren,0,197,99,0.51% ↗
11,12,Passau,0,203,142,39.90% ↗
13,14,Memmingen,0,208,113,8.65% ↗
14,15,Hof,0,211,99,-6.16% ↘
15,16,Emden,0,212,142,33.96% ↗
16,17,Amberg,0,218,113,3.67% ↗
17,18,Suhl,0,227,105,-7.49% ↘
22,23,Landau i.d.Pfalz,0,254,181,42.52% ↗
25,26,Neustadt a.d.Weinstraße,0,264,161,21.97% ↗
26,27,Landshut,0,267,170,27.34% ↗
27,28,Frankenthal,0,269,155,15.24% ↗
34,35,Wilhelmshaven,0,296,200,35.14% ↗
35,36,Speyer,0,299,189,26.42% ↗
37,38,Aschaffenburg,0,307,184,19.87% ↗
40,41,Rosenheim,0,314,197,25.48% ↗
42,43,Baden-Baden,0,319,161,0.94% ↗
54,55,Bamberg,0,337,190,12.76% ↗
56,57,Dessau-Roßlau,0,345,127,-26.38% ↘
57,58,Bayreuth,0,354,225,27.12% ↗
58,59,Kempten,0,360,185,2.78% ↗
60,61,Frankfurt (Oder),0,369,194,5.15% ↗
61,62,Worms,0,370,239,29.19% ↗
69,70,Schweinfurt,0,404,224,10.89% ↗
74,75,Schwerin,0,416,271,30.29% ↗
87,88,Erlangen,0,444,289,30.18% ↗
91,92,Weimar,0,458,189,-17.47% ↘
101,102,Fürth,0,504,295,17.06% ↗
102,103,Gera,0,506,217,-14.23% ↘
103,104,Bottrop,0,508,331,30.31% ↗
117,118,Neumünster,0,536,360,34.33% ↗
131,132,Salzgitter,0,574,387,34.84% ↗
134,135,Trier,0,586,434,48.12% ↗
140,141,Ulm,0,602,359,19.27% ↗
143,144,Remscheid,0,611,376,23.08% ↗
147,148,Koblenz,0,628,396,26.11% ↗
156,157,Jena,0,676,327,-3.25% ↘
158,159,Wolfsburg,0,677,391,15.51% ↗
163,164,Brandenburg a.d.Havel,0,678,331,-2.36% ↘
177,178,Hamm,0,722,423,17.17% ↗
178,179,Heilbronn,0,722,331,-8.31% ↘
180,181,Regensburg,0,727,487,33.98% ↗
189,190,Delmenhorst,0,754,563,49.34% ↗
194,195,Hagen,0,771,489,26.85% ↗
201,202,Ingolstadt,0,808,458,13.37% ↗
203,204,Osnabrück,0,826,554,34.14% ↗
204,205,Flensburg,0,835,575,37.72% ↗
206,207,Pforzheim,0,846,412,-2.60% ↘
209,210,Würzburg,0,851,577,35.61% ↗
210,211,Herne,0,854,507,18.74% ↗
229,230,Heidelberg,0,960,584,21.67% ↗
231,232,Bremerhaven,0,968,715,47.73% ↗
237,238,Kaiserslautern,0,983,585,19.02% ↗
242,243,Ludwigshafen,0,999,626,25.33% ↗
245,246,Offenbach,0,1006,577,14.71% ↗
247,248,Mülheim a.d.Ruhr,0,1026,626,22.03% ↗
250,251,Kassel,0,1049,657,25.26% ↗
253,254,Oldenburg,0,1073,671,25.07% ↗
258,259,Gelsenkirchen,0,1107,676,22.13% ↗
259,260,Leverkusen,0,1111,702,26.37% ↗
262,263,Cottbus,0,1139,527,-7.46% ↘
263,264,Darmstadt,0,1154,740,28.25% ↗
271,272,Mönchengladbach,0,1200,797,32.83% ↗
276,277,Braunschweig,0,1239,698,12.67% ↗
280,281,Oberhausen,0,1261,802,27.20% ↗
281,282,Solingen,0,1281,778,21.47% ↗
286,287,Magdeburg,0,1318,709,7.59% ↗
292,293,Bielefeld,0,1402,789,12.55% ↗
293,294,Chemnitz,0,1407,627,-10.87% ↘
295,296,Rostock,0,1416,842,18.93% ↗
296,297,Krefeld,0,1421,950,33.71% ↗
301,302,Potsdam,0,1458,894,22.63% ↗
309,310,Berlin Marzahn-Hellersdorf,0,1506,969,28.69% ↗
313,314,Halle,0,1534,753,-1.83% ↘
316,317,Mainz,0,1540,1103,43.25% ↗
320,321,Augsburg,0,1589,973,22.47% ↗
323,324,Freiburg i.Breisgau,0,1650,1039,25.94% ↗
328,329,Mannheim,0,1700,970,14.12% ↗
332,333,Erfurt,0,1752,885,1.03% ↗
350,351,Karlsruhe,0,1933,1075,11.23% ↗
351,352,Wiesbaden,0,1933,1179,21.99% ↗
352,353,Bochum,0,1942,1356,39.65% ↗
354,355,Bonn,0,1982,1199,20.99% ↗
358,359,Lübeck,0,2074,1814,74.93% ↗
366,367,Berlin Spandau,0,2162,1549,43.29% ↗
371,372,Berlin Treptow-Köpenick,0,2326,1519,30.61% ↗
372,373,Münster,0,2335,1338,14.60% ↗
373,374,Duisburg,0,2337,1484,27.00% ↗
376,377,Berlin Lichtenberg,0,2432,1750,43.91% ↗
379,380,Kiel,0,2457,1710,39.19% ↗
381,382,Berlin Reinickendorf,0,2505,1506,20.24% ↗
384,385,Berlin Steglitz-Zehlendorf,0,2577,1525,18.35% ↗
387,388,Nürnberg,0,2660,1613,21.28% ↗
388,389,Berlin Charlottenburg-Wilmersdorf,0,2665,1910,43.34% ↗
391,392,Wuppertal,0,3112,1941,24.74% ↗
393,394,Stuttgart,0,3282,1638,-0.18% ↘
394,395,Leipzig,0,3357,2030,20.94% ↗
395,396,Essen,0,3533,2147,21.54% ↗
396,397,Berlin Tempelhof-Schöneberg,0,3647,2706,48.40% ↗
398,399,Dortmund,0,3689,2505,35.81% ↗
399,400,Berlin Friedrichshain-Kreuzberg,0,3803,2548,34.00% ↗
400,401,Berlin Neukölln,0,3996,2826,41.44% ↗
401,402,Dresden,0,4329,2219,2.52% ↗
402,403,Berlin Mitte,0,4348,3005,38.22% ↗
404,405,Berlin Pankow,0,4602,2710,17.77% ↗
405,406,Düsseldorf,0,5156,3380,31.11% ↗
406,407,Frankfurt am Main,0,6627,4385,32.34% ↗
407,408,Köln,0,6897,3789,9.87% ↗
408,409,Bremen,0,8788,6330,44.06% ↗
409,410,München,0,9673,6230,28.81% ↗
410,411,Hamburg,0,19284,11457,18.82% ↗
