,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
0,1,Suhl,0,168,94,11.90% ↗
2,3,Coburg,0,411,222,8.03% ↗
8,9,Gera,0,487,283,16.22% ↗
10,11,Zweibrücken,0,496,316,27.42% ↗
14,15,Weimar,0,547,320,17.00% ↗
16,17,Neustadt a.d.Weinstraße,0,563,355,26.11% ↗
17,18,Pirmasens,0,577,378,31.02% ↗
22,23,Hof,0,629,418,32.91% ↗
24,25,Emden,0,739,450,21.79% ↗
26,27,Landau i.d.Pfalz,0,749,433,15.62% ↗
29,30,Amberg,0,781,570,45.97% ↗
30,31,Ansbach,0,790,558,41.27% ↗
31,32,Frankenthal,0,800,390,-2.50% ↘
32,33,Memmingen,0,801,472,17.85% ↗
34,35,Weiden i.d.OPf.,0,843,520,23.37% ↗
39,40,Dessau-Roßlau,0,886,557,25.73% ↗
41,42,Speyer,0,900,405,-10.00% ↘
43,44,Passau,0,919,549,19.48% ↗
44,45,Bamberg,0,941,491,4.36% ↗
48,49,Kaufbeuren,0,966,562,16.36% ↗
50,51,Schwabach,0,978,577,18.00% ↗
54,55,Wilhelmshaven,0,1018,624,22.59% ↗
59,60,Straubing,0,1079,803,48.84% ↗
60,61,Jena,0,1110,602,8.47% ↗
71,72,Aschaffenburg,0,1279,906,41.67% ↗
72,73,Schweinfurt,0,1326,746,12.52% ↗
73,74,Baden-Baden,0,1350,752,11.41% ↗
77,78,Chemnitz,0,1423,773,8.64% ↗
78,79,Worms,0,1436,878,22.28% ↗
79,80,Kempten,0,1447,923,27.57% ↗
82,83,Brandenburg a.d.Havel,0,1493,940,25.92% ↗
84,85,Frankfurt (Oder),0,1506,971,28.95% ↗
87,88,Cottbus,0,1518,808,6.46% ↗
94,95,Bayreuth,0,1599,1040,30.08% ↗
100,101,Erfurt,0,1677,961,14.61% ↗
103,104,Neumünster,0,1733,1107,27.76% ↗
106,107,Erlangen,0,1751,832,-4.97% ↘
108,109,Landshut,0,1753,1007,14.89% ↗
116,117,Heidelberg,0,1846,1227,32.94% ↗
119,120,Koblenz,0,1874,586,-37.46% ↘
127,128,Osnabrück,0,1925,592,-38.49% ↘
134,135,Wolfsburg,0,1974,1270,28.67% ↗
138,139,Rosenheim,0,2001,1318,31.73% ↗
139,140,Flensburg,0,2028,1084,6.90% ↗
150,151,Delmenhorst,0,2179,997,-8.49% ↘
164,165,Kaiserslautern,0,2308,1277,10.66% ↗
170,171,Trier,0,2345,1420,21.11% ↗
173,174,Schwerin,0,2375,1475,24.21% ↗
190,191,Pforzheim,0,2605,1619,24.30% ↗
195,196,Salzgitter,0,2657,1442,8.54% ↗
209,210,Regensburg,0,3010,1852,23.06% ↗
216,217,Bottrop,0,3054,1840,20.50% ↗
221,222,Heilbronn,0,3111,1853,19.13% ↗
222,223,Ulm,0,3113,1958,25.80% ↗
229,230,Berlin Marzahn-Hellersdorf,0,3278,2063,25.87% ↗
230,231,Magdeburg,0,3288,1874,13.99% ↗
231,232,Fürth,0,3294,2137,29.75% ↗
232,233,Bremerhaven,0,3299,1749,6.03% ↗
240,241,Ludwigshafen,0,3417,1965,15.01% ↗
243,244,Rostock,0,3482,2012,15.57% ↗
256,257,Braunschweig,0,3648,2046,12.17% ↗
260,261,Oldenburg,0,3710,2160,16.44% ↗
262,263,Halle,0,3768,2413,28.08% ↗
263,264,Kassel,0,3771,2078,10.21% ↗
264,265,Würzburg,0,3866,2553,32.07% ↗
267,268,Leverkusen,0,3920,2177,11.07% ↗
268,269,Remscheid,0,3985,2766,38.82% ↗
279,280,Mülheim a.d.Ruhr,0,4156,2104,1.25% ↗
283,284,Hagen,0,4193,2521,20.25% ↗
290,291,Herne,0,4389,2644,20.48% ↗
294,295,Oberhausen,0,4451,2582,16.02% ↗
295,296,Offenbach,0,4488,3010,34.14% ↗
300,301,Hamm,0,4631,2886,24.64% ↗
301,302,Ingolstadt,0,4640,2971,28.06% ↗
303,304,Lübeck,0,4815,2515,4.47% ↗
304,305,Darmstadt,0,4835,2724,12.68% ↗
305,306,Mannheim,0,4879,2513,3.01% ↗
306,307,Mönchengladbach,0,4888,1972,-19.31% ↘
308,309,Kiel,0,4955,2351,-5.11% ↘
315,316,Mainz,0,5332,3011,12.94% ↗
316,317,Solingen,0,5372,3342,24.42% ↗
325,326,Krefeld,0,5562,2960,6.44% ↗
328,329,Augsburg,0,5602,2387,-14.78% ↘
333,334,Bielefeld,0,5757,2689,-6.58% ↘
334,335,Münster,0,5764,3815,32.37% ↗
339,340,Berlin Treptow-Köpenick,0,5933,2882,-2.85% ↘
340,341,Karlsruhe,0,5948,3426,15.20% ↗
341,342,Freiburg i.Breisgau,0,6077,3641,19.83% ↗
346,347,Gelsenkirchen,0,6228,3318,6.55% ↗
351,352,Potsdam,0,6456,3294,2.04% ↗
356,357,Berlin Steglitz-Zehlendorf,0,6852,3051,-10.95% ↘
360,361,Berlin Charlottenburg-Wilmersdorf,0,7207,3395,-5.79% ↘
363,364,Berlin Reinickendorf,0,7522,4028,7.10% ↗
366,367,Bochum,0,7563,5101,34.89% ↗
369,370,Berlin Lichtenberg,0,7829,4148,5.97% ↗
376,377,Wuppertal,0,8931,4973,11.36% ↗
377,378,Dresden,0,9081,5511,21.37% ↗
379,380,Berlin Spandau,0,9343,5085,8.85% ↗
380,381,Wiesbaden,0,9548,5584,16.97% ↗
382,383,Stuttgart,0,9862,5120,3.83% ↗
383,384,Bonn,0,9881,5494,11.20% ↗
384,385,Leipzig,0,10030,5889,17.43% ↗
392,393,Duisburg,0,11416,6701,17.40% ↗
395,396,Essen,0,12436,7144,14.89% ↗
396,397,Berlin Friedrichshain-Kreuzberg,0,13242,7273,9.85% ↗
397,398,Nürnberg,0,13301,8060,21.19% ↗
398,399,Berlin Tempelhof-Schöneberg,0,14265,9973,39.82% ↗
399,400,Berlin Neukölln,0,15398,8940,16.12% ↗
400,401,Dortmund,0,15848,10077,27.17% ↗
401,402,Bremen,0,16703,8889,6.44% ↗
403,404,Düsseldorf,0,17411,7493,-13.93% ↘
404,405,Berlin Pankow,0,17492,9210,5.31% ↗
405,406,Berlin Mitte,0,19961,9080,-9.02% ↘
407,408,Frankfurt am Main,0,23445,15348,30.93% ↗
408,409,Köln,0,26073,11207,-14.03% ↘
409,410,München,0,47996,26806,11.70% ↗
410,411,Hamburg,0,73377,38553,5.08% ↗
