,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
0,1,Eisenach,23,0,0,0.00% →
1,2,Frankfurt (Oder),0,5,3,20.00% ↗
6,7,Dessau-Roßlau,0,31,14,-9.68% ↘
7,8,Suhl,0,34,24,41.18% ↗
8,9,Weiden i.d.OPf.,0,34,12,-29.41% ↘
19,20,Bayreuth,0,52,22,-15.38% ↘
20,21,Coburg,0,53,28,5.66% ↗
21,22,Zweibrücken,0,53,29,9.43% ↗
27,28,Emden,0,59,25,-15.25% ↘
32,33,Schwerin,0,65,25,-23.08% ↘
34,35,Weimar,0,70,45,28.57% ↗
40,41,Pirmasens,0,73,44,20.55% ↗
42,43,Ansbach,0,74,29,-21.62% ↘
47,48,Schwabach,0,78,30,-23.08% ↘
50,51,Flensburg,0,79,22,-44.30% ↘
57,58,Passau,0,88,44,0.00% →
64,65,Straubing,0,94,53,12.77% ↗
70,71,Hof,0,98,42,-14.29% ↘
72,73,Amberg,0,99,45,-9.09% ↘
79,80,Memmingen,0,103,59,14.56% ↗
86,87,Kaufbeuren,0,105,45,-14.29% ↘
88,89,Gera,0,107,56,4.67% ↗
89,90,Frankenthal,0,107,54,0.93% ↗
94,95,Neumünster,0,113,62,9.73% ↗
104,105,Wilhelmshaven,0,122,60,-1.64% ↘
105,106,Baden-Baden,0,123,53,-13.82% ↘
106,107,Trier,0,123,49,-20.33% ↘
110,111,Brandenburg a.d.Havel,0,127,70,10.24% ↗
115,116,Jena,0,131,63,-3.82% ↘
122,123,Schweinfurt,0,139,65,-6.47% ↘
123,124,Landau i.d.Pfalz,0,143,80,11.89% ↗
130,131,Kaiserslautern,0,151,78,3.31% ↗
134,135,Bamberg,0,153,70,-8.50% ↘
136,137,Kempten,0,154,64,-16.88% ↘
141,142,Chemnitz,0,161,77,-4.35% ↘
144,145,Speyer,0,164,73,-10.98% ↘
145,146,Delmenhorst,0,165,48,-41.82% ↘
146,147,Landshut,0,165,83,0.61% ↗
156,157,Magdeburg,0,170,75,-11.76% ↘
158,159,Erlangen,0,172,90,4.65% ↗
159,160,Koblenz,0,173,55,-36.42% ↘
163,164,Potsdam,0,177,87,-1.69% ↘
170,171,Aschaffenburg,0,181,111,22.65% ↗
173,174,Cottbus,0,185,109,17.84% ↗
174,175,Rostock,0,186,65,-30.11% ↘
191,192,Bottrop,0,206,88,-14.56% ↘
193,194,Remscheid,0,208,65,-37.50% ↘
196,197,Lübeck,0,212,84,-20.75% ↘
200,201,Halle,0,223,129,15.70% ↗
201,202,Neustadt a.d.Weinstraße,0,223,106,-4.93% ↘
214,215,Heidelberg,0,236,127,7.63% ↗
216,217,Würzburg,0,239,115,-3.77% ↘
220,221,Worms,0,244,113,-7.38% ↘
221,222,Wolfsburg,0,247,99,-19.84% ↘
224,225,Rosenheim,0,250,118,-5.60% ↘
226,227,Fürth,0,252,132,4.76% ↗
227,228,Ulm,0,252,121,-3.97% ↘
231,232,Solingen,0,258,95,-26.36% ↘
234,235,Oldenburg,0,261,119,-8.81% ↘
239,240,Erfurt,0,269,136,1.12% ↗
244,245,Osnabrück,0,285,121,-15.09% ↘
255,256,Berlin Marzahn-Hellersdorf,0,300,124,-17.33% ↘
262,263,Berlin Treptow-Köpenick,0,313,183,16.93% ↗
264,265,Pforzheim,0,315,143,-9.21% ↘
265,266,Regensburg,0,315,184,16.83% ↗
271,272,Mülheim a.d.Ruhr,0,324,136,-16.05% ↘
272,273,Braunschweig,0,325,157,-3.38% ↘
273,274,Darmstadt,0,326,169,3.68% ↗
275,276,Berlin Steglitz-Zehlendorf,0,332,175,5.42% ↗
277,278,Herne,0,334,161,-3.59% ↘
280,281,Kiel,0,338,149,-11.83% ↘
295,296,Berlin Lichtenberg,0,380,177,-6.84% ↘
299,300,Heilbronn,0,390,200,2.56% ↗
302,303,Salzgitter,0,395,176,-10.89% ↘
305,306,Ingolstadt,0,402,148,-26.37% ↘
307,308,Freiburg i.Breisgau,0,406,213,4.93% ↗
309,310,Münster,0,410,182,-11.22% ↘
313,314,Hamm,0,427,172,-19.44% ↘
323,324,Krefeld,0,450,165,-26.67% ↘
325,326,Oberhausen,0,457,200,-12.47% ↘
326,327,Karlsruhe,0,458,233,1.75% ↗
327,328,Bremerhaven,0,461,212,-8.03% ↘
331,332,Hagen,0,479,251,4.80% ↗
332,333,Mainz,0,482,173,-28.22% ↘
337,338,Berlin Pankow,0,498,256,2.81% ↗
340,341,Leipzig,0,513,253,-1.36% ↘
341,342,Berlin Charlottenburg-Wilmersdorf,0,518,238,-8.11% ↘
343,344,Mönchengladbach,0,531,233,-12.24% ↘
345,346,Kassel,0,539,238,-11.69% ↘
346,347,Leverkusen,0,555,245,-11.71% ↘
352,353,Offenbach,0,576,256,-11.11% ↘
353,354,Berlin Reinickendorf,0,578,280,-3.11% ↘
355,356,Berlin Tempelhof-Schöneberg,0,597,285,-4.52% ↘
360,361,Dresden,0,630,307,-2.54% ↘
361,362,Berlin Spandau,0,638,337,5.64% ↗
362,363,Berlin Friedrichshain-Kreuzberg,0,640,299,-6.56% ↘
364,365,Ludwigshafen,0,655,245,-25.19% ↘
367,368,Wiesbaden,0,668,280,-16.17% ↘
370,371,Gelsenkirchen,0,675,273,-19.11% ↘
371,372,Bochum,0,737,306,-16.96% ↘
373,374,Berlin Neukölln,0,764,352,-7.85% ↘
379,380,Bielefeld,0,837,389,-7.05% ↘
382,383,Bonn,0,869,443,1.96% ↗
384,385,Berlin Mitte,0,880,410,-6.82% ↘
387,388,Mannheim,0,926,457,-1.30% ↘
389,390,Augsburg,0,940,431,-8.30% ↘
398,399,Nürnberg,0,1117,594,6.36% ↗
399,400,Bremen,0,1125,530,-5.78% ↘
400,401,Duisburg,0,1159,491,-15.27% ↘
402,403,Dortmund,0,1202,529,-11.98% ↘
403,404,Stuttgart,0,1299,686,5.62% ↗
404,405,Wuppertal,0,1338,601,-10.16% ↘
405,406,Essen,0,1368,635,-7.16% ↘
406,407,Düsseldorf,0,1472,639,-13.18% ↘
407,408,Frankfurt am Main,0,2147,955,-11.04% ↘
408,409,Köln,0,2268,948,-16.40% ↘
410,411,Hamburg,0,3002,1323,-11.86% ↘
411,412,München,0,3323,1592,-4.18% ↘
