,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
1,2,Emden,0,158,93,17.72% ↗
3,4,Zweibrücken,0,214,120,12.15% ↗
4,5,Pirmasens,0,215,146,35.81% ↗
5,6,Wilhelmshaven,0,217,81,-25.35% ↘
8,9,Flensburg,0,271,138,1.85% ↗
9,10,Hof,0,277,135,-2.53% ↘
16,17,Trier,0,316,207,31.01% ↗
20,21,Delmenhorst,0,348,182,4.60% ↗
22,23,Neumünster,0,352,143,-18.75% ↘
23,24,Coburg,0,353,215,21.81% ↗
28,29,Frankenthal,1,387,184,-4.91% ↘
32,33,Koblenz,1,409,231,12.96% ↗
33,34,Weiden i.d.OPf.,0,416,201,-3.37% ↘
37,38,Landau i.d.Pfalz,1,443,185,-16.48% ↘
42,43,Bremerhaven,0,461,267,15.84% ↗
44,45,Ansbach,0,465,208,-10.54% ↘
45,46,Amberg,0,467,225,-3.64% ↘
51,52,Osnabrück,0,481,230,-4.37% ↘
55,56,Bottrop,0,496,259,4.44% ↗
56,57,Speyer,0,497,291,17.10% ↗
58,59,Remscheid,0,504,304,20.63% ↗
59,60,Schwabach,0,506,223,-11.86% ↘
62,63,Kaiserslautern,1,521,288,10.56% ↗
63,64,Neustadt a.d.Weinstraße,0,523,323,23.52% ↗
66,67,Baden-Baden,0,534,267,0.00% →
67,68,Schweinfurt,0,541,278,2.77% ↗
71,72,Brandenburg a.d.Havel,1,557,308,10.59% ↗
74,75,Schwerin,1,582,305,4.81% ↗
75,76,Suhl,0,594,323,8.75% ↗
80,81,Oldenburg,0,611,359,17.51% ↗
84,85,Bayreuth,0,620,292,-5.81% ↘
85,86,Weimar,0,622,366,17.68% ↗
86,87,Straubing,0,632,278,-12.03% ↘
88,89,Wolfsburg,0,643,401,24.73% ↗
90,91,Kiel,0,659,332,0.76% ↗
91,92,Memmingen,0,660,317,-3.94% ↘
93,94,Bamberg,0,675,314,-6.96% ↘
94,95,Kaufbeuren,0,678,339,0.00% →
97,98,Aschaffenburg,0,692,371,7.23% ↗
98,99,Worms,0,696,407,16.95% ↗
107,108,Heidelberg,0,749,381,1.74% ↗
113,114,Mülheim a.d.Ruhr,0,759,428,12.78% ↗
115,116,Passau,0,768,296,-22.92% ↘
117,118,Herne,1,790,410,3.80% ↗
119,120,Frankfurt (Oder),0,797,485,21.71% ↗
120,121,Erlangen,0,798,438,9.77% ↗
123,124,Lübeck,0,812,445,9.61% ↗
127,128,Salzgitter,1,824,455,10.44% ↗
133,134,Darmstadt,0,866,513,18.48% ↗
135,136,Kassel,0,878,512,16.63% ↗
136,137,Oberhausen,0,883,534,20.95% ↗
141,142,Offenbach,0,899,467,3.89% ↗
146,147,Hamm,0,937,477,1.81% ↗
147,148,Solingen,1,938,491,4.69% ↗
148,149,Landshut,0,942,433,-8.07% ↘
151,152,Kempten,0,961,475,-1.14% ↘
152,153,Würzburg,0,965,528,9.43% ↗
156,157,Braunschweig,0,985,570,15.74% ↗
164,165,Mainz,0,1035,602,16.33% ↗
165,166,Münster,0,1035,577,11.50% ↗
175,176,Hagen,0,1086,606,11.60% ↗
176,177,Berlin Marzahn-Hellersdorf,1,1096,609,11.13% ↗
178,179,Rostock,0,1124,594,5.69% ↗
180,181,Dessau-Roßlau,1,1154,658,14.04% ↗
186,187,Leverkusen,0,1206,654,8.46% ↗
188,189,Wiesbaden,0,1210,581,-3.97% ↘
190,191,Rosenheim,0,1229,691,12.45% ↗
194,195,Jena,0,1258,782,24.32% ↗
195,196,Ludwigshafen,0,1270,610,-3.94% ↘
198,199,Ulm,0,1287,618,-3.96% ↘
199,200,Mönchengladbach,0,1293,757,17.09% ↗
212,213,Gelsenkirchen,1,1389,670,-3.53% ↘
217,218,Krefeld,0,1422,759,6.75% ↗
221,222,Gera,0,1430,926,29.51% ↗
230,231,Cottbus,0,1491,909,21.93% ↗
234,235,Heilbronn,0,1512,741,-1.98% ↘
237,238,Fürth,0,1545,818,5.89% ↗
242,243,Potsdam,0,1597,899,12.59% ↗
243,244,Regensburg,0,1598,761,-4.76% ↘
253,254,Berlin Spandau,1,1659,663,-20.07% ↘
258,259,Pforzheim,0,1701,840,-1.23% ↘
261,262,Bonn,0,1733,933,7.67% ↗
