,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
0,1,Suhl,4,1,1,100.00% ↗
3,4,Weimar,7,5,0,-100.00% ↘
4,5,Pirmasens,0,5,3,20.00% ↗
6,7,Brandenburg a.d.Havel,0,6,6,100.00% ↗
12,13,Dessau-Roßlau,4,10,4,-20.00% ↘
21,22,Coburg,0,13,10,53.85% ↗
24,25,Emden,0,14,7,0.00% →
25,26,Ansbach,2,15,13,73.33% ↗
26,27,Schwabach,2,15,8,6.67% ↗
35,36,Eisenach,0,17,10,17.65% ↗
37,38,Passau,0,18,10,11.11% ↗
42,43,Straubing,0,19,9,-5.26% ↘
45,46,Frankfurt (Oder),0,21,14,33.33% ↗
47,48,Zweibrücken,0,21,14,33.33% ↗
51,52,Jena,0,22,11,0.00% →
52,53,Memmingen,0,22,16,45.45% ↗
56,57,Hof,0,23,13,13.04% ↗
61,62,Neustadt a.d.Weinstraße,0,24,11,-8.33% ↘
67,68,Kaufbeuren,0,26,12,-7.69% ↘
68,69,Amberg,2,27,18,33.33% ↗
74,75,Wilhelmshaven,0,27,11,-18.52% ↘
75,76,Landau i.d.Pfalz,0,27,15,11.11% ↗
77,78,Bayreuth,0,28,19,35.71% ↗
90,91,Speyer,0,33,29,75.76% ↗
93,94,Landshut,0,34,23,35.29% ↗
99,100,Kempten,0,36,24,33.33% ↗
104,105,Gera,0,37,25,35.14% ↗
113,114,Schweinfurt,0,40,32,60.00% ↗
118,119,Delmenhorst,0,42,23,9.52% ↗
119,120,Weiden i.d.OPf.,0,42,37,76.19% ↗
121,122,Baden-Baden,0,43,32,48.84% ↗
123,124,Erlangen,0,44,30,36.36% ↗
127,128,Erfurt,0,47,31,31.91% ↗
131,132,Chemnitz,0,49,21,-14.29% ↘
152,153,Magdeburg,0,54,33,22.22% ↗
157,158,Fürth,0,56,36,28.57% ↗
161,162,Salzgitter,1,59,31,5.08% ↗
163,164,Rosenheim,0,59,50,69.49% ↗
167,168,Bamberg,0,61,43,40.98% ↗
171,172,Ulm,0,62,46,48.39% ↗
181,182,Ingolstadt,0,65,41,26.15% ↗
182,183,Trier,1,67,34,1.49% ↗
184,185,Aschaffenburg,0,68,30,-11.76% ↘
196,197,Frankenthal,0,72,32,-11.11% ↘
209,210,Cottbus,0,77,55,42.86% ↗
210,211,Worms,0,77,47,22.08% ↗
212,213,Würzburg,0,79,42,6.33% ↗
213,214,Schwerin,0,80,52,30.00% ↗
219,220,Heilbronn,0,83,43,3.61% ↗
225,226,Halle,0,84,57,35.71% ↗
234,235,Bremerhaven,0,91,54,18.68% ↗
237,238,Kaiserslautern,0,92,38,-17.39% ↘
242,243,Koblenz,0,95,65,36.84% ↗
243,244,Bottrop,0,96,41,-14.58% ↘
244,245,Heidelberg,0,98,59,20.41% ↗
245,246,Pforzheim,0,98,67,36.73% ↗
254,255,Potsdam,0,101,62,22.77% ↗
261,262,Osnabrück,0,107,67,25.23% ↗
269,270,Freiburg i.Breisgau,0,113,55,-2.65% ↘
272,273,Regensburg,0,114,66,15.79% ↗
277,278,Mülheim a.d.Ruhr,0,116,71,22.41% ↗
