,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
2,3,Eisenach,19,0,0,0.00% →
8,9,Hof,2,1,1,100.00% ↗
16,17,Neustadt a.d.Weinstraße,1,2,1,0.00% →
17,18,Weimar,0,2,2,100.00% ↗
21,22,Brandenburg a.d.Havel,2,3,2,33.33% ↗
25,26,Schwabach,8,4,0,-100.00% ↘
31,32,Coburg,2,4,3,50.00% ↗
34,35,Straubing,0,4,1,-50.00% ↘
37,38,Weiden i.d.OPf.,3,5,3,20.00% ↗
39,40,Ansbach,3,5,2,-20.00% ↘
43,44,Suhl,5,6,5,66.67% ↗
44,45,Dessau-Roßlau,3,6,2,-33.33% ↘
45,46,Passau,3,6,3,0.00% →
48,49,Jena,1,6,5,66.67% ↗
52,53,Zweibrücken,4,7,3,-14.29% ↘
59,60,Chemnitz,2,7,5,42.86% ↗
63,64,Frankenthal,1,7,4,14.29% ↗
66,67,Emden,4,8,7,75.00% ↗
71,72,Memmingen,2,9,8,77.78% ↗
73,74,Bayreuth,1,9,2,-55.56% ↘
81,82,Kaufbeuren,1,10,5,0.00% →
84,85,Kempten,0,10,5,0.00% →
86,87,Pirmasens,3,11,7,27.27% ↗
92,93,Pforzheim,2,12,9,50.00% ↗
94,95,Magdeburg,4,13,3,-53.85% ↘
95,96,Gera,2,13,11,69.23% ↗
102,103,Erfurt,2,14,10,42.86% ↗
106,107,Schweinfurt,1,14,9,28.57% ↗
108,109,Rosenheim,0,14,8,14.29% ↗
109,110,Remscheid,0,14,7,0.00% →
117,118,Frankfurt (Oder),2,16,6,-25.00% ↘
128,129,Aschaffenburg,0,17,8,-5.88% ↘
135,136,Bremerhaven,0,18,14,55.56% ↗
139,140,Worms,3,19,7,-26.32% ↘
140,141,Fürth,1,19,11,15.79% ↗
148,149,Landshut,1,21,7,-33.33% ↘
149,150,Cottbus,1,21,8,-23.81% ↘
150,151,Landau i.d.Pfalz,0,21,10,-4.76% ↘
152,153,Speyer,2,22,8,-27.27% ↘
153,154,Baden-Baden,1,22,14,27.27% ↗
155,156,Flensburg,0,22,18,63.64% ↗
161,162,Halle,1,23,11,-4.35% ↘
168,169,Herne,2,24,17,41.67% ↗
173,174,Wilhelmshaven,3,25,11,-12.00% ↘
174,175,Amberg,2,25,11,-12.00% ↘
177,178,Bottrop,1,25,16,28.00% ↗
183,184,Rostock,1,26,14,7.69% ↗
190,191,Kassel,0,27,16,18.52% ↗
194,195,Potsdam,2,28,17,21.43% ↗
200,201,Koblenz,0,29,17,17.24% ↗
201,202,Erlangen,0,29,14,-3.45% ↘
206,207,Delmenhorst,1,30,14,-6.67% ↘
214,215,Mülheim a.d.Ruhr,1,31,21,35.48% ↗
219,220,Schwerin,1,32,19,18.75% ↗
228,229,Neumünster,0,34,16,-5.88% ↘
231,232,Heilbronn,1,35,21,20.00% ↗
249,250,Heidelberg,0,40,24,20.00% ↗
257,258,Hagen,0,43,19,-11.63% ↘
