,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
6,7,Eisenach,10,1,0,-100.00% ↘
16,17,Coburg,1,1,1,100.00% ↗
20,21,Suhl,0,1,1,100.00% ↗
27,28,Gera,2,2,2,100.00% ↗
30,31,Emden,1,2,2,100.00% ↗
31,32,Weiden i.d.OPf.,1,2,2,100.00% ↗
34,35,Weimar,10,3,0,-100.00% ↘
35,36,Brandenburg a.d.Havel,4,3,1,-33.33% ↘
38,39,Schwabach,2,3,1,-33.33% ↘
42,43,Dessau-Roßlau,1,3,3,100.00% ↗
48,49,Passau,0,3,2,33.33% ↗
49,50,Straubing,0,3,3,100.00% ↗
50,51,Neustadt a.d.Weinstraße,6,4,2,0.00% →
51,52,Memmingen,5,4,1,-50.00% ↘
62,63,Ansbach,0,4,2,0.00% →
66,67,Kempten,0,5,5,100.00% ↗
67,68,Frankenthal,0,5,2,-20.00% ↘
79,80,Bremerhaven,0,6,4,33.33% ↗
86,87,Zweibrücken,1,7,4,14.29% ↗
89,90,Kaufbeuren,0,7,5,42.86% ↗
90,91,Erfurt,0,7,4,14.29% ↗
93,94,Pirmasens,0,7,4,14.29% ↗
98,99,Jena,2,8,2,-50.00% ↘
99,100,Bayreuth,2,8,6,50.00% ↗
113,114,Rosenheim,0,9,6,33.33% ↗
116,117,Chemnitz,3,10,2,-60.00% ↘
117,118,Pforzheim,2,10,3,-40.00% ↘
120,121,Flensburg,0,10,6,20.00% ↗
123,124,Landau i.d.Pfalz,0,10,8,60.00% ↗
127,128,Bottrop,1,11,7,27.27% ↗
135,136,Wilhelmshaven,0,11,10,81.82% ↗
138,139,Schwerin,1,12,9,50.00% ↗
140,141,Hof,1,12,2,-66.67% ↘
144,145,Remscheid,0,12,9,50.00% ↗
145,146,Schweinfurt,2,13,6,-7.69% ↘
146,147,Frankfurt (Oder),2,13,10,53.85% ↗
153,154,Mülheim a.d.Ruhr,0,13,10,53.85% ↗
155,156,Baden-Baden,2,14,6,-14.29% ↘
160,161,Kaiserslautern,0,14,11,57.14% ↗
165,166,Delmenhorst,0,14,11,57.14% ↗
166,167,Erlangen,0,14,10,42.86% ↗
171,172,Worms,1,15,12,60.00% ↗
177,178,Landshut,0,15,13,73.33% ↗
178,179,Rostock,0,15,9,20.00% ↗
180,181,Berlin Marzahn-Hellersdorf,0,15,8,6.67% ↗
185,186,Halle,0,16,12,50.00% ↗
186,187,Herne,0,16,11,37.50% ↗
189,190,Cottbus,0,16,11,37.50% ↗
190,191,Aschaffenburg,0,16,6,-25.00% ↘
196,197,Fürth,0,17,8,-5.88% ↘
202,203,Potsdam,0,17,10,17.65% ↗
208,209,Heilbronn,0,18,13,44.44% ↗
210,211,Amberg,0,18,14,55.56% ↗
227,228,Magdeburg,0,20,11,10.00% ↗
228,229,Koblenz,0,20,12,20.00% ↗
229,230,Speyer,0,20,13,30.00% ↗
253,254,Kassel,0,27,11,-18.52% ↘
260,261,Hagen,0,29,18,24.14% ↗
264,265,Oldenburg,0,29,27,86.21% ↗
265,266,Mönchengladbach,0,29,18,24.14% ↗
267,268,Osnabrück,1,30,19,26.67% ↗
274,275,Salzgitter,0,31,23,48.39% ↗
279,280,Kiel,0,32,19,18.75% ↗
286,287,Ludwigshafen,0,33,18,9.09% ↗
287,288,Leverkusen,0,33,27,63.64% ↗
288,289,Solingen,0,33,20,21.21% ↗
290,291,Heidelberg,0,34,21,23.53% ↗
294,295,Ingolstadt,0,35,24,37.14% ↗
295,296,Gelsenkirchen,0,35,23,31.43% ↗
296,297,Bamberg,0,35,24,37.14% ↗
298,299,Neumünster,0,36,20,11.11% ↗
303,304,Berlin Treptow-Köpenick,0,38,28,47.37% ↗
304,305,Mannheim,0,38,24,26.32% ↗
305,306,Offenbach,0,38,21,10.53% ↗
310,311,Lübeck,0,40,27,35.00% ↗
312,313,Bielefeld,0,41,24,17.07% ↗
313,314,Wolfsburg,0,41,24,17.07% ↗
318,319,Berlin Reinickendorf,0,43,27,25.58% ↗
321,322,Regensburg,0,44,23,4.55% ↗
323,324,Hamm,1,46,16,-30.43% ↘
327,328,Würzburg,0,46,18,-21.74% ↘
331,332,Oberhausen,0,47,29,23.40% ↗
332,333,Berlin Lichtenberg,0,47,40,70.21% ↗
333,334,Berlin Spandau,1,48,27,12.50% ↗
335,336,Berlin Steglitz-Zehlendorf,0,48,31,29.17% ↗
338,339,Krefeld,0,48,32,33.33% ↗
345,346,Braunschweig,0,52,27,3.85% ↗
348,349,Ulm,0,54,32,18.52% ↗
349,350,Bonn,0,55,33,20.00% ↗
351,352,Mainz,0,56,37,32.14% ↗
355,356,Trier,0,59,47,59.32% ↗
360,361,Wuppertal,0,61,37,21.31% ↗
364,365,Leipzig,0,64,39,21.88% ↗
365,366,Bochum,0,65,42,29.23% ↗
370,371,Duisburg,0,70,40,14.29% ↗
373,374,Freiburg i.Breisgau,0,72,46,27.78% ↗
374,375,Darmstadt,0,72,48,33.33% ↗
375,376,Berlin Tempelhof-Schöneberg,0,73,56,53.42% ↗
381,382,Dortmund,0,77,39,1.30% ↗
383,384,Dresden,0,78,53,35.90% ↗
386,387,Münster,0,83,51,22.89% ↗
387,388,Berlin Neukölln,0,83,45,8.43% ↗
392,393,Augsburg,0,96,51,6.25% ↗
393,394,Essen,0,99,49,-1.01% ↘
396,397,Nürnberg,0,105,58,10.48% ↗
397,398,Berlin Friedrichshain-Kreuzberg,0,110,76,38.18% ↗
398,399,Wiesbaden,0,111,89,60.36% ↗
399,400,Berlin Pankow,0,114,82,43.86% ↗
400,401,Karlsruhe,0,115,70,21.74% ↗
401,402,Berlin Charlottenburg-Wilmersdorf,0,116,76,31.03% ↗
403,404,Berlin Mitte,0,143,90,25.87% ↗
404,405,Bremen,0,145,84,15.86% ↗
405,406,Stuttgart,0,178,110,23.60% ↗
407,408,Düsseldorf,0,304,200,31.58% ↗
408,409,Frankfurt am Main,0,351,198,12.82% ↗
409,410,Köln,0,384,221,15.10% ↗
410,411,München,0,452,262,15.93% ↗
411,412,Hamburg,0,464,267,15.09% ↗
