,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
0,1,Zweibrücken,0,11,6,9.09% ↗
5,6,Emden,0,31,17,9.68% ↗
8,9,Kaufbeuren,0,34,16,-5.88% ↘
13,14,Coburg,0,42,30,42.86% ↗
14,15,Ansbach,1,44,27,22.73% ↗
15,16,Pirmasens,1,45,17,-24.44% ↘
20,21,Wilhelmshaven,0,46,21,-8.70% ↘
21,22,Flensburg,0,47,23,-2.13% ↘
22,23,Dessau-Roßlau,0,48,23,-4.17% ↘
23,24,Suhl,0,49,28,14.29% ↗
24,25,Weiden i.d.OPf.,0,49,27,10.20% ↗
29,30,Frankfurt (Oder),0,54,30,11.11% ↗
33,34,Bamberg,0,56,22,-21.43% ↘
35,36,Hof,0,57,24,-15.79% ↘
37,38,Landau i.d.Pfalz,0,58,25,-13.79% ↘
39,40,Brandenburg a.d.Havel,0,62,22,-29.03% ↘
43,44,Memmingen,0,65,24,-26.15% ↘
52,53,Neustadt a.d.Weinstraße,0,73,35,-4.11% ↘
53,54,Remscheid,0,73,31,-15.07% ↘
55,56,Schwabach,0,74,36,-2.70% ↘
60,61,Passau,0,78,30,-23.08% ↘
67,68,Trier,0,83,43,3.61% ↗
69,70,Weimar,0,85,46,8.24% ↗
71,72,Neumünster,0,88,43,-2.27% ↘
72,73,Straubing,0,88,57,29.55% ↗
76,77,Speyer,0,93,37,-20.43% ↘
77,78,Koblenz,0,94,35,-25.53% ↘
78,79,Heidelberg,0,97,54,11.34% ↗
81,82,Kempten,0,98,59,20.41% ↗
82,83,Lübeck,0,98,53,8.16% ↗
83,84,Baden-Baden,0,99,53,7.07% ↗
88,89,Halle,0,104,56,7.69% ↗
94,95,Schwerin,0,108,44,-18.52% ↘
105,106,Bayreuth,0,115,56,-2.61% ↘
106,107,Delmenhorst,0,115,45,-21.74% ↘
113,114,Cottbus,0,117,61,4.27% ↗
120,121,Frankenthal,0,123,60,-2.44% ↘
121,122,Braunschweig,0,124,52,-16.13% ↘
123,124,Amberg,0,125,59,-5.60% ↘
129,130,Bottrop,0,129,68,5.43% ↗
131,132,Wolfsburg,0,131,93,41.98% ↗
132,133,Erlangen,0,132,63,-4.55% ↘
134,135,Aschaffenburg,0,134,65,-2.99% ↘
136,137,Salzgitter,0,135,69,2.22% ↗
144,145,Landshut,0,142,65,-8.45% ↘
146,147,Jena,0,145,68,-6.21% ↘
150,151,Magdeburg,0,149,67,-10.07% ↘
152,153,Gera,0,150,84,12.00% ↗
158,159,Osnabrück,0,155,96,23.87% ↗
